t,px,py,pz,ex,ey,ez,err
1.27,-0.038,-0.033,-0.019,-6.160,-0.019,0.778,6.169
1.29,-0.038,-0.033,-0.019,-6.160,-0.019,0.778,6.169
1.31,-0.038,-0.033,-0.020,-6.201,-0.019,0.783,6.211
1.33,-0.038,-0.033,-0.020,-6.201,-0.019,0.783,6.211
1.35,-0.038,-0.032,-0.020,-6.243,-0.018,0.788,6.252
1.37,-0.038,-0.032,-0.020,-6.243,-0.018,0.788,6.252
1.39,-0.038,-0.031,-0.020,-6.283,-0.018,0.793,6.293
1.41,-0.038,-0.031,-0.020,-6.283,-0.018,0.793,6.293
1.44,-0.038,-0.029,-0.021,-6.324,-0.018,0.798,6.334
1.46,-0.038,-0.029,-0.021,-6.324,-0.018,0.798,6.334
1.48,-0.038,-0.028,-0.021,-6.366,-0.018,0.803,6.375
1.50,-0.038,-0.028,-0.021,-6.366,-0.018,0.803,6.375
1.52,-0.039,-0.027,-0.021,-6.428,-0.018,0.810,6.438
1.54,-0.039,-0.027,-0.021,-6.428,-0.018,0.810,6.438
1.56,-0.039,-0.027,-0.021,-6.428,-0.018,0.810,6.438
1.58,-0.039,-0.025,-0.020,-6.469,-0.018,0.815,6.478
1.60,-0.039,-0.025,-0.020,-6.469,-0.018,0.815,6.478
1.62,-0.040,-0.025,-0.020,-6.509,-0.018,0.819,6.519
1.64,-0.040,-0.025,-0.020,-6.509,-0.018,0.819,6.519
1.67,-0.041,-0.024,-0.020,-6.551,-0.017,0.824,6.560
1.69,-0.041,-0.024,-0.020,-6.551,-0.017,0.824,6.560
1.71,-0.041,-0.023,-0.019,-6.592,-0.017,0.829,6.601
1.73,-0.041,-0.023,-0.019,-6.592,-0.017,0.829,6.601
1.75,-0.042,-0.022,-0.019,-6.634,-0.017,0.834,6.642
1.77,-0.042,-0.022,-0.019,-6.634,-0.017,0.834,6.642
1.79,-0.042,-0.021,-0.018,-6.675,-0.017,0.838,6.683
1.81,-0.042,-0.021,-0.018,-6.675,-0.017,0.838,6.683
1.83,-0.042,-0.020,-0.018,-6.716,-0.017,0.843,6.725
1.85,-0.042,-0.020,-0.018,-6.716,-0.017,0.843,6.725
1.87,-0.042,-0.018,-0.017,-6.757,-0.017,0.848,6.766
1.89,-0.042,-0.018,-0.017,-6.757,-0.017,0.848,6.766
1.92,-0.042,-0.017,-0.017,-6.799,-0.017,0.852,6.808
1.94,-0.042,-0.017,-0.017,-6.799,-0.017,0.852,6.808
1.96,-0.042,-0.016,-0.016,-6.841,-0.017,0.857,6.850
1.98,-0.042,-0.016,-0.016,-6.841,-0.017,0.857,6.850
2.00,-0.042,-0.014,-0.015,-6.902,-0.016,0.864,6.913
2.02,-0.042,-0.014,-0.015,-6.902,-0.016,0.864,6.913
2.04,-0.042,-0.013,-0.015,-6.944,-0.016,0.869,6.955
2.06,-0.042,-0.013,-0.015,-6.944,-0.016,0.869,6.955
2.08,-0.042,-0.013,-0.015,-6.944,-0.016,0.869,6.955
2.10,-0.042,-0.012,-0.013,-6.985,-0.016,0.874,6.996
2.12,-0.042,-0.012,-0.013,-6.985,-0.016,0.874,6.996
2.14,-0.042,-0.011,-0.012,-7.027,-0.016,0.878,7.038
2.17,-0.042,-0.011,-0.012,-7.027,-0.016,0.878,7.038
2.19,-0.042,-0.010,-0.012,-7.068,-0.016,0.883,7.079
2.21,-0.042,-0.010,-0.012,-7.068,-0.016,0.883,7.079
2.23,-0.042,-0.010,-0.011,-7.109,-0.016,0.888,7.121
2.25,-0.042,-0.010,-0.011,-7.109,-0.016,0.888,7.121
2.27,-0.042,-0.009,-0.010,-7.150,-0.016,0.893,7.163
2.29,-0.042,-0.009,-0.010,-7.150,-0.016,0.893,7.163
2.31,-0.043,-0.008,-0.010,-7.193,-0.015,0.898,7.205
2.33,-0.043,-0.008,-0.010,-7.193,-0.015,0.898,7.205
2.35,-0.043,-0.008,-0.009,-7.233,-0.015,0.902,7.246
2.37,-0.043,-0.008,-0.009,-7.233,-0.015,0.902,7.246
2.40,-0.043,-0.007,-0.008,-7.275,-0.015,0.907,7.288
2.42,-0.043,-0.007,-0.008,-7.275,-0.015,0.907,7.288
2.44,-0.042,-0.006,-0.008,-7.317,-0.015,0.912,7.331
2.46,-0.042,-0.006,-0.008,-7.317,-0.015,0.912,7.331
2.48,-0.042,-0.005,-0.007,-7.357,-0.015,0.917,7.371
2.50,-0.042,-0.005,-0.007,-7.357,-0.015,0.917,7.371
2.52,-0.042,-0.005,-0.007,-7.419,-0.015,0.924,7.434
2.54,-0.042,-0.005,-0.007,-7.419,-0.015,0.924,7.434
2.56,-0.041,-0.004,-0.007,-7.460,-0.015,0.929,7.477
2.58,-0.041,-0.004,-0.007,-7.460,-0.015,0.929,7.477
2.60,-0.041,-0.004,-0.007,-7.460,-0.015,0.929,7.477
2.62,-0.039,-0.003,-0.007,-7.502,-0.014,0.934,7.520
2.65,-0.039,-0.003,-0.007,-7.502,-0.014,0.934,7.520
2.67,-0.038,-0.003,-0.007,-7.543,-0.014,0.939,7.563
2.69,-0.038,-0.003,-0.007,-7.543,-0.014,0.939,7.563
2.71,-0.037,-0.003,-0.007,-7.584,-0.014,0.944,7.605
2.73,-0.037,-0.003,-0.007,-7.584,-0.014,0.944,7.605
2.75,-0.035,-0.002,-0.007,-7.625,-0.014,0.948,7.648
2.77,-0.035,-0.002,-0.007,-7.625,-0.014,0.948,7.648
2.79,-0.034,-0.002,-0.007,-7.667,-0.014,0.954,7.692
2.81,-0.034,-0.002,-0.007,-7.667,-0.014,0.954,7.692
2.83,-0.033,-0.002,-0.007,-7.707,-0.014,0.958,7.733
2.85,-0.033,-0.002,-0.007,-7.707,-0.014,0.958,7.733
2.87,-0.031,-0.002,-0.007,-7.749,-0.014,0.963,7.776
2.89,-0.031,-0.002,-0.007,-7.749,-0.014,0.963,7.776
2.92,-0.030,-0.002,-0.007,-7.789,-0.014,0.968,7.818
2.94,-0.030,-0.002,-0.007,-7.789,-0.014,0.968,7.818
2.96,-0.029,-0.002,-0.008,-7.830,-0.013,0.973,7.860
2.98,-0.029,-0.002,-0.008,-7.830,-0.013,0.973,7.860
3.00,-0.029,-0.002,-0.008,-7.871,-0.013,0.979,7.902
3.02,-0.029,-0.002,-0.008,-7.871,-0.013,0.979,7.902
3.04,-0.029,-0.002,-0.009,-7.933,-0.013,0.986,7.965
3.06,-0.029,-0.002,-0.009,-7.933,-0.013,0.986,7.965
3.08,-0.029,-0.002,-0.009,-7.933,-0.013,0.986,7.965
3.10,-0.030,-0.003,-0.011,-7.974,-0.013,0.992,8.004
3.12,-0.030,-0.003,-0.011,-7.974,-0.013,0.992,8.004
3.14,-0.034,-0.004,-0.014,-8.016,-0.013,0.997,8.043
3.17,-0.034,-0.004,-0.014,-8.016,-0.013,0.997,8.043
3.19,-0.038,-0.005,-0.017,-8.057,-0.013,1.002,8.080
3.21,-0.038,-0.005,-0.017,-8.057,-0.013,1.002,8.080
3.23,-0.043,-0.006,-0.021,-8.098,-0.013,1.007,8.116
3.25,-0.043,-0.006,-0.021,-8.098,-0.013,1.007,8.116
3.27,-0.050,-0.007,-0.026,-8.140,-0.012,1.013,8.150
3.29,-0.050,-0.007,-0.026,-8.140,-0.012,1.013,8.150
3.31,-0.059,-0.009,-0.031,-8.180,-0.012,1.018,8.181
3.33,-0.059,-0.009,-0.031,-8.180,-0.012,1.018,8.181
3.35,-0.071,-0.011,-0.036,-8.221,-0.012,1.023,8.210
3.37,-0.071,-0.011,-0.036,-8.221,-0.012,1.023,8.210
3.39,-0.084,-0.013,-0.041,-8.263,-0.012,1.029,8.238
3.41,-0.084,-0.013,-0.041,-8.263,-0.012,1.029,8.238
3.43,-0.101,-0.015,-0.046,-8.306,-0.012,1.034,8.264
3.46,-0.101,-0.015,-0.046,-8.306,-0.012,1.034,8.264
3.48,-0.126,-0.019,-0.051,-8.347,-0.012,1.039,8.280
3.50,-0.126,-0.019,-0.051,-8.347,-0.012,1.039,8.280
3.52,-0.151,-0.023,-0.054,-8.411,-0.012,1.048,8.320
3.54,-0.151,-0.023,-0.054,-8.411,-0.012,1.048,8.320
3.56,-0.181,-0.027,-0.056,-8.452,-0.011,1.053,8.330
3.58,-0.181,-0.027,-0.056,-8.452,-0.011,1.053,8.330
3.60,-0.181,-0.027,-0.056,-8.452,-0.011,1.053,8.330
3.62,-0.241,-0.034,-0.057,-8.494,-0.011,1.058,8.314
3.64,-0.241,-0.034,-0.057,-8.494,-0.011,1.058,8.314
3.66,-0.294,-0.037,-0.056,-8.535,-0.011,1.064,8.303
3.69,-0.294,-0.037,-0.056,-8.535,-0.011,1.064,8.303
3.71,-0.345,-0.038,-0.055,-8.578,-0.011,1.070,8.296
3.73,-0.345,-0.038,-0.055,-8.578,-0.011,1.070,8.296
3.75,-0.399,-0.036,-0.052,-8.619,-0.011,1.075,8.284
3.77,-0.399,-0.036,-0.052,-8.619,-0.011,1.075,8.284
3.79,-0.457,-0.031,-0.046,-8.661,-0.011,1.080,8.269
3.81,-0.457,-0.031,-0.046,-8.661,-0.011,1.080,8.269
3.83,-0.518,-0.022,-0.036,-8.704,-0.011,1.086,8.254
3.85,-0.518,-0.022,-0.036,-8.704,-0.011,1.086,8.254
3.87,-0.579,-0.010,-0.019,-8.746,-0.011,1.091,8.236
3.89,-0.579,-0.010,-0.019,-8.746,-0.011,1.091,8.236
3.91,-0.601,-0.035,-0.085,-8.788,-0.010,1.097,8.249
3.94,-0.601,-0.035,-0.085,-8.788,-0.010,1.097,8.249
3.96,-0.609,-0.087,-0.202,-8.830,-0.010,1.102,8.270
3.98,-0.609,-0.087,-0.202,-8.830,-0.010,1.102,8.270
4.00,-0.611,-0.138,-0.295,-8.871,-0.010,1.108,8.301
4.02,-0.611,-0.138,-0.295,-8.871,-0.010,1.108,8.301
4.04,-0.606,-0.198,-0.384,-8.934,-0.010,1.116,8.363
4.06,-0.606,-0.198,-0.384,-8.934,-0.010,1.116,8.363
4.08,-0.606,-0.198,-0.384,-8.934,-0.010,1.116,8.363
4.10,-0.591,-0.304,-0.493,-8.976,-0.010,1.121,8.414
4.12,-0.591,-0.304,-0.493,-8.976,-0.010,1.121,8.414
4.14,-0.574,-0.376,-0.535,-9.019,-0.010,1.126,8.474
4.16,-0.574,-0.376,-0.535,-9.019,-0.010,1.126,8.474
4.18,-0.545,-0.472,-0.550,-9.060,-0.010,1.131,8.547
4.21,-0.545,-0.472,-0.550,-9.060,-0.010,1.131,8.547
4.23,-0.515,-0.558,-0.531,-9.101,-0.009,1.137,8.625
4.25,-0.515,-0.558,-0.531,-9.101,-0.009,1.137,8.625
4.27,-0.479,-0.652,-0.482,-9.143,-0.009,1.142,8.712
4.29,-0.479,-0.652,-0.482,-9.143,-0.009,1.142,8.712
4.31,-0.479,-0.652,-0.482,-9.143,-0.009,1.142,8.712
4.33,-0.413,-0.824,-0.337,-9.185,-0.009,1.147,8.848
4.35,-0.413,-0.824,-0.337,-9.185,-0.009,1.147,8.848
4.37,-0.413,-0.824,-0.337,-9.185,-0.009,1.147,8.848
4.39,-0.344,-1.008,-0.156,-9.225,-0.009,1.152,8.992
4.41,-0.344,-1.008,-0.156,-9.225,-0.009,1.152,8.992
4.43,-0.308,-1.155,-0.174,-9.265,-0.009,1.157,9.084
4.46,-0.308,-1.155,-0.174,-9.265,-0.009,1.157,9.084
4.48,-0.266,-1.348,-0.176,-9.306,-0.009,1.162,9.192
4.50,-0.266,-1.348,-0.176,-9.306,-0.009,1.162,9.192
4.52,-0.266,-1.348,-0.176,-9.306,-0.009,1.162,9.192
4.54,-0.212,-1.637,-0.157,-9.347,-0.009,1.168,9.334
4.56,-0.212,-1.637,-0.157,-9.347,-0.009,1.168,9.334
4.58,-0.212,-1.637,-0.157,-9.347,-0.009,1.168,9.334
4.60,-0.161,-1.917,-0.122,-9.406,-0.008,1.175,9.499
4.62,-0.161,-1.917,-0.122,-9.406,-0.008,1.175,9.499
4.64,-0.118,-2.132,-0.082,-9.446,-0.008,1.180,9.629
4.66,-0.118,-2.132,-0.082,-9.446,-0.008,1.180,9.629
4.68,-0.066,-2.356,-0.029,-9.485,-0.008,1.185,9.776
4.70,-0.066,-2.356,-0.029,-9.485,-0.008,1.185,9.776
4.73,0.020,-2.686,0.070,-9.525,-0.008,1.190,9.993
4.75,0.020,-2.686,0.070,-9.525,-0.008,1.190,9.993
4.77,0.098,-2.924,0.142,-9.564,-0.008,1.195,10.181
4.79,0.098,-2.924,0.142,-9.564,-0.008,1.195,10.181
4.81,0.148,-3.142,0.098,-9.623,-0.008,1.202,10.343
4.83,0.148,-3.142,0.098,-9.623,-0.008,1.202,10.343
4.85,0.114,-3.307,-0.222,-9.683,-0.008,1.210,10.384
4.87,0.114,-3.307,-0.222,-9.683,-0.008,1.210,10.384
4.89,0.085,-3.470,-0.532,-9.720,-0.008,1.214,10.421
4.91,0.085,-3.470,-0.532,-9.720,-0.008,1.214,10.421
4.93,0.058,-3.628,-0.831,-9.759,-0.007,1.219,10.471
4.95,0.058,-3.628,-0.831,-9.759,-0.007,1.219,10.471
4.98,0.031,-3.780,-1.115,-9.818,-0.007,1.226,10.547
5.00,0.031,-3.780,-1.115,-9.818,-0.007,1.226,10.547
5.02,0.031,-3.780,-1.115,-9.818,-0.007,1.226,10.547
5.04,-0.029,-3.989,-1.524,-9.877,-0.007,1.234,10.627
5.06,-0.029,-3.989,-1.524,-9.877,-0.007,1.234,10.627
5.08,-0.076,-4.103,-1.751,-9.917,-0.007,1.239,10.672
5.10,-0.076,-4.103,-1.751,-9.917,-0.007,1.239,10.672
5.12,-0.131,-4.208,-1.960,-9.958,-0.007,1.244,10.712
5.14,-0.131,-4.208,-1.960,-9.958,-0.007,1.244,10.712
5.16,-0.189,-4.303,-2.152,-9.998,-0.007,1.249,10.746
5.18,-0.189,-4.303,-2.152,-9.998,-0.007,1.249,10.746
5.20,-0.274,-4.419,-2.395,-10.040,-0.007,1.254,10.777
5.23,-0.274,-4.419,-2.395,-10.040,-0.007,1.254,10.777
5.25,-0.335,-4.492,-2.545,-10.083,-0.006,1.259,10.807
5.27,-0.335,-4.492,-2.545,-10.083,-0.006,1.259,10.807
5.29,-0.396,-4.561,-2.677,-10.080,-0.006,1.259,10.795
5.31,-0.396,-4.561,-2.677,-10.080,-0.006,1.259,10.795
5.33,-0.458,-4.627,-2.789,-10.123,-0.006,1.264,10.821
5.35,-0.458,-4.627,-2.789,-10.123,-0.006,1.264,10.821
5.37,-0.519,-4.693,-2.885,-10.166,-0.006,1.269,10.846
5.39,-0.519,-4.693,-2.885,-10.166,-0.006,1.269,10.846
5.41,-0.519,-4.693,-2.885,-10.166,-0.006,1.269,10.846
5.43,-0.604,-4.788,-2.994,-10.208,-0.006,1.275,10.865
5.45,-0.604,-4.788,-2.994,-10.208,-0.006,1.275,10.865
5.47,-0.604,-4.788,-2.994,-10.208,-0.006,1.275,10.865
5.50,-0.694,-4.898,-3.084,-10.272,-0.006,1.283,10.906
5.52,-0.694,-4.898,-3.084,-10.272,-0.006,1.283,10.906
5.54,-0.752,-4.980,-3.124,-10.314,-0.006,1.288,10.934
5.56,-0.752,-4.980,-3.124,-10.314,-0.006,1.288,10.934
5.58,-0.797,-5.048,-3.138,-10.357,-0.006,1.293,10.964
5.60,-0.797,-5.048,-3.138,-10.357,-0.006,1.293,10.964
5.62,-0.841,-5.116,-3.134,-10.399,-0.005,1.298,10.993
5.64,-0.841,-5.116,-3.134,-10.399,-0.005,1.298,10.993
5.66,-0.883,-5.186,-3.114,-10.441,-0.005,1.303,11.021
5.68,-0.883,-5.186,-3.114,-10.441,-0.005,1.303,11.021
5.70,-0.923,-5.259,-3.079,-10.482,-0.005,1.309,11.051
5.72,-0.923,-5.259,-3.079,-10.482,-0.005,1.309,11.051
5.74,-0.966,-5.356,-3.013,-10.522,-0.005,1.314,11.084
5.76,-0.966,-5.356,-3.013,-10.522,-0.005,1.314,11.084
5.79,-0.996,-5.447,-2.939,-10.562,-0.005,1.318,11.124
5.81,-0.996,-5.447,-2.939,-10.562,-0.005,1.318,11.124
5.83,-1.021,-5.550,-2.845,-10.601,-0.005,1.323,11.173
5.85,-1.021,-5.550,-2.845,-10.601,-0.005,1.323,11.173
5.87,-1.043,-5.663,-2.731,-10.659,-0.005,1.331,11.245
5.89,-1.043,-5.663,-2.731,-10.659,-0.005,1.331,11.245
5.91,-1.043,-5.663,-2.731,-10.659,-0.005,1.331,11.245
5.93,-1.070,-5.857,-2.513,-10.714,-0.004,1.337,11.342
5.95,-1.070,-5.857,-2.513,-10.714,-0.004,1.337,11.342
5.97,-1.085,-5.986,-2.358,-10.751,-0.004,1.342,11.413
5.99,-1.085,-5.986,-2.358,-10.751,-0.004,1.342,11.413
6.01,-1.098,-6.118,-2.193,-10.786,-0.004,1.347,11.487
6.04,-1.098,-6.118,-2.193,-10.786,-0.004,1.347,11.487
6.06,-1.104,-6.278,-1.985,-10.820,-0.004,1.351,11.583
6.08,-1.104,-6.278,-1.985,-10.820,-0.004,1.351,11.583
6.10,-1.102,-6.412,-1.805,-10.854,-0.004,1.355,11.677
6.12,-1.102,-6.412,-1.805,-10.854,-0.004,1.355,11.677
6.14,-1.091,-6.546,-1.617,-10.886,-0.004,1.359,11.782
6.16,-1.091,-6.546,-1.617,-10.886,-0.004,1.359,11.782
6.18,-1.069,-6.674,-1.422,-10.918,-0.004,1.363,11.896
6.20,-1.069,-6.674,-1.422,-10.918,-0.004,1.363,11.896
6.22,-1.033,-6.795,-1.219,-10.948,-0.004,1.367,12.019
6.24,-1.033,-6.795,-1.219,-10.948,-0.004,1.367,12.019
6.26,-0.972,-6.924,-0.969,-10.978,-0.004,1.371,12.173
6.29,-0.972,-6.924,-0.969,-10.978,-0.004,1.371,12.173
6.31,-0.907,-7.018,-0.753,-10.968,-0.004,1.369,12.281
6.33,-0.907,-7.018,-0.753,-10.968,-0.004,1.369,12.281
6.35,-0.832,-7.101,-0.535,-11.009,-0.003,1.375,12.436
6.37,-0.832,-7.101,-0.535,-11.009,-0.003,1.375,12.436
6.39,-0.745,-7.180,-0.318,-11.036,-0.003,1.378,12.591
6.41,-0.745,-7.180,-0.318,-11.036,-0.003,1.378,12.591
6.43,-0.745,-7.180,-0.318,-11.036,-0.003,1.378,12.591
6.45,-0.573,-7.312,0.024,-11.060,-0.003,1.381,12.859
6.47,-0.573,-7.312,0.024,-11.060,-0.003,1.381,12.859
6.49,-0.573,-7.312,0.024,-11.060,-0.003,1.381,12.859
6.51,-0.382,-7.444,0.314,-11.084,-0.003,1.384,13.145
6.53,-0.382,-7.444,0.314,-11.084,-0.003,1.384,13.145
6.56,-0.382,-7.444,0.314,-11.084,-0.003,1.384,13.145
6.58,-0.071,-7.638,0.672,-11.106,-0.003,1.387,13.576
6.60,-0.071,-7.638,0.672,-11.106,-0.003,1.387,13.576
6.62,0.131,-7.747,0.866,-11.128,-0.003,1.390,13.850
6.64,0.131,-7.747,0.866,-11.128,-0.003,1.390,13.850
6.66,0.351,-7.853,1.059,-11.147,-0.003,1.392,14.137
6.68,0.351,-7.853,1.059,-11.147,-0.003,1.392,14.137
6.70,0.692,-8.011,1.245,-11.166,-0.003,1.395,14.550
6.72,0.692,-8.011,1.245,-11.166,-0.003,1.395,14.550
6.74,1.079,-8.175,1.432,-11.184,-0.003,1.397,15.006
6.76,1.079,-8.175,1.432,-11.184,-0.003,1.397,15.006
6.78,1.558,-8.352,1.674,-11.200,-0.003,1.399,15.553
6.81,1.558,-8.352,1.674,-11.200,-0.003,1.399,15.553
6.83,1.558,-8.352,1.674,-11.200,-0.003,1.399,15.553
6.85,2.036,-8.888,2.084,-11.214,-0.003,1.401,16.330
6.87,2.036,-8.888,2.084,-11.214,-0.003,1.401,16.330
6.89,2.036,-8.888,2.084,-11.214,-0.003,1.401,16.330
6.91,2.293,-9.256,2.459,-11.228,-0.003,1.403,16.833
6.93,2.293,-9.256,2.459,-11.228,-0.003,1.403,16.833
6.95,2.386,-9.440,2.730,-11.245,-0.003,1.405,17.088
6.97,2.386,-9.440,2.730,-11.245,-0.003,1.405,17.088
6.99,2.439,-9.507,2.955,-11.261,-0.003,1.407,17.235
7.01,2.439,-9.507,2.955,-11.261,-0.003,1.407,17.235
7.03,2.473,-9.440,3.112,-11.275,-0.002,1.409,17.277
7.05,2.473,-9.440,3.112,-11.275,-0.002,1.409,17.277
7.08,2.490,-9.260,3.215,-11.283,-0.002,1.410,17.227
7.10,2.490,-9.260,3.215,-11.283,-0.002,1.410,17.227
7.12,2.488,-8.924,3.287,-11.290,-0.002,1.411,17.073
7.14,2.488,-8.924,3.287,-11.290,-0.002,1.411,17.073
7.16,2.445,-8.591,3.319,-11.297,-0.002,1.411,16.882
7.18,2.445,-8.591,3.319,-11.297,-0.002,1.411,16.882
7.20,2.375,-8.313,3.171,-11.303,-0.002,1.412,16.648
7.22,2.375,-8.313,3.171,-11.303,-0.002,1.412,16.648
7.24,2.285,-8.030,3.013,-11.310,-0.002,1.413,16.396
7.26,2.285,-8.030,3.013,-11.310,-0.002,1.413,16.396
7.28,2.181,-7.773,2.849,-11.318,-0.002,1.414,16.149
7.30,2.181,-7.773,2.849,-11.318,-0.002,1.414,16.149
7.32,2.002,-7.447,2.628,-11.327,-0.002,1.415,15.794
7.35,2.002,-7.447,2.628,-11.327,-0.002,1.415,15.794
7.37,2.002,-7.447,2.628,-11.327,-0.002,1.415,15.794
7.39,1.866,-7.143,2.408,-11.333,-0.002,1.416,15.486
7.41,1.866,-7.143,2.408,-11.333,-0.002,1.416,15.486
7.43,1.812,-6.939,2.259,-11.339,-0.002,1.417,15.316
7.45,1.812,-6.939,2.259,-11.339,-0.002,1.417,15.316
7.47,1.784,-6.756,2.122,-11.345,-0.002,1.418,15.183
7.49,1.784,-6.756,2.122,-11.345,-0.002,1.418,15.183
7.51,1.766,-6.586,1.981,-11.352,-0.002,1.419,15.067
7.53,1.766,-6.586,1.981,-11.352,-0.002,1.419,15.067
7.55,1.761,-6.428,1.842,-11.360,-0.002,1.420,14.970
7.57,1.761,-6.428,1.842,-11.360,-0.002,1.420,14.970
7.60,1.770,-6.277,1.710,-11.368,-0.002,1.421,14.893
7.62,1.770,-6.277,1.710,-11.368,-0.002,1.421,14.893
7.64,1.793,-6.101,1.555,-11.377,-0.002,1.422,14.816
7.66,1.793,-6.101,1.555,-11.377,-0.002,1.422,14.816
7.68,1.815,-5.962,1.431,-11.386,-0.002,1.423,14.763
7.70,1.815,-5.962,1.431,-11.386,-0.002,1.423,14.763
7.72,1.827,-5.832,1.313,-11.396,-0.002,1.424,14.709
7.74,1.827,-5.832,1.313,-11.396,-0.002,1.424,14.709
7.76,1.816,-5.698,1.197,-11.407,-0.002,1.426,14.635
7.78,1.816,-5.698,1.197,-11.407,-0.002,1.426,14.635
7.80,1.787,-5.561,1.087,-11.426,-0.002,1.428,14.553
7.82,1.787,-5.561,1.087,-11.426,-0.002,1.428,14.553
7.84,1.787,-5.561,1.087,-11.426,-0.002,1.428,14.553
7.87,1.726,-5.288,0.906,-11.438,-0.002,1.430,14.376
7.89,1.726,-5.288,0.906,-11.438,-0.002,1.430,14.376
7.91,1.677,-5.126,0.817,-11.452,-0.002,1.431,14.271
