t,px,py,pz,ex,ey,ez,err
1.77,-0.001,0.008,-0.018,-2.757,1.882,0.783,3.420
1.79,-0.001,0.007,-0.019,-2.788,1.877,0.787,3.443
1.82,-0.001,0.007,-0.019,-2.788,1.877,0.787,3.443
1.84,-0.001,0.006,-0.018,-2.820,1.869,0.790,3.466
1.86,-0.001,0.006,-0.018,-2.820,1.869,0.790,3.466
1.88,-0.001,0.005,-0.018,-2.851,1.860,0.792,3.487
1.90,-0.001,0.005,-0.018,-2.851,1.860,0.792,3.487
1.92,-0.001,0.005,-0.018,-2.883,1.849,0.795,3.509
1.94,-0.001,0.005,-0.018,-2.883,1.849,0.795,3.509
1.96,-0.002,0.004,-0.018,-2.916,1.837,0.796,3.529
1.98,-0.002,0.004,-0.018,-2.916,1.837,0.796,3.529
2.00,-0.002,0.004,-0.017,-2.973,1.808,0.798,3.563
2.02,-0.002,0.004,-0.017,-2.973,1.808,0.798,3.563
2.05,-0.002,0.003,-0.017,-3.005,1.792,0.799,3.582
2.07,-0.002,0.003,-0.017,-3.005,1.792,0.799,3.582
2.09,-0.002,0.003,-0.017,-3.005,1.792,0.799,3.582
2.11,-0.002,0.003,-0.016,-3.039,1.774,0.799,3.602
2.13,-0.002,0.003,-0.016,-3.039,1.774,0.799,3.602
2.15,-0.002,0.002,-0.016,-3.072,1.755,0.799,3.621
2.17,-0.002,0.002,-0.016,-3.072,1.755,0.799,3.621
2.19,-0.002,0.002,-0.015,-3.106,1.735,0.799,3.640
2.21,-0.002,0.002,-0.015,-3.106,1.735,0.799,3.640
2.23,-0.002,0.002,-0.015,-3.140,1.713,0.799,3.659
2.25,-0.002,0.002,-0.015,-3.140,1.713,0.799,3.659
2.27,-0.002,0.001,-0.014,-3.173,1.691,0.798,3.678
2.29,-0.002,0.001,-0.014,-3.173,1.691,0.798,3.678
2.32,-0.002,0.001,-0.014,-3.208,1.667,0.797,3.697
2.34,-0.002,0.001,-0.014,-3.208,1.667,0.797,3.697
2.36,-0.003,0.000,-0.013,-3.241,1.644,0.796,3.716
2.38,-0.003,0.000,-0.013,-3.241,1.644,0.796,3.716
2.40,-0.003,-0.001,-0.013,-3.275,1.619,0.795,3.735
2.42,-0.003,-0.001,-0.013,-3.275,1.619,0.795,3.735
2.44,-0.003,-0.001,-0.012,-3.308,1.595,0.793,3.753
2.46,-0.003,-0.001,-0.012,-3.308,1.595,0.793,3.753
2.48,-0.003,-0.002,-0.012,-3.342,1.569,0.792,3.772
2.50,-0.003,-0.002,-0.012,-3.342,1.569,0.792,3.772
2.52,-0.003,-0.002,-0.011,-3.392,1.530,0.789,3.800
2.55,-0.003,-0.002,-0.011,-3.392,1.530,0.789,3.800
2.57,-0.003,-0.002,-0.011,-3.392,1.530,0.789,3.800
2.59,-0.003,-0.003,-0.010,-3.427,1.503,0.787,3.820
2.61,-0.003,-0.003,-0.010,-3.427,1.503,0.787,3.820
2.63,-0.003,-0.004,-0.010,-3.459,1.477,0.785,3.839
2.65,-0.003,-0.004,-0.010,-3.459,1.477,0.785,3.839
2.67,-0.004,-0.004,-0.009,-3.493,1.449,0.783,3.858
2.69,-0.004,-0.004,-0.009,-3.493,1.449,0.783,3.858
2.71,-0.004,-0.004,-0.009,-3.526,1.422,0.781,3.878
2.73,-0.004,-0.004,-0.009,-3.526,1.422,0.781,3.878
2.75,-0.004,-0.004,-0.009,-3.559,1.395,0.778,3.897
2.77,-0.004,-0.004,-0.009,-3.559,1.395,0.778,3.897
2.79,-0.005,-0.005,-0.009,-3.592,1.368,0.776,3.917
2.82,-0.005,-0.005,-0.009,-3.592,1.368,0.776,3.917
2.84,-0.006,-0.005,-0.008,-3.625,1.340,0.774,3.936
2.86,-0.006,-0.005,-0.008,-3.625,1.340,0.774,3.936
2.88,-0.007,-0.005,-0.008,-3.658,1.313,0.771,3.956
2.90,-0.007,-0.005,-0.008,-3.658,1.313,0.771,3.956
2.92,-0.008,-0.004,-0.008,-3.691,1.285,0.769,3.976
2.94,-0.008,-0.004,-0.008,-3.691,1.285,0.769,3.976
2.96,-0.009,-0.004,-0.008,-3.724,1.257,0.766,3.997
2.98,-0.009,-0.004,-0.008,-3.724,1.257,0.766,3.997
3.00,-0.010,-0.004,-0.009,-3.772,1.218,0.763,4.027
3.02,-0.010,-0.004,-0.009,-3.772,1.218,0.763,4.027
3.04,-0.011,-0.003,-0.009,-3.805,1.190,0.760,4.048
3.07,-0.011,-0.003,-0.009,-3.805,1.190,0.760,4.048
3.09,-0.011,-0.003,-0.009,-3.805,1.190,0.760,4.048
3.11,-0.013,-0.003,-0.009,-3.837,1.164,0.758,4.068
3.13,-0.013,-0.003,-0.009,-3.837,1.164,0.758,4.068
3.15,-0.014,-0.002,-0.010,-3.870,1.137,0.755,4.089
3.17,-0.014,-0.002,-0.010,-3.870,1.137,0.755,4.089
3.19,-0.015,-0.002,-0.010,-3.903,1.110,0.753,4.112
3.21,-0.015,-0.002,-0.010,-3.903,1.110,0.753,4.112
3.23,-0.017,-0.002,-0.010,-3.935,1.084,0.751,4.133
3.25,-0.017,-0.002,-0.010,-3.935,1.084,0.751,4.133
3.27,-0.018,-0.002,-0.011,-3.968,1.058,0.748,4.155
3.29,-0.018,-0.002,-0.011,-3.968,1.058,0.748,4.155
3.31,-0.020,-0.002,-0.012,-4.002,1.031,0.746,4.178
3.34,-0.020,-0.002,-0.012,-4.002,1.031,0.746,4.178
3.36,-0.023,-0.002,-0.013,-4.034,1.006,0.744,4.199
3.38,-0.023,-0.002,-0.013,-4.034,1.006,0.744,4.199
3.40,-0.026,-0.002,-0.014,-4.067,0.980,0.742,4.222
3.42,-0.026,-0.002,-0.014,-4.067,0.980,0.742,4.222
3.44,-0.028,-0.002,-0.015,-4.101,0.955,0.739,4.245
3.46,-0.028,-0.002,-0.015,-4.101,0.955,0.739,4.245
3.48,-0.032,-0.002,-0.016,-4.134,0.930,0.737,4.268
3.50,-0.032,-0.002,-0.016,-4.134,0.930,0.737,4.268
3.52,-0.035,-0.002,-0.018,-4.184,0.893,0.735,4.305
3.54,-0.035,-0.002,-0.018,-4.184,0.893,0.735,4.305
3.56,-0.039,-0.002,-0.020,-4.219,0.868,0.733,4.328
3.58,-0.039,-0.002,-0.020,-4.219,0.868,0.733,4.328
3.61,-0.039,-0.002,-0.020,-4.219,0.868,0.733,4.328
3.63,-0.047,-0.003,-0.023,-4.252,0.844,0.731,4.348
3.65,-0.047,-0.003,-0.023,-4.252,0.844,0.731,4.348
3.67,-0.054,-0.003,-0.026,-4.287,0.820,0.729,4.369
3.69,-0.054,-0.003,-0.026,-4.287,0.820,0.729,4.369
3.71,-0.062,-0.004,-0.029,-4.320,0.797,0.728,4.389
3.73,-0.062,-0.004,-0.029,-4.320,0.797,0.728,4.389
3.75,-0.071,-0.004,-0.032,-4.354,0.774,0.726,4.409
3.77,-0.071,-0.004,-0.032,-4.354,0.774,0.726,4.409
3.79,-0.082,-0.006,-0.035,-4.389,0.752,0.725,4.427
3.81,-0.082,-0.006,-0.035,-4.389,0.752,0.725,4.427
3.83,-0.095,-0.008,-0.038,-4.425,0.728,0.723,4.445
3.86,-0.095,-0.008,-0.038,-4.425,0.728,0.723,4.445
3.88,-0.119,-0.012,-0.042,-4.458,0.707,0.722,4.451
3.90,-0.119,-0.012,-0.042,-4.458,0.707,0.722,4.451
3.92,-0.139,-0.015,-0.045,-4.493,0.686,0.721,4.462
3.94,-0.139,-0.015,-0.045,-4.493,0.686,0.721,4.462
3.96,-0.163,-0.018,-0.046,-4.528,0.664,0.720,4.469
3.98,-0.163,-0.018,-0.046,-4.528,0.664,0.720,4.469
4.00,-0.190,-0.019,-0.048,-4.565,0.642,0.719,4.475
4.02,-0.190,-0.019,-0.048,-4.565,0.642,0.719,4.475
4.04,-0.222,-0.018,-0.049,-4.618,0.612,0.718,4.491
4.06,-0.222,-0.018,-0.049,-4.618,0.612,0.718,4.491
4.08,-0.222,-0.018,-0.049,-4.618,0.612,0.718,4.491
4.10,-0.274,-0.014,-0.047,-4.655,0.591,0.717,4.473
4.13,-0.274,-0.014,-0.047,-4.655,0.591,0.717,4.473
4.15,-0.318,-0.007,-0.044,-4.690,0.571,0.716,4.461
4.17,-0.318,-0.007,-0.044,-4.690,0.571,0.716,4.461
4.19,-0.377,0.006,-0.036,-4.727,0.551,0.716,4.437
4.21,-0.377,0.006,-0.036,-4.727,0.551,0.716,4.437
4.23,-0.429,0.021,-0.024,-4.763,0.532,0.716,4.419
4.25,-0.429,0.021,-0.024,-4.763,0.532,0.716,4.419
4.27,-0.481,0.021,-0.021,-4.800,0.513,0.715,4.402
4.29,-0.481,0.021,-0.021,-4.800,0.513,0.715,4.402
4.31,-0.533,0.013,-0.018,-4.836,0.495,0.715,4.386
4.33,-0.533,0.013,-0.018,-4.836,0.495,0.715,4.386
4.36,-0.556,-0.008,-0.067,-4.873,0.476,0.715,4.392
4.38,-0.556,-0.008,-0.067,-4.873,0.476,0.715,4.392
4.40,-0.574,-0.054,-0.158,-4.910,0.458,0.715,4.402
4.42,-0.574,-0.054,-0.158,-4.910,0.458,0.715,4.402
4.44,-0.587,-0.090,-0.214,-4.948,0.440,0.715,4.422
4.46,-0.587,-0.090,-0.214,-4.948,0.440,0.715,4.422
4.48,-0.603,-0.127,-0.261,-4.986,0.422,0.715,4.441
4.50,-0.603,-0.127,-0.261,-4.986,0.422,0.715,4.441
4.52,-0.626,-0.162,-0.297,-5.042,0.397,0.716,4.471
4.54,-0.626,-0.162,-0.297,-5.042,0.397,0.716,4.471
4.56,-0.655,-0.193,-0.324,-5.080,0.380,0.716,4.479
4.59,-0.655,-0.193,-0.324,-5.080,0.380,0.716,4.479
4.61,-0.655,-0.193,-0.324,-5.080,0.380,0.716,4.479
4.63,-0.708,-0.229,-0.348,-5.119,0.363,0.717,4.466
4.65,-0.708,-0.229,-0.348,-5.119,0.363,0.717,4.466
4.67,-0.763,-0.254,-0.360,-5.157,0.347,0.717,4.449
4.69,-0.763,-0.254,-0.360,-5.157,0.347,0.717,4.449
4.71,-0.816,-0.271,-0.365,-5.196,0.331,0.718,4.435
4.73,-0.816,-0.271,-0.365,-5.196,0.331,0.718,4.435
4.75,-0.874,-0.283,-0.367,-5.234,0.315,0.719,4.415
4.77,-0.874,-0.283,-0.367,-5.234,0.315,0.719,4.415
4.79,-0.938,-0.291,-0.365,-5.272,0.300,0.720,4.388
4.81,-0.938,-0.291,-0.365,-5.272,0.300,0.720,4.388
4.83,-1.008,-0.297,-0.360,-5.312,0.284,0.721,4.358
4.86,-1.008,-0.297,-0.360,-5.312,0.284,0.721,4.358
4.88,-1.115,-0.300,-0.347,-5.352,0.269,0.722,4.291
4.90,-1.115,-0.300,-0.347,-5.352,0.269,0.722,4.291
4.92,-1.198,-0.300,-0.335,-5.390,0.255,0.723,4.247
4.94,-1.198,-0.300,-0.335,-5.390,0.255,0.723,4.247
4.96,-1.284,-0.299,-0.320,-5.431,0.240,0.725,4.201
4.98,-1.284,-0.299,-0.320,-5.431,0.240,0.725,4.201
5.00,-1.375,-0.297,-0.305,-5.470,0.226,0.726,4.150
5.02,-1.375,-0.297,-0.305,-5.470,0.226,0.726,4.150
5.04,-1.469,-0.295,-0.289,-5.529,0.206,0.728,4.114
5.06,-1.469,-0.295,-0.289,-5.529,0.206,0.728,4.114
5.08,-1.469,-0.295,-0.289,-5.529,0.206,0.728,4.114
5.11,-1.606,-0.292,-0.268,-5.569,0.193,0.730,4.018
5.13,-1.606,-0.292,-0.268,-5.569,0.193,0.730,4.018
5.15,-1.707,-0.289,-0.253,-5.608,0.180,0.731,3.958
5.17,-1.707,-0.289,-0.253,-5.608,0.180,0.731,3.958
5.19,-1.831,-0.286,-0.237,-5.648,0.168,0.733,3.876
5.21,-1.831,-0.286,-0.237,-5.648,0.168,0.733,3.876
5.23,-1.936,-0.283,-0.224,-5.689,0.155,0.735,3.812
5.25,-1.936,-0.283,-0.224,-5.689,0.155,0.735,3.812
5.27,-2.043,-0.280,-0.213,-5.727,0.144,0.737,3.746
5.29,-2.043,-0.280,-0.213,-5.727,0.144,0.737,3.746
5.31,-2.150,-0.277,-0.203,-5.768,0.132,0.739,3.680
5.33,-2.150,-0.277,-0.203,-5.768,0.132,0.739,3.680
5.35,-2.258,-0.274,-0.195,-5.809,0.121,0.741,3.615
5.38,-2.258,-0.274,-0.195,-5.809,0.121,0.741,3.615
5.40,-2.409,-0.270,-0.185,-5.848,0.110,0.744,3.504
5.42,-2.409,-0.270,-0.185,-5.848,0.110,0.744,3.504
5.44,-2.518,-0.266,-0.180,-5.889,0.099,0.746,3.438
5.46,-2.518,-0.266,-0.180,-5.889,0.099,0.746,3.438
5.48,-2.627,-0.263,-0.176,-5.930,0.089,0.749,3.371
5.50,-2.627,-0.263,-0.176,-5.930,0.089,0.749,3.371
5.52,-2.736,-0.259,-0.173,-5.989,0.075,0.752,3.321
5.54,-2.736,-0.259,-0.173,-5.989,0.075,0.752,3.321
5.56,-2.845,-0.255,-0.171,-6.030,0.065,0.755,3.254
5.58,-2.845,-0.255,-0.171,-6.030,0.065,0.755,3.254
5.60,-2.845,-0.255,-0.171,-6.030,0.065,0.755,3.254
5.63,-2.998,-0.250,-0.172,-6.071,0.056,0.758,3.144
5.65,-2.998,-0.250,-0.172,-6.071,0.056,0.758,3.144
5.67,-3.107,-0.246,-0.174,-6.111,0.048,0.761,3.075
5.69,-3.107,-0.246,-0.174,-6.111,0.048,0.761,3.075
5.71,-3.238,-0.241,-0.178,-6.152,0.039,0.764,2.985
5.73,-3.238,-0.241,-0.178,-6.152,0.039,0.764,2.985
5.75,-3.347,-0.238,-0.181,-6.192,0.032,0.767,2.917
5.77,-3.347,-0.238,-0.181,-6.192,0.032,0.767,2.917
5.79,-3.457,-0.235,-0.183,-6.233,0.024,0.770,2.849
5.81,-3.457,-0.235,-0.183,-6.233,0.024,0.770,2.849
5.83,-3.566,-0.233,-0.185,-6.274,0.017,0.773,2.783
5.85,-3.566,-0.233,-0.185,-6.274,0.017,0.773,2.783
5.87,-3.674,-0.231,-0.184,-6.316,0.010,0.777,2.718
5.90,-3.674,-0.231,-0.184,-6.316,0.010,0.777,2.718
5.92,-3.826,-0.229,-0.182,-6.356,0.004,0.780,2.610
5.94,-3.826,-0.229,-0.182,-6.356,0.004,0.780,2.610
5.96,-3.933,-0.228,-0.179,-6.397,-0.003,0.784,2.547
5.98,-3.933,-0.228,-0.179,-6.397,-0.003,0.784,2.547
6.00,-4.040,-0.228,-0.175,-6.437,-0.008,0.787,2.484
6.02,-4.040,-0.228,-0.175,-6.437,-0.008,0.787,2.484
6.04,-4.147,-0.228,-0.170,-6.500,-0.016,0.793,2.443
6.06,-4.147,-0.228,-0.170,-6.500,-0.016,0.793,2.443
6.08,-4.253,-0.228,-0.165,-6.540,-0.021,0.797,2.382
6.10,-4.253,-0.228,-0.165,-6.540,-0.021,0.797,2.382
6.12,-4.253,-0.228,-0.165,-6.540,-0.021,0.797,2.382
6.15,-4.400,-0.229,-0.159,-6.582,-0.025,0.801,2.284
6.17,-4.400,-0.229,-0.159,-6.582,-0.025,0.801,2.284
6.19,-4.504,-0.229,-0.155,-6.623,-0.029,0.805,2.226
6.21,-4.504,-0.229,-0.155,-6.623,-0.029,0.805,2.226
6.23,-4.627,-0.230,-0.154,-6.664,-0.033,0.810,2.149
6.25,-4.627,-0.230,-0.154,-6.664,-0.033,0.810,2.149
6.27,-4.728,-0.231,-0.156,-6.705,-0.037,0.814,2.093
6.29,-4.728,-0.231,-0.156,-6.705,-0.037,0.814,2.093
6.31,-4.828,-0.233,-0.162,-6.746,-0.040,0.818,2.036
6.33,-4.828,-0.233,-0.162,-6.746,-0.040,0.818,2.036
6.35,-4.927,-0.234,-0.171,-6.787,-0.042,0.823,1.980
6.37,-4.927,-0.234,-0.171,-6.787,-0.042,0.823,1.980
6.40,-5.024,-0.236,-0.183,-6.829,-0.045,0.828,1.926
6.42,-5.024,-0.236,-0.183,-6.829,-0.045,0.828,1.926
6.44,-5.157,-0.238,-0.203,-6.869,-0.047,0.832,1.834
6.46,-5.157,-0.238,-0.203,-6.869,-0.047,0.832,1.834
6.48,-5.250,-0.239,-0.219,-6.910,-0.049,0.837,1.781
6.50,-5.250,-0.239,-0.219,-6.910,-0.049,0.837,1.781
6.52,-5.342,-0.240,-0.236,-6.951,-0.050,0.842,1.730
6.54,-5.342,-0.240,-0.236,-6.951,-0.050,0.842,1.730
6.56,-5.432,-0.241,-0.253,-7.014,-0.052,0.849,1.701
6.58,-5.432,-0.241,-0.253,-7.014,-0.052,0.849,1.701
6.61,-5.432,-0.241,-0.253,-7.014,-0.052,0.849,1.701
6.63,-5.556,-0.242,-0.278,-7.055,-0.053,0.854,1.617
6.65,-5.556,-0.242,-0.278,-7.055,-0.053,0.854,1.617
6.67,-5.642,-0.242,-0.295,-7.096,-0.053,0.860,1.571
6.69,-5.642,-0.242,-0.295,-7.096,-0.053,0.860,1.571
6.71,-5.744,-0.242,-0.317,-7.137,-0.053,0.865,1.508
6.73,-5.744,-0.242,-0.317,-7.137,-0.053,0.865,1.508
6.75,-5.828,-0.241,-0.334,-7.179,-0.053,0.870,1.466
6.77,-5.828,-0.241,-0.334,-7.179,-0.053,0.870,1.466
6.79,-5.909,-0.240,-0.352,-7.220,-0.053,0.876,1.424
6.81,-5.909,-0.240,-0.352,-7.220,-0.053,0.876,1.424
6.83,-5.990,-0.239,-0.369,-7.262,-0.053,0.881,1.384
6.85,-5.990,-0.239,-0.369,-7.262,-0.053,0.881,1.384
6.88,-6.100,-0.237,-0.393,-7.304,-0.052,0.887,1.315
6.90,-6.100,-0.237,-0.393,-7.304,-0.052,0.887,1.315
6.92,-6.177,-0.234,-0.409,-7.345,-0.051,0.892,1.278
6.94,-6.177,-0.234,-0.409,-7.345,-0.051,0.892,1.278
6.96,-6.252,-0.231,-0.425,-7.387,-0.050,0.898,1.243
6.98,-6.252,-0.231,-0.425,-7.387,-0.050,0.898,1.243
7.00,-6.326,-0.228,-0.441,-7.428,-0.049,0.904,1.208
7.02,-6.326,-0.228,-0.441,-7.428,-0.049,0.904,1.208
7.04,-6.399,-0.225,-0.456,-7.490,-0.047,0.912,1.195
7.06,-6.399,-0.225,-0.456,-7.490,-0.047,0.912,1.195
7.08,-6.471,-0.221,-0.471,-7.531,-0.045,0.918,1.163
7.10,-6.471,-0.221,-0.471,-7.531,-0.045,0.918,1.163
7.13,-6.471,-0.221,-0.471,-7.531,-0.045,0.918,1.163
7.15,-6.570,-0.216,-0.491,-7.573,-0.044,0.924,1.105
7.17,-6.570,-0.216,-0.491,-7.573,-0.044,0.924,1.105
7.19,-6.653,-0.211,-0.508,-7.614,-0.042,0.930,1.062
7.21,-6.653,-0.211,-0.508,-7.614,-0.042,0.930,1.062
7.23,-6.722,-0.207,-0.522,-7.655,-0.040,0.936,1.035
7.25,-6.722,-0.207,-0.522,-7.655,-0.040,0.936,1.035
7.27,-6.789,-0.203,-0.535,-7.697,-0.038,0.942,1.009
7.29,-6.789,-0.203,-0.535,-7.697,-0.038,0.942,1.009
7.31,-6.855,-0.199,-0.548,-7.738,-0.036,0.947,0.983
7.33,-6.855,-0.199,-0.548,-7.738,-0.036,0.947,0.983
7.35,-6.920,-0.195,-0.561,-7.781,-0.034,0.953,0.960
7.38,-6.920,-0.195,-0.561,-7.781,-0.034,0.953,0.960
7.40,-7.010,-0.189,-0.578,-7.821,-0.032,0.959,0.910
7.42,-7.010,-0.189,-0.578,-7.821,-0.032,0.959,0.910
7.44,-7.073,-0.185,-0.590,-7.863,-0.030,0.965,0.888
7.46,-7.073,-0.185,-0.590,-7.863,-0.030,0.965,0.888
7.48,-7.135,-0.181,-0.602,-7.903,-0.028,0.971,0.866
7.50,-7.135,-0.181,-0.602,-7.903,-0.028,0.971,0.866
7.52,-7.197,-0.177,-0.613,-7.944,-0.026,0.977,0.844
7.54,-7.197,-0.177,-0.613,-7.944,-0.026,0.977,0.844
7.56,-7.259,-0.174,-0.625,-8.005,-0.023,0.985,0.843
7.58,-7.259,-0.174,-0.625,-8.005,-0.023,0.985,0.843
7.60,-7.259,-0.174,-0.625,-8.005,-0.023,0.985,0.843
7.63,-7.343,-0.169,-0.641,-8.047,-0.021,0.991,0.800
7.65,-7.343,-0.169,-0.641,-8.047,-0.021,0.991,0.800
7.67,-7.403,-0.165,-0.652,-8.087,-0.019,0.997,0.780
7.69,-7.403,-0.165,-0.652,-8.087,-0.019,0.997,0.780
7.71,-7.474,-0.161,-0.665,-8.128,-0.018,1.003,0.750
7.73,-7.474,-0.161,-0.665,-8.128,-0.018,1.003,0.750
7.75,-7.533,-0.158,-0.676,-8.169,-0.016,1.009,0.731
7.77,-7.533,-0.158,-0.676,-8.169,-0.016,1.009,0.731
7.79,-7.591,-0.154,-0.687,-8.210,-0.014,1.014,0.714
7.81,-7.591,-0.154,-0.687,-8.210,-0.014,1.014,0.714
7.83,-7.649,-0.151,-0.698,-8.251,-0.012,1.020,0.697
7.86,-7.649,-0.151,-0.698,-8.251,-0.012,1.020,0.697
7.88,-7.706,-0.148,-0.709,-8.294,-0.011,1.026,0.682
7.90,-7.706,-0.148,-0.709,-8.294,-0.011,1.026,0.682
7.92,-7.784,-0.143,-0.724,-8.334,-0.009,1.032,0.644
7.94,-7.784,-0.143,-0.724,-8.334,-0.009,1.032,0.644
7.96,-7.840,-0.140,-0.734,-8.376,-0.008,1.038,0.630
7.98,-7.840,-0.140,-0.734,-8.376,-0.008,1.038,0.630
8.00,-7.895,-0.136,-0.744,-8.417,-0.006,1.043,0.616
8.02,-7.895,-0.136,-0.744,-8.417,-0.006,1.043,0.616
8.04,-7.949,-0.133,-0.754,-8.478,-0.004,1.052,0.620
8.06,-7.949,-0.133,-0.754,-8.478,-0.004,1.052,0.620
8.08,-8.004,-0.130,-0.765,-8.520,-0.003,1.057,0.607
8.10,-8.004,-0.130,-0.765,-8.520,-0.003,1.057,0.607
