t,px,py,pz,ex,ey,ez,err
0.69,0.045,0.008,-0.000,-2.425,0.158,0.646,2.557
0.71,0.045,0.008,-0.000,-2.425,0.158,0.646,2.557
0.73,0.044,0.007,-0.000,-2.457,0.167,0.635,2.585
0.75,0.044,0.007,-0.000,-2.457,0.167,0.635,2.585
0.77,0.044,0.007,-0.001,-2.490,0.174,0.624,2.615
0.79,0.044,0.007,-0.001,-2.490,0.174,0.624,2.615
0.81,0.044,0.007,-0.001,-2.523,0.180,0.613,2.644
0.83,0.044,0.007,-0.001,-2.523,0.180,0.613,2.644
0.85,0.043,0.007,-0.001,-2.558,0.186,0.602,2.675
0.87,0.043,0.007,-0.001,-2.558,0.186,0.602,2.675
0.89,0.043,0.007,-0.001,-2.593,0.190,0.591,2.707
0.91,0.043,0.007,-0.001,-2.593,0.190,0.591,2.707
0.94,0.043,0.007,-0.001,-2.628,0.192,0.580,2.739
0.96,0.043,0.007,-0.001,-2.628,0.192,0.580,2.739
0.98,0.042,0.007,-0.001,-2.663,0.194,0.570,2.770
1.00,0.042,0.007,-0.001,-2.663,0.194,0.570,2.770
1.02,0.042,0.007,-0.001,-2.698,0.195,0.560,2.803
1.04,0.042,0.007,-0.001,-2.698,0.195,0.560,2.803
1.06,0.042,0.007,-0.001,-2.698,0.195,0.560,2.803
1.08,0.040,0.007,-0.001,-2.752,0.194,0.545,2.851
1.10,0.040,0.007,-0.001,-2.752,0.194,0.545,2.851
1.12,0.040,0.007,-0.001,-2.790,0.192,0.535,2.886
1.14,0.040,0.007,-0.001,-2.790,0.192,0.535,2.886
1.16,0.039,0.007,-0.001,-2.829,0.189,0.526,2.921
1.18,0.039,0.007,-0.001,-2.829,0.189,0.526,2.921
1.21,0.037,0.006,-0.001,-2.869,0.184,0.516,2.956
1.23,0.037,0.006,-0.001,-2.869,0.184,0.516,2.956
1.25,0.036,0.006,-0.001,-2.907,0.180,0.507,2.991
1.27,0.036,0.006,-0.001,-2.907,0.180,0.507,2.991
1.29,0.035,0.006,-0.000,-2.947,0.174,0.498,3.028
1.31,0.035,0.006,-0.000,-2.947,0.174,0.498,3.028
1.33,0.034,0.005,-0.000,-2.981,0.169,0.491,3.060
1.35,0.034,0.005,-0.000,-2.981,0.169,0.491,3.060
1.37,0.033,0.004,0.000,-3.021,0.162,0.483,3.096
1.39,0.033,0.004,0.000,-3.021,0.162,0.483,3.096
1.41,0.032,0.004,0.001,-3.063,0.154,0.475,3.135
1.43,0.032,0.004,0.001,-3.063,0.154,0.475,3.135
1.46,0.031,0.003,0.001,-3.107,0.145,0.467,3.177
1.48,0.031,0.003,0.001,-3.107,0.145,0.467,3.177
1.50,0.031,0.002,0.002,-3.149,0.136,0.460,3.216
1.52,0.031,0.002,0.002,-3.149,0.136,0.460,3.216
1.54,0.030,0.002,0.002,-3.190,0.127,0.453,3.255
1.56,0.030,0.002,0.002,-3.190,0.127,0.453,3.255
1.58,0.030,0.002,0.002,-3.190,0.127,0.453,3.255
1.60,0.029,0.000,0.002,-3.252,0.113,0.443,3.314
1.62,0.029,0.000,0.002,-3.252,0.113,0.443,3.314
1.64,0.029,-0.001,0.002,-3.295,0.103,0.436,3.354
1.66,0.029,-0.001,0.002,-3.295,0.103,0.436,3.354
1.68,0.028,-0.001,0.002,-3.339,0.092,0.430,3.396
1.70,0.028,-0.001,0.002,-3.339,0.092,0.430,3.396
1.72,0.027,-0.002,0.002,-3.382,0.081,0.424,3.437
1.75,0.027,-0.002,0.002,-3.382,0.081,0.424,3.437
1.77,0.026,-0.003,0.002,-3.424,0.071,0.418,3.476
1.79,0.026,-0.003,0.002,-3.424,0.071,0.418,3.476
1.81,0.026,-0.003,0.002,-3.465,0.061,0.413,3.516
1.83,0.026,-0.003,0.002,-3.465,0.061,0.413,3.516
1.85,0.025,-0.004,0.002,-3.506,0.050,0.408,3.555
1.87,0.025,-0.004,0.002,-3.506,0.050,0.408,3.555
1.89,0.024,-0.004,0.002,-3.546,0.040,0.404,3.593
1.91,0.024,-0.004,0.002,-3.546,0.040,0.404,3.593
1.93,0.023,-0.005,0.002,-3.589,0.030,0.399,3.634
1.95,0.023,-0.005,0.002,-3.589,0.030,0.399,3.634
1.97,0.022,-0.005,0.002,-3.631,0.019,0.395,3.675
1.99,0.022,-0.005,0.002,-3.631,0.019,0.395,3.675
2.02,0.021,-0.006,0.002,-3.672,0.009,0.392,3.715
2.04,0.021,-0.006,0.002,-3.672,0.009,0.392,3.715
2.06,0.020,-0.006,0.002,-3.713,-0.001,0.389,3.754
2.08,0.020,-0.006,0.002,-3.713,-0.001,0.389,3.754
2.10,0.020,-0.006,0.002,-3.713,-0.001,0.389,3.754
2.12,0.019,-0.006,0.002,-3.773,-0.015,0.385,3.812
2.14,0.019,-0.006,0.002,-3.773,-0.015,0.385,3.812
2.16,0.018,-0.006,0.003,-3.812,-0.024,0.382,3.850
2.18,0.018,-0.006,0.003,-3.812,-0.024,0.382,3.850
2.20,0.018,-0.006,0.003,-3.854,-0.033,0.380,3.890
2.22,0.018,-0.006,0.003,-3.854,-0.033,0.380,3.890
2.24,0.017,-0.006,0.004,-3.894,-0.042,0.379,3.930
2.27,0.017,-0.006,0.004,-3.894,-0.042,0.379,3.930
2.29,0.017,-0.006,0.005,-3.935,-0.050,0.378,3.970
2.31,0.017,-0.006,0.005,-3.935,-0.050,0.378,3.970
2.33,0.016,-0.006,0.005,-3.979,-0.058,0.377,4.014
2.35,0.016,-0.006,0.005,-3.979,-0.058,0.377,4.014
2.37,0.015,-0.006,0.006,-4.018,-0.065,0.377,4.051
2.39,0.015,-0.006,0.006,-4.018,-0.065,0.377,4.051
2.41,0.014,-0.006,0.007,-4.056,-0.072,0.377,4.089
2.43,0.014,-0.006,0.007,-4.056,-0.072,0.377,4.089
2.45,0.013,-0.006,0.008,-4.098,-0.079,0.377,4.130
2.47,0.013,-0.006,0.008,-4.098,-0.079,0.377,4.130
2.49,0.012,-0.006,0.009,-4.138,-0.086,0.378,4.168
2.52,0.012,-0.006,0.009,-4.138,-0.086,0.378,4.168
2.54,0.011,-0.006,0.010,-4.178,-0.092,0.379,4.208
2.56,0.011,-0.006,0.010,-4.178,-0.092,0.379,4.208
2.58,0.011,-0.006,0.010,-4.178,-0.092,0.379,4.208
2.60,0.010,-0.006,0.012,-4.237,-0.100,0.382,4.266
2.62,0.010,-0.006,0.012,-4.237,-0.100,0.382,4.266
2.64,0.009,-0.007,0.013,-4.275,-0.105,0.384,4.303
2.66,0.009,-0.007,0.013,-4.275,-0.105,0.384,4.303
2.68,0.008,-0.007,0.014,-4.315,-0.109,0.386,4.342
2.70,0.008,-0.007,0.014,-4.315,-0.109,0.386,4.342
2.72,0.007,-0.008,0.015,-4.356,-0.114,0.389,4.382
2.74,0.007,-0.008,0.015,-4.356,-0.114,0.389,4.382
2.77,0.006,-0.008,0.016,-4.396,-0.117,0.392,4.422
2.79,0.006,-0.008,0.016,-4.396,-0.117,0.392,4.422
2.81,0.005,-0.009,0.017,-4.437,-0.121,0.396,4.463
2.83,0.005,-0.009,0.017,-4.437,-0.121,0.396,4.463
2.85,0.004,-0.009,0.018,-4.478,-0.123,0.400,4.503
2.87,0.004,-0.009,0.018,-4.478,-0.123,0.400,4.503
2.89,0.004,-0.010,0.018,-4.517,-0.126,0.404,4.542
2.91,0.004,-0.010,0.018,-4.517,-0.126,0.404,4.542
2.93,0.003,-0.011,0.019,-4.556,-0.128,0.408,4.581
2.95,0.003,-0.011,0.019,-4.556,-0.128,0.408,4.581
2.97,0.003,-0.011,0.020,-4.598,-0.129,0.413,4.623
2.99,0.003,-0.011,0.020,-4.598,-0.129,0.413,4.623
3.01,0.002,-0.012,0.021,-4.640,-0.131,0.419,4.665
3.03,0.002,-0.012,0.021,-4.640,-0.131,0.419,4.665
3.06,0.002,-0.013,0.022,-4.682,-0.132,0.424,4.706
3.08,0.002,-0.013,0.022,-4.682,-0.132,0.424,4.706
3.10,0.002,-0.013,0.022,-4.682,-0.132,0.424,4.706
3.12,0.001,-0.014,0.023,-4.742,-0.132,0.433,4.767
3.14,0.001,-0.014,0.023,-4.742,-0.132,0.433,4.767
3.16,0.001,-0.015,0.024,-4.784,-0.132,0.439,4.808
3.18,0.001,-0.015,0.024,-4.784,-0.132,0.439,4.808
3.20,0.000,-0.016,0.025,-4.824,-0.131,0.446,4.848
3.22,0.000,-0.016,0.025,-4.824,-0.131,0.446,4.848
3.24,0.000,-0.016,0.026,-4.866,-0.131,0.453,4.891
3.26,0.000,-0.016,0.026,-4.866,-0.131,0.453,4.891
3.28,-0.000,-0.016,0.027,-4.909,-0.129,0.460,4.934
3.30,-0.000,-0.016,0.027,-4.909,-0.129,0.460,4.934
3.33,-0.000,-0.017,0.028,-4.951,-0.128,0.468,4.977
3.35,-0.000,-0.017,0.028,-4.951,-0.128,0.468,4.977
3.37,-0.001,-0.017,0.029,-4.989,-0.126,0.475,5.015
3.39,-0.001,-0.017,0.029,-4.989,-0.126,0.475,5.015
3.41,-0.002,-0.017,0.029,-5.031,-0.124,0.482,5.056
3.43,-0.002,-0.017,0.029,-5.031,-0.124,0.482,5.056
3.45,-0.003,-0.017,0.029,-5.071,-0.122,0.490,5.096
3.47,-0.003,-0.017,0.029,-5.071,-0.122,0.490,5.096
3.49,-0.004,-0.018,0.029,-5.114,-0.119,0.499,5.138
3.51,-0.004,-0.018,0.029,-5.114,-0.119,0.499,5.138
3.53,-0.006,-0.018,0.028,-5.156,-0.116,0.507,5.179
3.56,-0.006,-0.018,0.028,-5.156,-0.116,0.507,5.179
3.58,-0.006,-0.018,0.028,-5.156,-0.116,0.507,5.179
3.60,-0.010,-0.019,0.027,-5.219,-0.112,0.520,5.238
3.62,-0.010,-0.019,0.027,-5.219,-0.112,0.520,5.238
3.64,-0.014,-0.019,0.026,-5.260,-0.108,0.529,5.277
3.66,-0.014,-0.019,0.026,-5.260,-0.108,0.529,5.277
3.68,-0.021,-0.020,0.023,-5.300,-0.105,0.537,5.309
3.70,-0.021,-0.020,0.023,-5.300,-0.105,0.537,5.309
3.72,-0.027,-0.020,0.020,-5.342,-0.101,0.547,5.346
3.74,-0.027,-0.020,0.020,-5.342,-0.101,0.547,5.346
3.76,-0.035,-0.021,0.017,-5.384,-0.097,0.556,5.379
3.78,-0.035,-0.021,0.017,-5.384,-0.097,0.556,5.379
3.81,-0.043,-0.021,0.015,-5.425,-0.093,0.565,5.413
3.83,-0.043,-0.021,0.015,-5.425,-0.093,0.565,5.413
3.85,-0.057,-0.022,0.010,-5.464,-0.089,0.574,5.439
3.87,-0.057,-0.022,0.010,-5.464,-0.089,0.574,5.439
3.89,-0.071,-0.023,0.007,-5.504,-0.085,0.583,5.465
3.91,-0.071,-0.023,0.007,-5.504,-0.085,0.583,5.465
3.93,-0.088,-0.025,0.003,-5.543,-0.081,0.592,5.488
3.95,-0.088,-0.025,0.003,-5.543,-0.081,0.592,5.488
3.97,-0.109,-0.026,-0.000,-5.582,-0.076,0.601,5.507
3.99,-0.109,-0.026,-0.000,-5.582,-0.076,0.601,5.507
4.01,-0.139,-0.029,-0.002,-5.625,-0.072,0.610,5.520
4.03,-0.139,-0.029,-0.002,-5.625,-0.072,0.610,5.520
4.06,-0.168,-0.031,-0.003,-5.666,-0.067,0.620,5.532
4.08,-0.168,-0.031,-0.003,-5.666,-0.067,0.620,5.532
4.10,-0.168,-0.031,-0.003,-5.666,-0.067,0.620,5.532
4.12,-0.218,-0.030,-0.000,-5.724,-0.061,0.633,5.543
4.14,-0.218,-0.030,-0.000,-5.724,-0.061,0.633,5.543
4.16,-0.258,-0.027,0.005,-5.764,-0.056,0.642,5.543
4.18,-0.258,-0.027,0.005,-5.764,-0.056,0.642,5.543
4.20,-0.313,-0.020,0.015,-5.803,-0.052,0.651,5.530
4.22,-0.313,-0.020,0.015,-5.803,-0.052,0.651,5.530
4.24,-0.371,-0.007,0.033,-5.844,-0.047,0.660,5.517
4.26,-0.371,-0.007,0.033,-5.844,-0.047,0.660,5.517
4.28,-0.410,0.015,0.028,-5.884,-0.043,0.670,5.518
4.30,-0.410,0.015,0.028,-5.884,-0.043,0.670,5.518
4.33,-0.455,0.036,0.027,-5.925,-0.038,0.679,5.515
4.35,-0.455,0.036,0.027,-5.925,-0.038,0.679,5.515
4.37,-0.503,0.060,0.032,-5.965,-0.034,0.687,5.510
4.39,-0.503,0.060,0.032,-5.965,-0.034,0.687,5.510
4.41,-0.558,0.058,-0.001,-6.005,-0.030,0.696,5.492
4.43,-0.558,0.058,-0.001,-6.005,-0.030,0.696,5.492
4.45,-0.608,0.054,-0.028,-6.044,-0.025,0.705,5.479
4.47,-0.608,0.054,-0.028,-6.044,-0.025,0.705,5.479
4.49,-0.688,0.043,-0.066,-6.083,-0.021,0.713,5.434
4.51,-0.688,0.043,-0.066,-6.083,-0.021,0.713,5.434
4.53,-0.756,0.029,-0.096,-6.126,-0.017,0.722,5.407
4.55,-0.756,0.029,-0.096,-6.126,-0.017,0.722,5.407
4.58,-0.835,0.011,-0.125,-6.167,-0.013,0.731,5.367
4.60,-0.835,0.011,-0.125,-6.167,-0.013,0.731,5.367
4.62,-0.835,0.011,-0.125,-6.167,-0.013,0.731,5.367
4.64,-0.919,-0.013,-0.152,-6.226,-0.007,0.743,5.340
4.66,-0.919,-0.013,-0.152,-6.226,-0.007,0.743,5.340
4.68,-0.975,-0.034,-0.168,-6.267,-0.004,0.751,5.324
4.70,-0.975,-0.034,-0.168,-6.267,-0.004,0.751,5.324
4.72,-1.049,-0.068,-0.186,-6.306,-0.000,0.759,5.289
4.74,-1.049,-0.068,-0.186,-6.306,-0.000,0.759,5.289
4.76,-1.091,-0.090,-0.194,-6.348,0.003,0.767,5.289
4.78,-1.091,-0.090,-0.194,-6.348,0.003,0.767,5.289
4.80,-1.156,-0.126,-0.202,-6.389,0.006,0.774,5.266
4.83,-1.156,-0.126,-0.202,-6.389,0.006,0.774,5.266
4.85,-1.214,-0.158,-0.205,-6.431,0.009,0.782,5.252
4.87,-1.214,-0.158,-0.205,-6.431,0.009,0.782,5.252
4.89,-1.263,-0.184,-0.206,-6.471,0.012,0.789,5.244
4.91,-1.263,-0.184,-0.206,-6.471,0.012,0.789,5.244
4.93,-1.331,-0.217,-0.205,-6.512,0.015,0.796,5.219
4.95,-1.331,-0.217,-0.205,-6.512,0.015,0.796,5.219
4.97,-1.423,-0.255,-0.200,-6.551,0.017,0.803,5.171
4.99,-1.423,-0.255,-0.200,-6.551,0.017,0.803,5.171
5.01,-1.526,-0.291,-0.192,-6.595,0.020,0.810,5.115
5.03,-1.526,-0.291,-0.192,-6.595,0.020,0.810,5.115
5.05,-1.622,-0.317,-0.184,-6.636,0.022,0.817,5.065
5.08,-1.622,-0.317,-0.184,-6.636,0.022,0.817,5.065
5.10,-1.622,-0.317,-0.184,-6.636,0.022,0.817,5.065
5.12,-1.773,-0.347,-0.170,-6.698,0.025,0.827,4.982
5.14,-1.773,-0.347,-0.170,-6.698,0.025,0.827,4.982
5.16,-1.891,-0.363,-0.159,-6.739,0.027,0.833,4.910
5.18,-1.891,-0.363,-0.159,-6.739,0.027,0.833,4.910
5.20,-2.017,-0.373,-0.148,-6.779,0.029,0.839,4.828
5.22,-2.017,-0.373,-0.148,-6.779,0.029,0.839,4.828
5.24,-2.207,-0.379,-0.131,-6.818,0.030,0.845,4.685
5.26,-2.207,-0.379,-0.131,-6.818,0.030,0.845,4.685
5.28,-2.349,-0.377,-0.120,-6.861,0.031,0.851,4.589
5.30,-2.349,-0.377,-0.120,-6.861,0.031,0.851,4.589
5.32,-2.497,-0.370,-0.109,-6.903,0.032,0.857,4.487
5.34,-2.497,-0.370,-0.109,-6.903,0.032,0.857,4.487
5.37,-2.648,-0.358,-0.099,-6.944,0.033,0.863,4.381
5.39,-2.648,-0.358,-0.099,-6.944,0.033,0.863,4.381
5.41,-2.802,-0.343,-0.090,-6.985,0.034,0.868,4.271
5.43,-2.802,-0.343,-0.090,-6.985,0.034,0.868,4.271
5.45,-2.958,-0.324,-0.082,-7.026,0.035,0.873,4.160
5.47,-2.958,-0.324,-0.082,-7.026,0.035,0.873,4.160
5.49,-3.084,-0.307,-0.077,-7.066,0.036,0.879,4.076
5.51,-3.084,-0.307,-0.077,-7.066,0.036,0.879,4.076
5.53,-3.305,-0.275,-0.072,-7.108,0.036,0.884,3.901
5.55,-3.305,-0.275,-0.072,-7.108,0.036,0.884,3.901
5.57,-3.462,-0.251,-0.072,-7.151,0.036,0.889,3.789
5.59,-3.462,-0.251,-0.072,-7.151,0.036,0.889,3.789
5.61,-3.462,-0.251,-0.072,-7.151,0.036,0.889,3.789
5.64,-3.682,-0.217,-0.080,-7.213,0.037,0.897,3.633
5.66,-3.682,-0.217,-0.080,-7.213,0.037,0.897,3.633
5.68,-3.838,-0.194,-0.093,-7.254,0.037,0.901,3.518
5.70,-3.838,-0.194,-0.093,-7.254,0.037,0.901,3.518
5.72,-3.993,-0.171,-0.111,-7.295,0.037,0.906,3.403
5.74,-3.993,-0.171,-0.111,-7.295,0.037,0.906,3.403
5.76,-4.207,-0.141,-0.141,-7.335,0.036,0.911,3.226
5.78,-4.207,-0.141,-0.141,-7.335,0.036,0.911,3.226
5.80,-4.358,-0.121,-0.165,-7.377,0.036,0.916,3.114
5.82,-4.358,-0.121,-0.165,-7.377,0.036,0.916,3.114
5.84,-4.478,-0.105,-0.186,-7.420,0.036,0.921,3.036
5.86,-4.478,-0.105,-0.186,-7.420,0.036,0.921,3.036
5.89,-4.625,-0.087,-0.214,-7.462,0.035,0.925,2.928
5.91,-4.625,-0.087,-0.214,-7.462,0.035,0.925,2.928
5.93,-4.797,-0.067,-0.248,-7.503,0.035,0.930,2.792
5.95,-4.797,-0.067,-0.248,-7.503,0.035,0.930,2.792
5.97,-4.938,-0.051,-0.278,-7.545,0.035,0.935,2.689
5.99,-4.938,-0.051,-0.278,-7.545,0.035,0.935,2.689
6.01,-5.076,-0.035,-0.308,-7.585,0.034,0.939,2.588
6.03,-5.076,-0.035,-0.308,-7.585,0.034,0.939,2.588
6.05,-5.237,-0.018,-0.344,-7.627,0.033,0.944,2.465
6.07,-5.237,-0.018,-0.344,-7.627,0.033,0.944,2.465
6.09,-5.237,-0.018,-0.344,-7.627,0.033,0.944,2.465
6.12,-5.419,0.001,-0.386,-7.691,0.032,0.951,2.342
6.14,-5.419,0.001,-0.386,-7.691,0.032,0.951,2.342
6.16,-5.545,0.014,-0.414,-7.732,0.032,0.956,2.253
6.18,-5.545,0.014,-0.414,-7.732,0.032,0.956,2.253
6.20,-5.667,0.027,-0.442,-7.773,0.031,0.960,2.169
6.22,-5.667,0.027,-0.442,-7.773,0.031,0.960,2.169
6.24,-5.809,0.042,-0.474,-7.813,0.030,0.965,2.064
6.26,-5.809,0.042,-0.474,-7.813,0.030,0.965,2.064
6.28,-5.946,0.056,-0.504,-7.855,0.029,0.969,1.966
6.30,-5.946,0.056,-0.504,-7.855,0.029,0.969,1.966
6.32,-6.056,0.068,-0.527,-7.898,0.028,0.974,1.895
6.35,-6.056,0.068,-0.527,-7.898,0.028,0.974,1.895
6.37,-6.163,0.079,-0.549,-7.940,0.028,0.979,1.828
6.39,-6.163,0.079,-0.549,-7.940,0.028,0.979,1.828
6.41,-6.247,0.088,-0.565,-7.980,0.027,0.983,1.784
6.43,-6.247,0.088,-0.565,-7.980,0.027,0.983,1.784
6.45,-6.368,0.100,-0.587,-8.021,0.026,0.988,1.703
6.47,-6.368,0.100,-0.587,-8.021,0.026,0.988,1.703
6.49,-6.465,0.110,-0.604,-8.061,0.025,0.993,1.644
6.51,-6.465,0.110,-0.604,-8.061,0.025,0.993,1.644
6.53,-6.579,0.121,-0.622,-8.103,0.024,0.998,1.573
6.55,-6.579,0.121,-0.622,-8.103,0.024,0.998,1.573
6.57,-6.670,0.129,-0.635,-8.145,0.024,1.002,1.523
6.59,-6.670,0.129,-0.635,-8.145,0.024,1.002,1.523
6.62,-6.670,0.129,-0.635,-8.145,0.024,1.002,1.523
6.64,-6.793,0.140,-0.653,-8.207,0.022,1.010,1.463
6.66,-6.793,0.140,-0.653,-8.207,0.022,1.010,1.463
6.68,-6.878,0.147,-0.664,-8.248,0.022,1.015,1.420
6.70,-6.878,0.147,-0.664,-8.248,0.022,1.015,1.420
6.72,-6.992,0.155,-0.678,-8.288,0.021,1.019,1.346
6.74,-6.992,0.155,-0.678,-8.288,0.021,1.019,1.346
6.76,-7.071,0.160,-0.687,-8.329,0.020,1.024,1.309
6.78,-7.071,0.160,-0.687,-8.329,0.020,1.024,1.309
6.80,-7.148,0.165,-0.696,-8.371,0.019,1.029,1.276
6.82,-7.148,0.165,-0.696,-8.371,0.019,1.029,1.276
6.84,-7.223,0.169,-0.705,-8.413,0.019,1.035,1.244
6.87,-7.223,0.169,-0.705,-8.413,0.019,1.035,1.244
6.89,-7.296,0.172,-0.713,-8.455,0.018,1.040,1.215
6.91,-7.296,0.172,-0.713,-8.455,0.018,1.040,1.215
6.93,-7.367,0.175,-0.721,-8.495,0.017,1.045,1.185
6.95,-7.367,0.175,-0.721,-8.495,0.017,1.045,1.185
6.97,-7.436,0.178,-0.730,-8.537,0.017,1.050,1.158
6.99,-7.436,0.178,-0.730,-8.537,0.017,1.050,1.158
7.01,-7.503,0.180,-0.738,-8.578,0.016,1.055,1.132
7.03,-7.503,0.180,-0.738,-8.578,0.016,1.055,1.132
7.05,-7.583,0.182,-0.748,-8.622,0.016,1.061,1.098
7.07,-7.583,0.182,-0.748,-8.622,0.016,1.061,1.098
7.09,-7.647,0.184,-0.756,-8.664,0.015,1.066,1.076
7.12,-7.647,0.184,-0.756,-8.664,0.015,1.066,1.076
7.14,-7.647,0.184,-0.756,-8.664,0.015,1.066,1.076
7.16,-7.736,0.185,-0.768,-8.726,0.014,1.074,1.051
7.18,-7.736,0.185,-0.768,-8.726,0.014,1.074,1.051
7.20,-7.798,0.187,-0.777,-8.768,0.014,1.080,1.031
7.22,-7.798,0.187,-0.777,-8.768,0.014,1.080,1.031
7.24,-7.883,0.188,-0.790,-8.809,0.014,1.085,0.987
7.26,-7.883,0.188,-0.790,-8.809,0.014,1.085,0.987
7.28,-7.943,0.190,-0.798,-8.852,0.013,1.090,0.971
7.30,-7.943,0.190,-0.798,-8.852,0.013,1.090,0.971
7.32,-8.002,0.191,-0.807,-8.895,0.013,1.096,0.954
7.34,-8.002,0.191,-0.807,-8.895,0.013,1.096,0.954
7.37,-8.061,0.192,-0.817,-8.937,0.013,1.102,0.939
7.39,-8.061,0.192,-0.817,-8.937,0.013,1.102,0.939
7.41,-8.118,0.194,-0.826,-8.977,0.012,1.107,0.922
7.43,-8.118,0.194,-0.826,-8.977,0.012,1.107,0.922
7.45,-8.179,0.144,-0.825,-9.019,0.012,1.112,0.897
7.47,-8.179,0.144,-0.825,-9.019,0.012,1.112,0.897
7.49,-8.278,0.045,-0.818,-9.059,0.012,1.118,0.837
7.51,-8.278,0.045,-0.818,-9.059,0.012,1.118,0.837
7.53,-8.374,-0.057,-0.816,-9.100,0.011,1.123,0.791
7.55,-8.374,-0.057,-0.816,-9.100,0.011,1.123,0.791
7.57,-8.454,-0.150,-0.820,-9.143,0.011,1.129,0.772
7.60,-8.454,-0.150,-0.820,-9.143,0.011,1.129,0.772
7.62,-8.454,-0.150,-0.820,-9.143,0.011,1.129,0.772
7.64,-8.561,-0.274,-0.831,-9.206,0.011,1.137,0.768
7.66,-8.561,-0.274,-0.831,-9.206,0.011,1.137,0.768
7.68,-8.632,-0.352,-0.843,-9.246,0.011,1.143,0.774
7.70,-8.632,-0.352,-0.843,-9.246,0.011,1.143,0.774
7.72,-8.712,-0.434,-0.859,-9.286,0.011,1.148,0.782
7.74,-8.712,-0.434,-0.859,-9.286,0.011,1.148,0.782
7.76,-8.775,-0.492,-0.873,-9.326,0.010,1.153,0.797
7.78,-8.775,-0.492,-0.873,-9.326,0.010,1.153,0.797
7.80,-8.845,-0.548,-0.890,-9.367,0.010,1.159,0.810
7.82,-8.845,-0.548,-0.890,-9.367,0.010,1.159,0.810
7.85,-8.901,-0.584,-0.904,-9.410,0.010,1.165,0.825
7.87,-8.901,-0.584,-0.904,-9.410,0.010,1.165,0.825
7.89,-8.955,-0.613,-0.917,-9.450,0.010,1.170,0.836
7.91,-8.955,-0.613,-0.917,-9.450,0.010,1.170,0.836
7.93,-8.996,-0.631,-0.927,-9.490,0.010,1.175,0.846
7.95,-8.996,-0.631,-0.927,-9.490,0.010,1.175,0.846
7.97,-9.055,-0.648,-0.942,-9.529,0.010,1.180,0.845
7.99,-9.055,-0.648,-0.942,-9.529,0.010,1.180,0.845
8.01,-9.111,-0.657,-0.957,-9.569,0.010,1.186,0.840
8.03,-9.111,-0.657,-0.957,-9.569,0.010,1.186,0.840
8.05,-9.157,-0.658,-0.969,-9.611,0.009,1.191,0.838
8.07,-9.157,-0.658,-0.969,-9.611,0.009,1.191,0.838
8.10,-9.201,-0.654,-0.980,-9.652,0.009,1.197,0.831
8.12,-9.201,-0.654,-0.980,-9.652,0.009,1.197,0.831
8.14,-9.201,-0.654,-0.980,-9.652,0.009,1.197,0.831
8.16,-9.261,-0.642,-0.996,-9.711,0.009,1.204,0.818
8.18,-9.261,-0.642,-0.996,-9.711,0.009,1.204,0.818
8.20,-9.303,-0.629,-1.006,-9.750,0.009,1.210,0.805
8.22,-9.303,-0.629,-1.006,-9.750,0.009,1.210,0.805
8.24,-9.361,-0.605,-1.020,-9.788,0.009,1.215,0.773
