t,px,py,pz,ex,ey,ez,err
2.29,0.014,0.002,0.010,-9.076,-0.002,1.136,9.162
2.31,0.013,0.001,0.010,-9.117,-0.002,1.141,9.202
2.33,0.013,0.001,0.010,-9.117,-0.002,1.141,9.202
2.35,0.012,0.000,0.009,-9.159,-0.002,1.146,9.244
2.37,0.012,0.000,0.009,-9.159,-0.002,1.146,9.244
2.39,0.012,-0.000,0.009,-9.200,-0.002,1.151,9.284
2.41,0.012,-0.000,0.009,-9.200,-0.002,1.151,9.284
2.44,0.011,-0.001,0.009,-9.241,-0.002,1.157,9.324
2.46,0.011,-0.001,0.009,-9.241,-0.002,1.157,9.324
2.48,0.009,-0.001,0.008,-9.282,-0.002,1.162,9.365
2.50,0.009,-0.001,0.008,-9.282,-0.002,1.162,9.365
2.52,0.008,-0.002,0.008,-9.342,-0.002,1.169,9.424
2.54,0.008,-0.002,0.008,-9.342,-0.002,1.169,9.424
2.56,0.007,-0.002,0.007,-9.383,-0.002,1.174,9.465
2.58,0.007,-0.002,0.007,-9.383,-0.002,1.174,9.465
2.60,0.007,-0.002,0.007,-9.383,-0.002,1.174,9.465
2.62,0.006,-0.002,0.007,-9.422,-0.002,1.179,9.502
2.64,0.006,-0.002,0.007,-9.422,-0.002,1.179,9.502
2.66,0.004,-0.002,0.007,-9.461,-0.002,1.184,9.540
2.68,0.004,-0.002,0.007,-9.461,-0.002,1.184,9.540
2.71,0.003,-0.002,0.007,-9.501,-0.002,1.189,9.579
2.73,0.003,-0.002,0.007,-9.501,-0.002,1.189,9.579
2.75,0.002,-0.002,0.007,-9.539,-0.002,1.194,9.617
2.77,0.002,-0.002,0.007,-9.539,-0.002,1.194,9.617
2.79,0.001,-0.002,0.008,-9.579,-0.002,1.198,9.656
2.81,0.001,-0.002,0.008,-9.579,-0.002,1.198,9.656
2.83,0.000,-0.002,0.008,-9.618,-0.002,1.203,9.694
2.85,0.000,-0.002,0.008,-9.618,-0.002,1.203,9.694
2.87,-0.000,-0.002,0.009,-9.657,-0.002,1.208,9.733
2.89,-0.000,-0.002,0.009,-9.657,-0.002,1.208,9.733
2.91,-0.001,-0.001,0.009,-9.696,-0.002,1.213,9.772
2.93,-0.001,-0.001,0.009,-9.696,-0.002,1.213,9.772
2.96,-0.002,-0.001,0.010,-9.735,-0.002,1.218,9.810
2.98,-0.002,-0.001,0.010,-9.735,-0.002,1.218,9.810
3.00,-0.003,-0.000,0.010,-9.774,-0.001,1.223,9.848
3.02,-0.003,-0.000,0.010,-9.774,-0.001,1.223,9.848
3.04,-0.005,-0.000,0.010,-9.832,-0.001,1.230,9.906
3.06,-0.005,-0.000,0.010,-9.832,-0.001,1.230,9.906
3.08,-0.005,-0.000,0.010,-9.832,-0.001,1.230,9.906
3.10,-0.008,-0.000,0.009,-9.873,-0.001,1.235,9.943
3.12,-0.008,-0.000,0.009,-9.873,-0.001,1.235,9.943
3.14,-0.012,-0.001,0.008,-9.913,-0.001,1.240,9.979
3.16,-0.012,-0.001,0.008,-9.913,-0.001,1.240,9.979
3.18,-0.017,-0.001,0.005,-9.953,-0.001,1.245,10.015
3.20,-0.017,-0.001,0.005,-9.953,-0.001,1.245,10.015
3.22,-0.026,-0.003,0.001,-9.994,-0.001,1.250,10.046
3.25,-0.026,-0.003,0.001,-9.994,-0.001,1.250,10.046
3.27,-0.034,-0.004,-0.003,-10.036,-0.001,1.255,10.080
3.29,-0.034,-0.004,-0.003,-10.036,-0.001,1.255,10.080
3.31,-0.047,-0.006,-0.009,-10.076,-0.001,1.260,10.107
3.33,-0.047,-0.006,-0.009,-10.076,-0.001,1.260,10.107
3.35,-0.062,-0.009,-0.015,-10.076,-0.001,1.260,10.091
3.37,-0.062,-0.009,-0.015,-10.076,-0.001,1.260,10.091
3.39,-0.079,-0.011,-0.020,-10.118,-0.001,1.265,10.116
3.41,-0.079,-0.011,-0.020,-10.118,-0.001,1.265,10.116
3.43,-0.102,-0.014,-0.024,-10.160,-0.001,1.270,10.135
3.45,-0.102,-0.014,-0.024,-10.160,-0.001,1.270,10.135
3.47,-0.124,-0.017,-0.026,-10.202,-0.001,1.275,10.155
3.50,-0.124,-0.017,-0.026,-10.202,-0.001,1.275,10.155
3.52,-0.165,-0.021,-0.028,-10.266,-0.001,1.283,10.178
3.54,-0.165,-0.021,-0.028,-10.266,-0.001,1.283,10.178
3.56,-0.216,-0.025,-0.028,-10.308,-0.001,1.288,10.171
3.58,-0.216,-0.025,-0.028,-10.308,-0.001,1.288,10.171
3.60,-0.216,-0.025,-0.028,-10.308,-0.001,1.288,10.171
3.62,-0.289,-0.030,-0.027,-10.351,-0.001,1.293,10.142
3.64,-0.289,-0.030,-0.027,-10.351,-0.001,1.293,10.142
3.66,-0.349,-0.032,-0.027,-10.394,-0.001,1.299,10.126
3.68,-0.349,-0.032,-0.027,-10.394,-0.001,1.299,10.126
3.70,-0.432,-0.032,-0.027,-10.435,-0.001,1.304,10.084
3.72,-0.432,-0.032,-0.027,-10.435,-0.001,1.304,10.084
3.75,-0.509,-0.030,-0.027,-10.476,-0.001,1.309,10.049
3.77,-0.509,-0.030,-0.027,-10.476,-0.001,1.309,10.049
3.79,-0.612,-0.023,-0.027,-10.517,-0.001,1.314,9.989
3.81,-0.612,-0.023,-0.027,-10.517,-0.001,1.314,9.989
3.83,-0.707,-0.014,-0.028,-10.557,-0.001,1.319,9.935
3.85,-0.707,-0.014,-0.028,-10.557,-0.001,1.319,9.935
3.87,-0.809,-0.001,-0.029,-10.596,-0.001,1.324,9.873
3.89,-0.809,-0.001,-0.029,-10.596,-0.001,1.324,9.873
3.91,-0.917,0.015,-0.031,-10.635,-0.001,1.329,9.804
3.93,-0.917,0.015,-0.031,-10.635,-0.001,1.329,9.804
3.95,-1.030,0.034,-0.034,-10.673,-0.001,1.333,9.730
3.97,-1.030,0.034,-0.034,-10.673,-0.001,1.333,9.730
4.00,-1.125,0.052,-0.038,-10.710,-0.001,1.338,9.673
4.02,-1.125,0.052,-0.038,-10.710,-0.001,1.338,9.673
4.04,-1.297,0.085,-0.047,-10.765,-0.001,1.345,9.557
4.06,-1.297,0.085,-0.047,-10.765,-0.001,1.345,9.557
4.08,-1.297,0.085,-0.047,-10.765,-0.001,1.345,9.557
4.10,-1.477,0.120,-0.059,-10.800,-0.001,1.349,9.412
4.12,-1.477,0.120,-0.059,-10.800,-0.001,1.349,9.412
4.14,-1.610,0.146,-0.069,-10.833,-0.001,1.353,9.313
4.16,-1.610,0.146,-0.069,-10.833,-0.001,1.353,9.313
4.18,-1.748,0.172,-0.081,-10.867,-0.001,1.357,9.210
4.20,-1.748,0.172,-0.081,-10.867,-0.001,1.357,9.210
4.22,-1.889,0.198,-0.096,-10.898,-0.001,1.361,9.100
4.24,-1.889,0.198,-0.096,-10.898,-0.001,1.361,9.100
4.27,-2.094,0.232,-0.126,-10.929,-0.001,1.365,8.924
4.29,-2.094,0.232,-0.126,-10.929,-0.001,1.365,8.924
4.31,-2.216,0.251,-0.147,-10.959,-0.001,1.369,8.832
4.33,-2.216,0.251,-0.147,-10.959,-0.001,1.369,8.832
4.35,-2.405,0.277,-0.183,-10.988,-0.001,1.373,8.670
4.37,-2.405,0.277,-0.183,-10.988,-0.001,1.373,8.670
4.39,-2.567,0.299,-0.216,-10.978,-0.001,1.371,8.496
4.41,-2.567,0.299,-0.216,-10.978,-0.001,1.371,8.496
4.43,-2.733,0.319,-0.252,-11.006,-0.001,1.375,8.355
4.45,-2.733,0.319,-0.252,-11.006,-0.001,1.375,8.355
4.47,-2.869,0.334,-0.281,-11.031,-0.001,1.378,8.243
4.49,-2.869,0.334,-0.281,-11.031,-0.001,1.378,8.243
4.52,-3.042,0.352,-0.319,-11.068,-0.001,1.383,8.104
4.54,-3.042,0.352,-0.319,-11.068,-0.001,1.383,8.104
4.56,-3.291,0.375,-0.372,-11.091,-0.001,1.386,7.874
4.58,-3.291,0.375,-0.372,-11.091,-0.001,1.386,7.874
4.60,-3.291,0.375,-0.372,-11.091,-0.001,1.386,7.874
4.62,-3.548,0.395,-0.426,-11.113,-0.001,1.389,7.636
4.64,-3.548,0.395,-0.426,-11.113,-0.001,1.389,7.636
4.66,-3.735,0.407,-0.464,-11.134,-0.001,1.391,7.468
4.68,-3.735,0.407,-0.464,-11.134,-0.001,1.391,7.468
4.70,-3.926,0.418,-0.500,-11.154,-0.001,1.394,7.295
4.72,-3.926,0.418,-0.500,-11.154,-0.001,1.394,7.295
4.74,-4.196,0.431,-0.549,-11.172,-0.001,1.396,7.040
4.77,-4.196,0.431,-0.549,-11.172,-0.001,1.396,7.040
4.79,-4.391,0.438,-0.582,-11.188,-0.001,1.398,6.860
4.81,-4.391,0.438,-0.582,-11.188,-0.001,1.398,6.860
4.83,-4.587,0.444,-0.614,-11.203,-0.001,1.400,6.678
4.85,-4.587,0.444,-0.614,-11.203,-0.001,1.400,6.678
4.87,-4.743,0.447,-0.638,-11.217,-0.000,1.402,6.534
4.89,-4.743,0.447,-0.638,-11.217,-0.000,1.402,6.534
4.91,-4.977,0.450,-0.672,-11.230,-0.000,1.403,6.312
4.93,-4.977,0.450,-0.672,-11.230,-0.000,1.403,6.312
4.95,-5.132,0.451,-0.693,-11.242,-0.000,1.405,6.168
4.97,-5.132,0.451,-0.693,-11.242,-0.000,1.405,6.168
4.99,-5.362,0.450,-0.722,-11.253,-0.000,1.406,5.947
5.01,-5.362,0.450,-0.722,-11.253,-0.000,1.406,5.947
5.04,-5.551,0.447,-0.745,-11.267,-0.000,1.408,5.771
5.06,-5.551,0.447,-0.745,-11.267,-0.000,1.408,5.771
5.08,-5.737,0.444,-0.766,-11.275,-0.000,1.409,5.593
5.10,-5.737,0.444,-0.766,-11.275,-0.000,1.409,5.593
5.12,-5.737,0.444,-0.766,-11.275,-0.000,1.409,5.593
5.14,-6.027,0.436,-0.797,-11.283,-0.000,1.410,5.309
5.16,-6.027,0.436,-0.797,-11.283,-0.000,1.410,5.309
5.18,-6.203,0.430,-0.815,-11.290,-0.000,1.411,5.140
5.20,-6.203,0.430,-0.815,-11.290,-0.000,1.411,5.140
5.22,-6.375,0.424,-0.831,-11.297,-0.000,1.412,4.974
5.24,-6.375,0.424,-0.831,-11.297,-0.000,1.412,4.974
5.26,-6.542,0.417,-0.847,-11.303,-0.000,1.413,4.813
5.28,-6.542,0.417,-0.847,-11.303,-0.000,1.413,4.813
5.31,-6.736,0.408,-0.864,-11.309,-0.000,1.414,4.624
5.33,-6.736,0.408,-0.864,-11.309,-0.000,1.414,4.624
5.35,-6.922,0.399,-0.880,-11.315,-0.000,1.414,4.443
5.37,-6.922,0.399,-0.880,-11.315,-0.000,1.414,4.443
5.39,-7.071,0.391,-0.893,-11.320,-0.000,1.415,4.299
5.41,-7.071,0.391,-0.893,-11.320,-0.000,1.415,4.299
5.43,-7.186,0.384,-0.902,-11.326,-0.000,1.416,4.189
5.45,-7.186,0.384,-0.902,-11.326,-0.000,1.416,4.189
5.47,-7.353,0.374,-0.916,-11.332,-0.000,1.417,4.028
5.49,-7.353,0.374,-0.916,-11.332,-0.000,1.417,4.028
5.51,-7.486,0.365,-0.926,-11.338,-0.000,1.417,3.900
5.53,-7.486,0.365,-0.926,-11.338,-0.000,1.417,3.900
5.56,-7.614,0.355,-0.936,-11.349,-0.000,1.419,3.783
5.58,-7.614,0.355,-0.936,-11.349,-0.000,1.419,3.783
5.60,-7.614,0.355,-0.936,-11.349,-0.000,1.419,3.783
5.62,-7.806,0.339,-0.951,-11.356,-0.000,1.420,3.597
5.64,-7.806,0.339,-0.951,-11.356,-0.000,1.420,3.597
5.66,-7.919,0.328,-0.960,-11.364,-0.000,1.421,3.491
5.68,-7.919,0.328,-0.960,-11.364,-0.000,1.421,3.491
5.70,-8.027,0.317,-0.969,-11.373,-0.000,1.422,3.391
5.72,-8.027,0.317,-0.969,-11.373,-0.000,1.422,3.391
5.74,-8.052,0.231,-0.941,-11.383,-0.000,1.423,3.373
5.76,-8.052,0.231,-0.941,-11.383,-0.000,1.423,3.373
5.78,-7.952,0.029,-0.855,-11.393,-0.000,1.424,3.487
5.80,-7.952,0.029,-0.855,-11.393,-0.000,1.424,3.487
5.83,-7.829,-0.221,-0.745,-11.404,-0.000,1.426,3.646
5.85,-7.829,-0.221,-0.745,-11.404,-0.000,1.426,3.646
5.87,-7.706,-0.477,-0.629,-11.416,-0.000,1.427,3.825
5.89,-7.706,-0.477,-0.629,-11.416,-0.000,1.427,3.825
5.91,-7.600,-0.688,-0.530,-11.428,-0.000,1.429,3.992
5.93,-7.600,-0.688,-0.530,-11.428,-0.000,1.429,3.992
5.95,-7.488,-0.897,-0.427,-11.442,-0.000,1.430,4.176
5.97,-7.488,-0.897,-0.427,-11.442,-0.000,1.430,4.176
5.99,-7.369,-1.102,-0.318,-11.456,-0.000,1.432,4.377
6.01,-7.369,-1.102,-0.318,-11.456,-0.000,1.432,4.377
6.03,-7.242,-1.307,-0.203,-11.479,-0.000,1.435,4.602
6.05,-7.242,-1.307,-0.203,-11.479,-0.000,1.435,4.602
6.07,-7.135,-1.469,-0.107,-11.495,-0.000,1.437,4.789
6.09,-7.135,-1.469,-0.107,-11.495,-0.000,1.437,4.789
6.12,-7.135,-1.469,-0.107,-11.495,-0.000,1.437,4.789
6.14,-6.921,-1.710,-0.097,-11.512,-0.000,1.439,5.080
6.16,-6.921,-1.710,-0.097,-11.512,-0.000,1.439,5.080
6.18,-6.806,-1.821,-0.142,-11.529,-0.000,1.441,5.226
6.20,-6.806,-1.821,-0.142,-11.529,-0.000,1.441,5.226
6.22,-6.696,-1.940,-0.178,-11.547,-0.000,1.444,5.376
6.24,-6.696,-1.940,-0.178,-11.547,-0.000,1.444,5.376
6.26,-6.595,-2.062,-0.202,-11.566,-0.000,1.446,5.524
6.28,-6.595,-2.062,-0.202,-11.566,-0.000,1.446,5.524
6.30,-6.505,-2.188,-0.211,-11.584,-0.000,1.448,5.666
6.32,-6.505,-2.188,-0.211,-11.584,-0.000,1.448,5.666
6.34,-6.406,-2.365,-0.199,-11.603,-0.000,1.451,5.845
6.36,-6.406,-2.365,-0.199,-11.603,-0.000,1.451,5.845
6.39,-6.358,-2.487,-0.179,-11.622,-0.000,1.453,5.960
6.41,-6.358,-2.487,-0.179,-11.622,-0.000,1.453,5.960
6.43,-6.328,-2.606,-0.152,-11.641,-0.000,1.456,6.060
6.45,-6.328,-2.606,-0.152,-11.641,-0.000,1.456,6.060
6.47,-6.315,-2.722,-0.120,-11.660,-0.000,1.458,6.145
6.49,-6.315,-2.722,-0.120,-11.660,-0.000,1.458,6.145
6.51,-6.317,-2.836,-0.085,-11.680,-0.000,1.460,6.221
6.53,-6.317,-2.836,-0.085,-11.680,-0.000,1.460,6.221
6.55,-6.330,-2.951,-0.049,-11.708,-0.000,1.464,6.295
6.57,-6.330,-2.951,-0.049,-11.708,-0.000,1.464,6.295
6.59,-6.348,-3.044,-0.018,-11.726,-0.000,1.466,6.347
6.61,-6.348,-3.044,-0.018,-11.726,-0.000,1.466,6.347
6.63,-6.348,-3.044,-0.018,-11.726,-0.000,1.466,6.347
6.66,-6.399,-3.234,0.047,-11.745,-0.000,1.468,6.429
6.68,-6.399,-3.234,0.047,-11.745,-0.000,1.468,6.429
6.70,-6.446,-3.379,0.097,-11.762,-0.000,1.471,6.491
6.72,-6.446,-3.379,0.097,-11.762,-0.000,1.471,6.491
6.74,-6.489,-3.501,0.137,-11.779,-0.000,1.473,6.545
6.76,-6.489,-3.501,0.137,-11.779,-0.000,1.473,6.545
6.78,-6.524,-3.607,0.156,-11.795,-0.000,1.475,6.592
6.80,-6.524,-3.607,0.156,-11.795,-0.000,1.475,6.592
6.82,-6.549,-3.696,0.150,-11.810,-0.000,1.477,6.633
6.84,-6.549,-3.696,0.150,-11.810,-0.000,1.477,6.633
6.86,-6.572,-3.782,0.141,-11.824,-0.000,1.478,6.672
6.88,-6.572,-3.782,0.141,-11.824,-0.000,1.478,6.672
6.90,-6.595,-3.876,0.120,-11.838,-0.000,1.480,6.713
6.93,-6.595,-3.876,0.120,-11.838,-0.000,1.480,6.713
6.95,-6.613,-3.950,0.098,-11.850,-0.000,1.482,6.748
6.97,-6.613,-3.950,0.098,-11.850,-0.000,1.482,6.748
6.99,-6.629,-4.022,0.074,-11.862,-0.000,1.483,6.781
7.01,-6.629,-4.022,0.074,-11.862,-0.000,1.483,6.781
7.03,-6.643,-4.089,0.046,-11.873,-0.000,1.484,6.813
7.05,-6.643,-4.089,0.046,-11.873,-0.000,1.484,6.813
7.07,-6.659,-4.163,0.009,-11.887,-0.000,1.486,6.848
7.09,-6.659,-4.163,0.009,-11.887,-0.000,1.486,6.848
7.11,-6.659,-4.163,0.009,-11.887,-0.000,1.486,6.848
7.13,-6.674,-4.236,-0.038,-11.895,-0.000,1.487,6.877
7.15,-6.674,-4.236,-0.038,-11.895,-0.000,1.487,6.877
7.18,-6.684,-4.279,-0.073,-11.897,-0.000,1.487,6.891
7.20,-6.684,-4.279,-0.073,-11.897,-0.000,1.487,6.891
7.22,-6.697,-4.321,-0.120,-11.897,-0.000,1.487,6.898
7.24,-6.697,-4.321,-0.120,-11.897,-0.000,1.487,6.898
7.26,-6.710,-4.347,-0.165,-11.897,-0.000,1.487,6.896
7.28,-6.710,-4.347,-0.165,-11.897,-0.000,1.487,6.896
7.30,-6.727,-4.365,-0.215,-11.897,-0.000,1.487,6.885
7.32,-6.727,-4.365,-0.215,-11.897,-0.000,1.487,6.885
7.34,-6.749,-4.376,-0.268,-11.897,-0.000,1.487,6.866
7.36,-6.749,-4.376,-0.268,-11.897,-0.000,1.487,6.866
7.39,-6.790,-4.378,-0.346,-11.897,-0.000,1.487,6.823
7.41,-6.790,-4.378,-0.346,-11.897,-0.000,1.487,6.823
7.43,-6.828,-4.371,-0.402,-11.897,-0.000,1.487,6.781
7.45,-6.828,-4.371,-0.402,-11.897,-0.000,1.487,6.781
7.47,-6.874,-4.355,-0.457,-11.897,-0.000,1.487,6.727
7.49,-6.874,-4.355,-0.457,-11.897,-0.000,1.487,6.727
7.51,-6.917,-4.336,-0.499,-11.897,-0.000,1.487,6.677
7.53,-6.917,-4.336,-0.499,-11.897,-0.000,1.487,6.677
7.55,-6.977,-4.306,-0.548,-11.897,-0.000,1.487,6.605
7.57,-6.977,-4.306,-0.548,-11.897,-0.000,1.487,6.605
7.59,-7.044,-4.266,-0.593,-11.897,-0.000,1.487,6.524
7.61,-7.044,-4.266,-0.593,-11.897,-0.000,1.487,6.524
7.63,-7.044,-4.266,-0.593,-11.897,-0.000,1.487,6.524
7.66,-7.163,-4.184,-0.659,-11.897,-0.000,1.487,6.372
7.68,-7.163,-4.184,-0.659,-11.897,-0.000,1.487,6.372
7.70,-7.262,-4.107,-0.706,-11.897,-0.000,1.487,6.242
7.72,-7.262,-4.107,-0.706,-11.897,-0.000,1.487,6.242
7.74,-7.350,-4.033,-0.743,-11.897,-0.000,1.487,6.124
7.76,-7.350,-4.033,-0.743,-11.897,-0.000,1.487,6.124
7.78,-7.441,-3.951,-0.779,-11.897,-0.000,1.487,5.997
7.80,-7.441,-3.951,-0.779,-11.897,-0.000,1.487,5.997
7.82,-7.536,-3.862,-0.815,-11.897,-0.000,1.487,5.864
7.84,-7.536,-3.862,-0.815,-11.897,-0.000,1.487,5.864
7.86,-7.611,-3.778,-0.855,-11.897,-0.000,1.487,5.748
7.88,-7.611,-3.778,-0.855,-11.897,-0.000,1.487,5.748
7.91,-7.440,-3.717,-0.880,-11.897,-0.000,1.487,5.835
7.93,-7.440,-3.717,-0.880,-11.897,-0.000,1.487,5.835
7.95,-7.201,-3.690,-0.873,-11.897,-0.000,1.487,6.004
7.97,-7.201,-3.690,-0.873,-11.897,-0.000,1.487,6.004
7.99,-6.964,-3.661,-0.868,-11.897,-0.000,1.487,6.174
8.01,-6.964,-3.661,-0.868,-11.897,-0.000,1.487,6.174
8.03,-6.776,-3.636,-0.863,-11.897,-0.000,1.487,6.312
8.05,-6.776,-3.636,-0.863,-11.897,-0.000,1.487,6.312
8.07,-6.498,-3.597,-0.858,-11.897,-0.000,1.487,6.518
8.09,-6.498,-3.597,-0.858,-11.897,-0.000,1.487,6.518
