t,px,py,pz,ex,ey,ez,err
0.65,0.027,-0.008,-0.002,-2.315,-0.622,0.651,2.506
0.67,0.028,-0.007,-0.002,-2.355,-0.632,0.664,2.550
0.69,0.028,-0.007,-0.002,-2.355,-0.632,0.664,2.550
0.71,0.028,-0.007,-0.002,-2.391,-0.640,0.675,2.590
0.73,0.028,-0.007,-0.002,-2.391,-0.640,0.675,2.590
0.75,0.029,-0.006,-0.002,-2.430,-0.647,0.686,2.632
0.77,0.029,-0.006,-0.002,-2.430,-0.647,0.686,2.632
0.79,0.030,-0.005,-0.002,-2.466,-0.653,0.696,2.671
0.81,0.030,-0.005,-0.002,-2.466,-0.653,0.696,2.671
0.83,0.031,-0.004,-0.002,-2.501,-0.659,0.705,2.709
0.85,0.031,-0.004,-0.002,-2.501,-0.659,0.705,2.709
0.87,0.032,-0.003,-0.002,-2.537,-0.663,0.714,2.747
0.89,0.032,-0.003,-0.002,-2.537,-0.663,0.714,2.747
0.92,0.033,-0.002,-0.002,-2.574,-0.667,0.722,2.785
0.94,0.033,-0.002,-0.002,-2.574,-0.667,0.722,2.785
0.96,0.034,-0.001,-0.002,-2.611,-0.669,0.729,2.824
0.98,0.034,-0.001,-0.002,-2.611,-0.669,0.729,2.824
1.00,0.035,-0.001,-0.002,-2.649,-0.670,0.736,2.862
1.02,0.035,-0.001,-0.002,-2.649,-0.670,0.736,2.862
1.04,0.036,-0.000,-0.002,-2.686,-0.670,0.742,2.899
1.06,0.036,-0.000,-0.002,-2.686,-0.670,0.742,2.899
1.08,0.036,-0.000,-0.002,-2.686,-0.670,0.742,2.899
1.10,0.037,0.001,-0.002,-2.740,-0.669,0.749,2.953
1.13,0.037,0.001,-0.002,-2.740,-0.669,0.749,2.953
1.15,0.037,0.001,-0.002,-2.781,-0.666,0.754,2.992
1.17,0.037,0.001,-0.002,-2.781,-0.666,0.754,2.992
1.19,0.038,0.001,-0.001,-2.817,-0.663,0.757,3.027
1.21,0.038,0.001,-0.001,-2.817,-0.663,0.757,3.027
1.23,0.038,0.001,-0.001,-2.857,-0.659,0.760,3.065
1.25,0.038,0.001,-0.001,-2.857,-0.659,0.760,3.065
1.27,0.038,0.001,-0.001,-2.894,-0.654,0.763,3.100
1.29,0.038,0.001,-0.001,-2.894,-0.654,0.763,3.100
1.31,0.038,0.001,0.000,-2.933,-0.648,0.765,3.136
1.33,0.038,0.001,0.000,-2.933,-0.648,0.765,3.136
1.35,0.037,0.001,0.000,-2.972,-0.642,0.766,3.172
1.37,0.037,0.001,0.000,-2.972,-0.642,0.766,3.172
1.40,0.037,0.001,0.001,-3.013,-0.634,0.767,3.208
1.42,0.037,0.001,0.001,-3.013,-0.634,0.767,3.208
1.44,0.036,0.000,0.001,-3.055,-0.626,0.768,3.246
1.46,0.036,0.000,0.001,-3.055,-0.626,0.768,3.246
1.48,0.035,0.000,0.002,-3.097,-0.617,0.768,3.284
1.50,0.035,0.000,0.002,-3.097,-0.617,0.768,3.284
1.52,0.034,-0.000,0.003,-3.137,-0.608,0.768,3.320
1.54,0.034,-0.000,0.003,-3.137,-0.608,0.768,3.320
1.56,0.034,-0.000,0.003,-3.137,-0.608,0.768,3.320
1.58,0.033,-0.001,0.003,-3.192,-0.596,0.768,3.368
1.60,0.033,-0.001,0.003,-3.192,-0.596,0.768,3.368
1.62,0.031,-0.001,0.004,-3.233,-0.585,0.767,3.405
1.64,0.031,-0.001,0.004,-3.233,-0.585,0.767,3.405
1.67,0.031,-0.001,0.004,-3.276,-0.575,0.766,3.443
1.69,0.031,-0.001,0.004,-3.276,-0.575,0.766,3.443
1.71,0.030,-0.001,0.004,-3.319,-0.563,0.764,3.482
1.73,0.030,-0.001,0.004,-3.319,-0.563,0.764,3.482
1.75,0.029,-0.002,0.004,-3.363,-0.552,0.763,3.521
1.77,0.029,-0.002,0.004,-3.363,-0.552,0.763,3.521
1.79,0.028,-0.002,0.004,-3.404,-0.540,0.761,3.557
1.81,0.028,-0.002,0.004,-3.404,-0.540,0.761,3.557
1.83,0.027,-0.002,0.004,-3.446,-0.529,0.759,3.594
1.85,0.027,-0.002,0.004,-3.446,-0.529,0.759,3.594
1.87,0.026,-0.002,0.004,-3.487,-0.518,0.758,3.631
1.89,0.026,-0.002,0.004,-3.487,-0.518,0.758,3.631
1.91,0.025,-0.002,0.004,-3.530,-0.505,0.755,3.670
1.94,0.025,-0.002,0.004,-3.530,-0.505,0.755,3.670
1.96,0.024,-0.002,0.004,-3.574,-0.493,0.753,3.709
1.98,0.024,-0.002,0.004,-3.574,-0.493,0.753,3.709
2.00,0.023,-0.003,0.004,-3.614,-0.482,0.751,3.746
2.02,0.023,-0.003,0.004,-3.614,-0.482,0.751,3.746
2.04,0.023,-0.003,0.004,-3.657,-0.470,0.749,3.785
2.06,0.023,-0.003,0.004,-3.657,-0.470,0.749,3.785
2.08,0.023,-0.003,0.004,-3.657,-0.470,0.749,3.785
2.10,0.022,-0.003,0.004,-3.717,-0.453,0.746,3.840
2.12,0.022,-0.003,0.004,-3.717,-0.453,0.746,3.840
2.14,0.022,-0.003,0.004,-3.757,-0.441,0.744,3.877
2.16,0.022,-0.003,0.004,-3.757,-0.441,0.744,3.877
2.19,0.022,-0.003,0.004,-3.799,-0.430,0.742,3.916
2.21,0.022,-0.003,0.004,-3.799,-0.430,0.742,3.916
2.23,0.022,-0.003,0.004,-3.841,-0.418,0.740,3.955
2.25,0.022,-0.003,0.004,-3.841,-0.418,0.740,3.955
2.27,0.022,-0.003,0.005,-3.882,-0.407,0.738,3.994
2.29,0.022,-0.003,0.005,-3.882,-0.407,0.738,3.994
2.31,0.022,-0.002,0.005,-3.921,-0.396,0.736,4.031
2.33,0.022,-0.002,0.005,-3.921,-0.396,0.736,4.031
2.35,0.022,-0.002,0.005,-3.960,-0.386,0.734,4.068
2.37,0.022,-0.002,0.005,-3.960,-0.386,0.734,4.068
2.39,0.023,-0.002,0.006,-3.999,-0.376,0.732,4.105
2.42,0.023,-0.002,0.006,-3.999,-0.376,0.732,4.105
2.44,0.023,-0.001,0.006,-4.039,-0.365,0.731,4.144
2.46,0.023,-0.001,0.006,-4.039,-0.365,0.731,4.144
2.48,0.024,-0.001,0.006,-4.082,-0.355,0.729,4.186
2.50,0.024,-0.001,0.006,-4.082,-0.355,0.729,4.186
2.52,0.024,-0.000,0.006,-4.120,-0.345,0.727,4.222
2.54,0.024,-0.000,0.006,-4.120,-0.345,0.727,4.222
2.56,0.024,-0.000,0.006,-4.120,-0.345,0.727,4.222
2.58,0.025,0.000,0.007,-4.181,-0.330,0.726,4.282
2.60,0.025,0.000,0.007,-4.181,-0.330,0.726,4.282
2.62,0.026,0.001,0.008,-4.220,-0.321,0.724,4.320
2.65,0.026,0.001,0.008,-4.220,-0.321,0.724,4.320
2.67,0.026,0.001,0.008,-4.259,-0.312,0.723,4.359
2.69,0.026,0.001,0.008,-4.259,-0.312,0.723,4.359
2.71,0.027,0.002,0.009,-4.299,-0.302,0.722,4.398
2.73,0.027,0.002,0.009,-4.299,-0.302,0.722,4.398
2.75,0.028,0.003,0.009,-4.339,-0.293,0.721,4.438
2.77,0.028,0.003,0.009,-4.339,-0.293,0.721,4.438
2.79,0.028,0.003,0.010,-4.377,-0.285,0.720,4.475
2.81,0.028,0.003,0.010,-4.377,-0.285,0.720,4.475
2.83,0.029,0.004,0.010,-4.416,-0.276,0.720,4.513
2.85,0.029,0.004,0.010,-4.416,-0.276,0.720,4.513
2.87,0.030,0.004,0.010,-4.455,-0.268,0.719,4.551
2.89,0.030,0.004,0.010,-4.455,-0.268,0.719,4.551
2.92,0.030,0.005,0.010,-4.494,-0.259,0.718,4.590
2.94,0.030,0.005,0.010,-4.494,-0.259,0.718,4.590
2.96,0.030,0.005,0.010,-4.535,-0.250,0.718,4.631
2.98,0.030,0.005,0.010,-4.535,-0.250,0.718,4.631
3.00,0.031,0.006,0.010,-4.576,-0.242,0.717,4.671
3.02,0.031,0.006,0.010,-4.576,-0.242,0.717,4.671
3.04,0.031,0.006,0.010,-4.615,-0.234,0.717,4.709
3.06,0.031,0.006,0.010,-4.615,-0.234,0.717,4.709
3.08,0.031,0.006,0.010,-4.615,-0.234,0.717,4.709
3.10,0.031,0.007,0.010,-4.675,-0.222,0.717,4.767
3.12,0.031,0.007,0.010,-4.675,-0.222,0.717,4.767
3.14,0.031,0.007,0.009,-4.715,-0.214,0.716,4.806
3.16,0.031,0.007,0.009,-4.715,-0.214,0.716,4.806
3.19,0.030,0.007,0.009,-4.756,-0.206,0.716,4.846
3.21,0.030,0.007,0.009,-4.756,-0.206,0.716,4.846
3.23,0.029,0.007,0.008,-4.798,-0.198,0.716,4.886
3.25,0.029,0.007,0.008,-4.798,-0.198,0.716,4.886
3.27,0.028,0.007,0.007,-4.841,-0.190,0.716,4.926
3.29,0.028,0.007,0.007,-4.841,-0.190,0.716,4.926
3.31,0.025,0.007,0.005,-4.882,-0.182,0.716,4.963
3.33,0.025,0.007,0.005,-4.882,-0.182,0.716,4.963
3.35,0.021,0.007,0.003,-4.922,-0.174,0.716,4.998
3.37,0.021,0.007,0.003,-4.922,-0.174,0.716,4.998
3.39,0.016,0.007,0.001,-4.963,-0.167,0.717,5.034
3.41,0.016,0.007,0.001,-4.963,-0.167,0.717,5.034
3.44,0.011,0.006,-0.002,-5.005,-0.159,0.717,5.069
3.46,0.011,0.006,-0.002,-5.005,-0.159,0.717,5.069
3.48,0.004,0.006,-0.005,-5.048,-0.151,0.717,5.104
3.50,0.004,0.006,-0.005,-5.048,-0.151,0.717,5.104
3.52,-0.004,0.005,-0.009,-5.091,-0.144,0.718,5.137
3.54,-0.004,0.005,-0.009,-5.091,-0.144,0.718,5.137
3.56,-0.014,0.005,-0.012,-5.131,-0.136,0.718,5.167
3.58,-0.014,0.005,-0.012,-5.131,-0.136,0.718,5.167
3.60,-0.014,0.005,-0.012,-5.131,-0.136,0.718,5.167
3.62,-0.032,0.004,-0.018,-5.190,-0.126,0.719,5.207
3.64,-0.032,0.004,-0.018,-5.190,-0.126,0.719,5.207
3.67,-0.050,0.002,-0.023,-5.233,-0.119,0.719,5.231
3.69,-0.050,0.002,-0.023,-5.233,-0.119,0.719,5.231
3.71,-0.069,0.001,-0.027,-5.277,-0.111,0.720,5.254
3.73,-0.069,0.001,-0.027,-5.277,-0.111,0.720,5.254
3.75,-0.092,-0.001,-0.029,-5.319,-0.104,0.720,5.274
3.77,-0.092,-0.001,-0.029,-5.319,-0.104,0.720,5.274
3.79,-0.118,-0.003,-0.031,-5.360,-0.098,0.721,5.288
3.81,-0.118,-0.003,-0.031,-5.360,-0.098,0.721,5.288
3.83,-0.163,-0.004,-0.030,-5.401,-0.091,0.722,5.285
3.85,-0.163,-0.004,-0.030,-5.401,-0.091,0.722,5.285
3.87,-0.200,-0.002,-0.028,-5.442,-0.085,0.723,5.289
3.89,-0.200,-0.002,-0.028,-5.442,-0.085,0.723,5.289
3.92,-0.243,0.003,-0.022,-5.484,-0.078,0.724,5.289
3.94,-0.243,0.003,-0.022,-5.484,-0.078,0.724,5.289
3.96,-0.290,0.010,-0.011,-5.527,-0.072,0.725,5.286
3.98,-0.290,0.010,-0.011,-5.527,-0.072,0.725,5.286
4.00,-0.337,0.017,0.001,-5.569,-0.065,0.726,5.283
4.02,-0.337,0.017,0.001,-5.569,-0.065,0.726,5.283
4.04,-0.362,-0.009,-0.028,-5.609,-0.060,0.727,5.294
4.06,-0.362,-0.009,-0.028,-5.609,-0.060,0.727,5.294
4.08,-0.362,-0.009,-0.028,-5.609,-0.060,0.727,5.294
4.10,-0.410,-0.049,-0.057,-5.670,-0.051,0.729,5.302
4.12,-0.410,-0.049,-0.057,-5.670,-0.051,0.729,5.302
4.14,-0.453,-0.083,-0.073,-5.710,-0.046,0.731,5.299
4.16,-0.453,-0.083,-0.073,-5.710,-0.046,0.731,5.299
4.19,-0.512,-0.126,-0.088,-5.752,-0.040,0.732,5.279
4.21,-0.512,-0.126,-0.088,-5.752,-0.040,0.732,5.279
4.23,-0.570,-0.160,-0.092,-5.794,-0.035,0.734,5.264
4.25,-0.570,-0.160,-0.092,-5.794,-0.035,0.734,5.264
4.27,-0.635,-0.191,-0.091,-5.836,-0.030,0.736,5.243
4.29,-0.635,-0.191,-0.091,-5.836,-0.030,0.736,5.243
4.31,-0.706,-0.219,-0.086,-5.875,-0.025,0.738,5.214
4.33,-0.706,-0.219,-0.086,-5.875,-0.025,0.738,5.214
4.35,-0.784,-0.245,-0.077,-5.916,-0.020,0.740,5.179
4.37,-0.784,-0.245,-0.077,-5.916,-0.020,0.740,5.179
4.39,-0.903,-0.275,-0.059,-5.955,-0.016,0.742,5.104
4.41,-0.903,-0.275,-0.059,-5.955,-0.016,0.742,5.104
4.43,-0.997,-0.292,-0.043,-5.996,-0.012,0.744,5.056
4.45,-0.997,-0.292,-0.043,-5.996,-0.012,0.744,5.056
4.48,-1.097,-0.305,-0.025,-6.037,-0.008,0.747,5.001
4.50,-1.097,-0.305,-0.025,-6.037,-0.008,0.747,5.001
4.52,-1.196,-0.316,-0.022,-6.079,-0.004,0.749,4.947
4.54,-1.196,-0.316,-0.022,-6.079,-0.004,0.749,4.947
4.56,-1.301,-0.324,-0.018,-6.121,0.000,0.752,4.887
4.58,-1.301,-0.324,-0.018,-6.121,0.000,0.752,4.887
4.60,-1.301,-0.324,-0.018,-6.121,0.000,0.752,4.887
4.62,-1.462,-0.328,-0.007,-6.182,0.005,0.757,4.791
4.64,-1.462,-0.328,-0.007,-6.182,0.005,0.757,4.791
4.66,-1.581,-0.325,0.000,-6.222,0.008,0.760,4.714
4.68,-1.581,-0.325,0.000,-6.222,0.008,0.760,4.714
4.70,-1.726,-0.313,0.006,-6.263,0.011,0.763,4.613
4.72,-1.726,-0.313,0.006,-6.263,0.011,0.763,4.613
4.75,-1.849,-0.299,0.017,-6.304,0.013,0.766,4.534
4.77,-1.849,-0.299,0.017,-6.304,0.013,0.766,4.534
4.79,-1.905,-0.248,-0.083,-6.347,0.016,0.770,4.503
4.81,-1.905,-0.248,-0.083,-6.347,0.016,0.770,4.503
4.83,-1.948,-0.189,-0.189,-6.389,0.018,0.774,4.484
4.85,-1.948,-0.189,-0.189,-6.389,0.018,0.774,4.484
4.87,-1.979,-0.126,-0.290,-6.429,0.020,0.778,4.479
4.89,-1.979,-0.126,-0.290,-6.429,0.020,0.778,4.479
4.91,-2.015,-0.033,-0.413,-6.469,0.022,0.782,4.470
4.93,-2.015,-0.033,-0.413,-6.469,0.022,0.782,4.470
4.95,-2.045,0.037,-0.479,-6.510,0.023,0.786,4.476
4.97,-2.045,0.037,-0.479,-6.510,0.023,0.786,4.476
5.00,-2.076,0.108,-0.533,-6.552,0.025,0.790,4.484
5.02,-2.076,0.108,-0.533,-6.552,0.025,0.790,4.484
5.04,-2.113,0.172,-0.575,-6.595,0.026,0.795,4.490
5.06,-2.113,0.172,-0.575,-6.595,0.026,0.795,4.490
5.08,-2.160,0.236,-0.602,-6.634,0.027,0.799,4.483
5.10,-2.160,0.236,-0.602,-6.634,0.027,0.799,4.483
5.12,-2.160,0.236,-0.602,-6.634,0.027,0.799,4.483
5.14,-2.239,0.330,-0.627,-6.697,0.028,0.806,4.472
5.16,-2.239,0.330,-0.627,-6.697,0.028,0.806,4.472
5.18,-2.299,0.394,-0.638,-6.738,0.028,0.811,4.457
5.20,-2.299,0.394,-0.638,-6.738,0.028,0.811,4.457
5.22,-2.379,0.462,-0.644,-6.779,0.028,0.816,4.424
5.24,-2.379,0.462,-0.644,-6.779,0.028,0.816,4.424
5.27,-2.454,0.513,-0.640,-6.820,0.028,0.821,4.397
5.29,-2.454,0.513,-0.640,-6.820,0.028,0.821,4.397
5.31,-2.536,0.560,-0.629,-6.863,0.028,0.826,4.364
5.33,-2.536,0.560,-0.629,-6.863,0.028,0.826,4.364
5.35,-2.625,0.604,-0.613,-6.905,0.028,0.832,4.325
5.37,-2.625,0.604,-0.613,-6.905,0.028,0.832,4.325
5.39,-2.719,0.646,-0.593,-6.945,0.028,0.837,4.277
5.41,-2.719,0.646,-0.593,-6.945,0.028,0.837,4.277
5.43,-2.860,0.699,-0.561,-6.986,0.027,0.842,4.189
5.45,-2.860,0.699,-0.561,-6.986,0.027,0.842,4.189
5.47,-2.965,0.732,-0.538,-7.027,0.027,0.848,4.134
5.50,-2.965,0.732,-0.538,-7.027,0.027,0.848,4.134
5.52,-3.073,0.762,-0.514,-7.068,0.026,0.854,4.076
5.54,-3.073,0.762,-0.514,-7.068,0.026,0.854,4.076
5.56,-3.183,0.788,-0.489,-7.111,0.025,0.859,4.018
5.58,-3.183,0.788,-0.489,-7.111,0.025,0.859,4.018
5.60,-3.183,0.788,-0.489,-7.111,0.025,0.859,4.018
5.62,-3.339,0.816,-0.454,-7.173,0.024,0.868,3.937
5.64,-3.339,0.816,-0.454,-7.173,0.024,0.868,3.937
5.66,-3.451,0.833,-0.429,-7.213,0.023,0.874,3.874
5.68,-3.451,0.833,-0.429,-7.213,0.023,0.874,3.874
5.70,-3.563,0.847,-0.405,-7.253,0.022,0.880,3.811
5.72,-3.563,0.847,-0.405,-7.253,0.022,0.880,3.811
5.75,-3.696,0.863,-0.376,-7.296,0.021,0.886,3.731
5.77,-3.696,0.863,-0.376,-7.296,0.021,0.886,3.731
5.79,-3.806,0.875,-0.352,-7.338,0.020,0.892,3.674
5.81,-3.806,0.875,-0.352,-7.338,0.020,0.892,3.674
5.83,-3.915,0.889,-0.328,-7.380,0.019,0.898,3.618
5.85,-3.915,0.889,-0.328,-7.380,0.019,0.898,3.618
5.87,-3.999,0.873,-0.292,-7.420,0.018,0.904,3.580
5.89,-3.999,0.873,-0.292,-7.420,0.018,0.904,3.580
5.91,-3.785,0.446,-0.060,-7.461,0.017,0.910,3.797
5.93,-3.785,0.446,-0.060,-7.461,0.017,0.910,3.797
5.95,-3.633,0.142,0.106,-7.501,0.015,0.915,4.003
5.97,-3.633,0.142,0.106,-7.501,0.015,0.915,4.003
5.99,-3.481,-0.158,0.275,-7.543,0.014,0.921,4.238
6.02,-3.481,-0.158,0.275,-7.543,0.014,0.921,4.238
6.04,-3.332,-0.460,0.429,-7.585,0.013,0.927,4.489
6.06,-3.332,-0.460,0.429,-7.585,0.013,0.927,4.489
6.08,-3.185,-0.770,0.534,-7.625,0.012,0.933,4.741
6.10,-3.185,-0.770,0.534,-7.625,0.012,0.933,4.741
6.12,-3.185,-0.770,0.534,-7.625,0.012,0.933,4.741
6.14,-2.983,-1.217,0.606,-7.686,0.011,0.942,5.101
6.16,-2.983,-1.217,0.606,-7.686,0.011,0.942,5.101
6.18,-2.841,-1.542,0.615,-7.727,0.010,0.948,5.359
6.20,-2.841,-1.542,0.615,-7.727,0.010,0.948,5.359
6.23,-2.676,-1.937,0.588,-7.769,0.009,0.954,5.666
6.25,-2.676,-1.937,0.588,-7.769,0.009,0.954,5.666
6.27,-2.545,-2.267,0.545,-7.811,0.008,0.960,5.931
6.29,-2.545,-2.267,0.545,-7.811,0.008,0.960,5.931
6.31,-2.422,-2.596,0.490,-7.853,0.007,0.966,6.195
6.33,-2.422,-2.596,0.490,-7.853,0.007,0.966,6.195
6.35,-2.310,-2.923,0.428,-7.893,0.006,0.971,6.458
6.37,-2.310,-2.923,0.428,-7.893,0.006,0.971,6.458
6.39,-2.210,-3.245,0.366,-7.933,0.005,0.977,6.716
6.41,-2.210,-3.245,0.366,-7.933,0.005,0.977,6.716
6.43,-2.095,-3.683,0.286,-7.972,0.005,0.982,7.054
6.45,-2.095,-3.683,0.286,-7.972,0.005,0.982,7.054
6.47,-2.032,-3.985,0.241,-8.013,0.004,0.988,7.294
6.50,-2.032,-3.985,0.241,-8.013,0.004,0.988,7.294
6.52,-1.985,-4.278,0.210,-8.055,0.003,0.994,7.524
6.54,-1.985,-4.278,0.210,-8.055,0.003,0.994,7.524
6.56,-1.955,-4.560,0.197,-8.097,0.003,1.000,7.745
6.58,-1.955,-4.560,0.197,-8.097,0.003,1.000,7.745
6.60,-1.955,-4.560,0.197,-8.097,0.003,1.000,7.745
6.62,-1.934,-4.937,0.215,-8.159,0.002,1.008,8.040
6.64,-1.934,-4.937,0.215,-8.159,0.002,1.008,8.040
6.66,-1.934,-5.195,0.249,-8.199,0.002,1.013,8.237
6.68,-1.934,-5.195,0.249,-8.199,0.002,1.013,8.237
6.70,-1.927,-5.570,0.149,-8.239,0.001,1.019,8.500
6.72,-1.927,-5.570,0.149,-8.239,0.001,1.019,8.500
6.74,-1.923,-6.009,0.039,-8.280,0.001,1.024,8.813
6.77,-1.923,-6.009,0.039,-8.280,0.001,1.024,8.813
6.79,-1.924,-6.352,-0.033,-8.322,0.001,1.030,9.072
6.81,-1.924,-6.352,-0.033,-8.322,0.001,1.030,9.072
6.83,-1.933,-6.680,-0.086,-8.365,0.000,1.036,9.322
6.85,-1.933,-6.680,-0.086,-8.365,0.000,1.036,9.322
6.87,-1.954,-6.977,-0.131,-8.408,0.000,1.041,9.548
6.89,-1.954,-6.977,-0.131,-8.408,0.000,1.041,9.548
6.91,-1.987,-7.240,-0.165,-8.449,0.000,1.047,9.745
6.93,-1.987,-7.240,-0.165,-8.449,0.000,1.047,9.745
6.95,-2.047,-7.569,-0.193,-8.490,-0.000,1.052,9.977
6.97,-2.047,-7.569,-0.193,-8.490,-0.000,1.052,9.977
6.99,-2.097,-7.778,-0.202,-8.531,-0.000,1.058,10.131
7.02,-2.097,-7.778,-0.202,-8.531,-0.000,1.058,10.131
7.04,-2.149,-7.966,-0.200,-8.576,-0.000,1.064,10.272
7.06,-2.149,-7.966,-0.200,-8.576,-0.000,1.064,10.272
7.08,-2.201,-8.134,-0.182,-8.619,-0.000,1.069,10.399
7.10,-2.201,-8.134,-0.182,-8.619,-0.000,1.069,10.399
7.12,-2.201,-8.134,-0.182,-8.619,-0.000,1.069,10.399
7.14,-2.274,-8.344,-0.124,-8.680,-0.000,1.077,10.563
7.16,-2.274,-8.344,-0.124,-8.680,-0.000,1.077,10.563
7.18,-2.323,-8.481,-0.058,-8.722,-0.000,1.082,10.673
7.20,-2.323,-8.481,-0.058,-8.722,-0.000,1.082,10.673
7.22,-2.089,-8.671,-0.274,-8.763,-0.000,1.088,10.973
7.24,-2.089,-8.671,-0.274,-8.763,-0.000,1.088,10.973
7.27,-1.802,-8.831,-0.527,-8.806,0.000,1.093,11.285
7.29,-1.802,-8.831,-0.527,-8.806,0.000,1.093,11.285
7.31,-1.506,-8.976,-0.759,-8.849,0.000,1.099,11.602
7.33,-1.506,-8.976,-0.759,-8.849,0.000,1.099,11.602
7.35,-1.202,-9.111,-0.967,-8.892,0.000,1.104,11.923
7.37,-1.202,-9.111,-0.967,-8.892,0.000,1.104,11.923
7.39,-0.944,-9.206,-1.173,-8.933,0.000,1.109,12.189
7.41,-0.944,-9.206,-1.173,-8.933,0.000,1.109,12.189
7.43,-0.690,-9.260,-1.463,-8.974,0.001,1.114,12.430
7.45,-0.690,-9.260,-1.463,-8.974,0.001,1.114,12.430
7.47,-0.565,-9.250,-1.667,-9.014,0.001,1.119,12.541
7.49,-0.565,-9.250,-1.667,-9.014,0.001,1.119,12.541
7.52,-0.483,-9.201,-1.868,-9.057,0.001,1.125,12.600
7.54,-0.483,-9.201,-1.868,-9.057,0.001,1.125,12.600
7.56,-0.437,-9.125,-2.064,-9.100,0.001,1.130,12.617
7.58,-0.437,-9.125,-2.064,-9.100,0.001,1.130,12.617
7.60,-0.414,-9.034,-2.252,-9.142,0.001,1.135,12.613
7.62,-0.414,-9.034,-2.252,-9.142,0.001,1.135,12.613
7.64,-0.414,-9.034,-2.252,-9.142,0.001,1.135,12.613
7.66,-0.404,-8.890,-2.495,-9.203,0.002,1.143,12.582
7.68,-0.404,-8.890,-2.495,-9.203,0.002,1.143,12.582
7.70,-0.404,-8.784,-2.650,-9.243,0.002,1.148,12.553
7.72,-0.404,-8.784,-2.650,-9.243,0.002,1.148,12.553
7.74,-0.408,-8.655,-2.806,-9.284,0.002,1.153,12.508
7.77,-0.408,-8.655,-2.806,-9.284,0.002,1.153,12.508
7.79,-0.415,-8.541,-2.917,-9.325,0.002,1.158,12.468
7.81,-0.415,-8.541,-2.917,-9.325,0.002,1.158,12.468
7.83,-0.420,-8.431,-3.014,-9.366,0.002,1.163,12.433
7.85,-0.420,-8.431,-3.014,-9.366,0.002,1.163,12.433
7.87,-0.421,-8.330,-3.091,-9.408,0.002,1.168,12.405
7.89,-0.421,-8.330,-3.091,-9.408,0.002,1.168,12.405
7.91,-0.419,-8.233,-3.146,-9.447,0.003,1.173,12.378
7.93,-0.419,-8.233,-3.146,-9.447,0.003,1.173,12.378
7.95,-0.407,-8.112,-3.188,-9.486,0.003,1.178,12.342
7.97,-0.407,-8.112,-3.188,-9.486,0.003,1.178,12.342
7.99,-0.397,-8.033,-3.188,-9.525,0.003,1.182,12.326
8.01,-0.397,-8.033,-3.188,-9.525,0.003,1.182,12.326
8.04,-0.382,-7.952,-3.171,-9.565,0.003,1.187,12.311
8.06,-0.382,-7.952,-3.171,-9.565,0.003,1.187,12.311
8.08,-0.382,-7.952,-3.171,-9.565,0.003,1.187,12.311
8.10,-0.341,-7.849,-3.119,-9.624,0.003,1.195,12.310
8.12,-0.341,-7.849,-3.119,-9.624,0.003,1.195,12.310
8.14,-0.341,-7.849,-3.119,-9.624,0.003,1.195,12.310
8.16,-0.286,-7.747,-2.992,-9.683,0.003,1.202,12.312
