t,px,py,pz,ex,ey,ez,err
1.58,0.019,-0.012,-0.013,-6.161,-0.005,0.782,6.227
1.60,0.019,-0.012,-0.013,-6.161,-0.005,0.782,6.227
1.62,0.018,-0.012,-0.013,-6.202,-0.005,0.787,6.268
1.64,0.018,-0.012,-0.013,-6.202,-0.005,0.787,6.268
1.66,0.017,-0.011,-0.012,-6.244,-0.005,0.792,6.310
1.68,0.017,-0.011,-0.012,-6.244,-0.005,0.792,6.310
1.71,0.016,-0.011,-0.011,-6.284,-0.005,0.797,6.349
1.73,0.016,-0.011,-0.011,-6.284,-0.005,0.797,6.349
1.75,0.015,-0.011,-0.010,-6.325,-0.005,0.801,6.390
1.77,0.015,-0.011,-0.010,-6.325,-0.005,0.801,6.390
1.79,0.015,-0.011,-0.009,-6.368,-0.005,0.806,6.432
1.81,0.015,-0.011,-0.009,-6.368,-0.005,0.806,6.432
1.83,0.014,-0.011,-0.009,-6.408,-0.005,0.811,6.472
1.85,0.014,-0.011,-0.009,-6.408,-0.005,0.811,6.472
1.87,0.013,-0.010,-0.008,-6.450,-0.005,0.816,6.513
1.89,0.013,-0.010,-0.008,-6.450,-0.005,0.816,6.513
1.91,0.012,-0.010,-0.007,-6.491,-0.005,0.821,6.553
1.93,0.012,-0.010,-0.007,-6.491,-0.005,0.821,6.553
1.96,0.011,-0.011,-0.007,-6.532,-0.005,0.825,6.594
1.98,0.011,-0.011,-0.007,-6.532,-0.005,0.825,6.594
2.00,0.010,-0.011,-0.006,-6.594,-0.005,0.832,6.655
2.02,0.010,-0.011,-0.006,-6.594,-0.005,0.832,6.655
2.04,0.009,-0.011,-0.005,-6.636,-0.005,0.837,6.697
2.06,0.009,-0.011,-0.005,-6.636,-0.005,0.837,6.697
2.08,0.009,-0.011,-0.005,-6.636,-0.005,0.837,6.697
2.10,0.008,-0.011,-0.004,-6.677,-0.005,0.842,6.738
2.12,0.008,-0.011,-0.004,-6.677,-0.005,0.842,6.738
2.14,0.008,-0.011,-0.004,-6.718,-0.005,0.847,6.779
2.16,0.008,-0.011,-0.004,-6.718,-0.005,0.847,6.779
2.18,0.007,-0.011,-0.002,-6.760,-0.005,0.851,6.821
2.21,0.007,-0.011,-0.002,-6.760,-0.005,0.851,6.821
2.23,0.007,-0.011,-0.002,-6.801,-0.005,0.856,6.861
2.25,0.007,-0.011,-0.002,-6.801,-0.005,0.856,6.861
2.27,0.007,-0.011,-0.001,-6.842,-0.005,0.861,6.902
2.29,0.007,-0.011,-0.001,-6.842,-0.005,0.861,6.902
2.31,0.007,-0.011,-0.000,-6.884,-0.005,0.866,6.945
2.33,0.007,-0.011,-0.000,-6.884,-0.005,0.866,6.945
2.35,0.007,-0.011,0.001,-6.925,-0.005,0.870,6.986
2.37,0.007,-0.011,0.001,-6.925,-0.005,0.870,6.986
2.39,0.007,-0.011,0.002,-6.967,-0.005,0.875,7.028
2.41,0.007,-0.011,0.002,-6.967,-0.005,0.875,7.028
2.44,0.007,-0.011,0.003,-7.008,-0.005,0.880,7.071
2.46,0.007,-0.011,0.003,-7.008,-0.005,0.880,7.071
2.48,0.007,-0.011,0.004,-7.049,-0.005,0.884,7.111
2.50,0.007,-0.011,0.004,-7.049,-0.005,0.884,7.111
2.52,0.007,-0.011,0.005,-7.111,-0.005,0.891,7.174
2.54,0.007,-0.011,0.005,-7.111,-0.005,0.891,7.174
2.56,0.008,-0.011,0.006,-7.152,-0.004,0.896,7.216
2.58,0.008,-0.011,0.006,-7.152,-0.004,0.896,7.216
2.60,0.008,-0.011,0.006,-7.152,-0.004,0.896,7.216
2.62,0.008,-0.011,0.008,-7.194,-0.004,0.901,7.259
2.64,0.008,-0.011,0.008,-7.194,-0.004,0.901,7.259
2.66,0.009,-0.011,0.009,-7.235,-0.004,0.906,7.302
2.68,0.009,-0.011,0.009,-7.235,-0.004,0.906,7.302
2.71,0.010,-0.011,0.010,-7.278,-0.004,0.911,7.346
2.73,0.010,-0.011,0.010,-7.278,-0.004,0.911,7.346
2.75,0.010,-0.011,0.011,-7.319,-0.004,0.916,7.388
2.77,0.010,-0.011,0.011,-7.319,-0.004,0.916,7.388
2.79,0.011,-0.011,0.012,-7.361,-0.004,0.920,7.430
2.81,0.011,-0.011,0.012,-7.361,-0.004,0.920,7.430
2.83,0.011,-0.011,0.013,-7.401,-0.004,0.925,7.472
2.85,0.011,-0.011,0.013,-7.401,-0.004,0.925,7.472
2.87,0.012,-0.011,0.014,-7.443,-0.004,0.930,7.514
2.89,0.012,-0.011,0.014,-7.443,-0.004,0.930,7.514
2.91,0.012,-0.011,0.014,-7.485,-0.004,0.935,7.557
2.93,0.012,-0.011,0.014,-7.485,-0.004,0.935,7.557
2.96,0.012,-0.011,0.014,-7.524,-0.004,0.940,7.597
2.98,0.012,-0.011,0.014,-7.524,-0.004,0.940,7.597
3.00,0.012,-0.012,0.015,-7.565,-0.004,0.944,7.637
3.02,0.012,-0.012,0.015,-7.565,-0.004,0.944,7.637
3.04,0.010,-0.012,0.014,-7.627,-0.004,0.952,7.698
3.06,0.010,-0.012,0.014,-7.627,-0.004,0.952,7.698
3.08,0.010,-0.012,0.014,-7.627,-0.004,0.952,7.698
3.10,0.007,-0.013,0.012,-7.667,-0.004,0.957,7.735
3.12,0.007,-0.013,0.012,-7.667,-0.004,0.957,7.735
3.14,0.002,-0.014,0.011,-7.709,-0.004,0.962,7.772
3.16,0.002,-0.014,0.011,-7.709,-0.004,0.962,7.772
3.18,-0.006,-0.015,0.007,-7.749,-0.004,0.967,7.804
3.21,-0.006,-0.015,0.007,-7.749,-0.004,0.967,7.804
3.23,-0.014,-0.016,0.004,-7.790,-0.004,0.971,7.836
3.25,-0.014,-0.016,0.004,-7.790,-0.004,0.971,7.836
3.27,-0.024,-0.017,0.000,-7.831,-0.004,0.977,7.868
3.29,-0.024,-0.017,0.000,-7.831,-0.004,0.977,7.868
3.31,-0.036,-0.018,-0.004,-7.873,-0.004,0.982,7.898
3.33,-0.036,-0.018,-0.004,-7.873,-0.004,0.982,7.898
3.35,-0.050,-0.020,-0.008,-7.914,-0.004,0.987,7.924
3.37,-0.050,-0.020,-0.008,-7.914,-0.004,0.987,7.924
3.39,-0.067,-0.021,-0.013,-7.955,-0.004,0.992,7.949
3.41,-0.067,-0.021,-0.013,-7.955,-0.004,0.992,7.949
3.43,-0.086,-0.023,-0.017,-7.995,-0.004,0.997,7.970
3.46,-0.086,-0.023,-0.017,-7.995,-0.004,0.997,7.970
3.48,-0.116,-0.027,-0.020,-8.037,-0.004,1.002,7.982
3.50,-0.116,-0.027,-0.020,-8.037,-0.004,1.002,7.982
3.52,-0.145,-0.030,-0.022,-8.099,-0.004,1.010,8.015
3.54,-0.145,-0.030,-0.022,-8.099,-0.004,1.010,8.015
3.56,-0.179,-0.034,-0.022,-8.139,-0.004,1.015,8.022
3.58,-0.179,-0.034,-0.022,-8.139,-0.004,1.015,8.022
3.60,-0.179,-0.034,-0.022,-8.139,-0.004,1.015,8.022
3.62,-0.236,-0.038,-0.022,-8.181,-0.004,1.021,8.008
3.64,-0.236,-0.038,-0.022,-8.181,-0.004,1.021,8.008
3.66,-0.282,-0.039,-0.021,-8.223,-0.004,1.026,8.005
3.68,-0.282,-0.039,-0.021,-8.223,-0.004,1.026,8.005
3.70,-0.354,-0.038,-0.018,-8.265,-0.003,1.031,7.975
3.73,-0.354,-0.038,-0.018,-8.265,-0.003,1.031,7.975
3.75,-0.411,-0.033,-0.014,-8.307,-0.003,1.037,7.962
3.77,-0.411,-0.033,-0.014,-8.307,-0.003,1.037,7.962
3.79,-0.471,-0.024,-0.005,-8.348,-0.003,1.042,7.945
3.81,-0.471,-0.024,-0.005,-8.348,-0.003,1.042,7.945
3.83,-0.532,-0.012,0.009,-8.390,-0.003,1.048,7.929
3.85,-0.532,-0.012,0.009,-8.390,-0.003,1.048,7.929
3.87,-0.563,-0.040,-0.029,-8.432,-0.003,1.053,7.935
3.89,-0.563,-0.040,-0.029,-8.432,-0.003,1.053,7.935
3.91,-0.588,-0.086,-0.086,-8.474,-0.003,1.058,7.947
3.93,-0.588,-0.086,-0.086,-8.474,-0.003,1.058,7.947
3.96,-0.614,-0.140,-0.140,-8.517,-0.003,1.064,7.958
3.98,-0.614,-0.140,-0.140,-8.517,-0.003,1.064,7.958
4.00,-0.649,-0.214,-0.203,-8.558,-0.003,1.069,7.960
4.02,-0.649,-0.214,-0.203,-8.558,-0.003,1.069,7.960
4.04,-0.683,-0.277,-0.250,-8.621,-0.003,1.078,7.986
4.06,-0.683,-0.277,-0.250,-8.621,-0.003,1.078,7.986
4.08,-0.683,-0.277,-0.250,-8.621,-0.003,1.078,7.986
4.10,-0.739,-0.362,-0.308,-8.663,-0.003,1.083,7.970
4.12,-0.739,-0.362,-0.308,-8.663,-0.003,1.083,7.970
4.14,-0.784,-0.422,-0.344,-8.706,-0.003,1.089,7.968
4.16,-0.784,-0.422,-0.344,-8.706,-0.003,1.089,7.968
4.18,-0.853,-0.501,-0.388,-8.748,-0.003,1.094,7.942
4.21,-0.853,-0.501,-0.388,-8.748,-0.003,1.094,7.942
4.23,-0.907,-0.556,-0.414,-8.790,-0.003,1.099,7.933
4.25,-0.907,-0.556,-0.414,-8.790,-0.003,1.099,7.933
4.27,-0.964,-0.608,-0.436,-8.832,-0.003,1.105,7.919
4.29,-0.964,-0.608,-0.436,-8.832,-0.003,1.105,7.919
4.31,-1.026,-0.656,-0.455,-8.874,-0.003,1.110,7.902
4.33,-1.026,-0.656,-0.455,-8.874,-0.003,1.110,7.902
4.35,-1.093,-0.701,-0.470,-8.916,-0.003,1.115,7.881
4.37,-1.093,-0.701,-0.470,-8.916,-0.003,1.115,7.881
4.39,-1.163,-0.742,-0.481,-8.958,-0.003,1.121,7.855
4.41,-1.163,-0.742,-0.481,-8.958,-0.003,1.121,7.855
4.43,-1.239,-0.779,-0.489,-9.000,-0.003,1.126,7.826
4.45,-1.239,-0.779,-0.489,-9.000,-0.003,1.126,7.826
4.47,-1.320,-0.811,-0.494,-9.041,-0.003,1.131,7.789
4.50,-1.320,-0.811,-0.494,-9.041,-0.003,1.131,7.789
4.52,-1.424,-0.841,-0.499,-9.103,-0.003,1.139,7.751
4.54,-1.424,-0.841,-0.499,-9.103,-0.003,1.139,7.751
4.56,-1.517,-0.860,-0.503,-9.145,-0.003,1.144,7.703
4.58,-1.517,-0.860,-0.503,-9.145,-0.003,1.144,7.703
4.60,-1.517,-0.860,-0.503,-9.145,-0.003,1.144,7.703
4.62,-1.658,-0.876,-0.508,-9.186,-0.002,1.149,7.606
4.64,-1.658,-0.876,-0.508,-9.186,-0.002,1.149,7.606
4.66,-1.764,-0.881,-0.511,-9.227,-0.002,1.155,7.542
4.68,-1.764,-0.881,-0.511,-9.227,-0.002,1.155,7.542
4.70,-1.922,-0.880,-0.516,-9.268,-0.002,1.160,7.426
4.72,-1.922,-0.880,-0.516,-9.268,-0.002,1.160,7.426
4.75,-2.042,-0.873,-0.520,-9.308,-0.002,1.165,7.346
4.77,-2.042,-0.873,-0.520,-9.308,-0.002,1.165,7.346
4.79,-2.166,-0.861,-0.524,-9.347,-0.002,1.170,7.261
4.81,-2.166,-0.861,-0.524,-9.347,-0.002,1.170,7.261
4.83,-2.297,-0.845,-0.530,-9.389,-0.002,1.175,7.171
4.85,-2.297,-0.845,-0.530,-9.389,-0.002,1.175,7.171
4.87,-2.432,-0.826,-0.536,-9.428,-0.002,1.180,7.073
4.89,-2.432,-0.826,-0.536,-9.428,-0.002,1.180,7.073
4.91,-2.573,-0.802,-0.542,-9.469,-0.002,1.185,6.971
4.93,-2.573,-0.802,-0.542,-9.469,-0.002,1.185,6.971
4.95,-2.719,-0.776,-0.548,-9.507,-0.002,1.189,6.863
4.98,-2.719,-0.776,-0.548,-9.507,-0.002,1.189,6.863
5.00,-2.900,-0.741,-0.553,-9.546,-0.002,1.194,6.718
5.02,-2.900,-0.741,-0.553,-9.546,-0.002,1.194,6.718
5.04,-3.058,-0.710,-0.556,-9.605,-0.002,1.201,6.617
5.06,-3.058,-0.710,-0.556,-9.605,-0.002,1.201,6.617
5.08,-3.220,-0.678,-0.557,-9.643,-0.002,1.206,6.491
5.10,-3.220,-0.678,-0.557,-9.643,-0.002,1.206,6.491
5.12,-3.220,-0.678,-0.557,-9.643,-0.002,1.206,6.491
5.14,-3.456,-0.631,-0.559,-9.683,-0.002,1.211,6.292
5.16,-3.456,-0.631,-0.559,-9.683,-0.002,1.211,6.292
5.18,-3.630,-0.598,-0.559,-9.722,-0.002,1.216,6.156
5.20,-3.630,-0.598,-0.559,-9.722,-0.002,1.216,6.156
5.22,-3.880,-0.551,-0.559,-9.762,-0.002,1.221,5.944
5.25,-3.880,-0.551,-0.559,-9.762,-0.002,1.221,5.944
5.27,-4.062,-0.519,-0.560,-9.800,-0.002,1.226,5.799
5.29,-4.062,-0.519,-0.560,-9.800,-0.002,1.226,5.799
5.31,-4.247,-0.489,-0.563,-9.840,-0.002,1.231,5.654
5.33,-4.247,-0.489,-0.563,-9.840,-0.002,1.231,5.654
5.35,-4.433,-0.460,-0.567,-9.880,-0.002,1.236,5.507
5.37,-4.433,-0.460,-0.567,-9.880,-0.002,1.236,5.507
5.39,-4.620,-0.433,-0.574,-9.920,-0.002,1.240,5.359
5.41,-4.620,-0.433,-0.574,-9.920,-0.002,1.240,5.359
5.43,-4.807,-0.408,-0.583,-9.961,-0.002,1.245,5.212
5.45,-4.807,-0.408,-0.583,-9.961,-0.002,1.245,5.212
5.47,-4.993,-0.385,-0.594,-10.002,-0.002,1.250,5.067
5.49,-4.993,-0.385,-0.594,-10.002,-0.002,1.250,5.067
5.52,-5.214,-0.360,-0.608,-10.043,-0.002,1.255,4.886
5.54,-5.214,-0.360,-0.608,-10.043,-0.002,1.255,4.886
5.56,-5.395,-0.341,-0.621,-10.105,-0.002,1.263,4.766
5.58,-5.395,-0.341,-0.621,-10.105,-0.002,1.263,4.766
5.60,-5.395,-0.341,-0.621,-10.105,-0.002,1.263,4.766
5.62,-5.646,-0.317,-0.639,-10.104,-0.002,1.263,4.513
5.64,-5.646,-0.317,-0.639,-10.104,-0.002,1.263,4.513
5.66,-5.821,-0.302,-0.653,-10.146,-0.001,1.268,4.379
5.68,-5.821,-0.302,-0.653,-10.146,-0.001,1.268,4.379
5.70,-5.993,-0.288,-0.667,-10.189,-0.001,1.273,4.250
5.72,-5.993,-0.288,-0.667,-10.189,-0.001,1.273,4.250
5.74,-6.228,-0.270,-0.686,-10.232,-0.001,1.279,4.057
5.77,-6.228,-0.270,-0.686,-10.232,-0.001,1.279,4.057
5.79,-6.391,-0.258,-0.701,-10.274,-0.001,1.284,3.934
5.81,-6.391,-0.258,-0.701,-10.274,-0.001,1.284,3.934
5.83,-6.551,-0.247,-0.715,-10.316,-0.001,1.289,3.816
5.85,-6.551,-0.247,-0.715,-10.316,-0.001,1.289,3.816
5.87,-6.707,-0.237,-0.730,-10.360,-0.001,1.294,3.704
5.89,-6.707,-0.237,-0.730,-10.360,-0.001,1.294,3.704
5.91,-6.859,-0.228,-0.744,-10.402,-0.001,1.300,3.593
5.93,-6.859,-0.228,-0.744,-10.402,-0.001,1.300,3.593
5.95,-7.007,-0.220,-0.759,-10.443,-0.001,1.305,3.486
5.97,-7.007,-0.220,-0.759,-10.443,-0.001,1.305,3.486
5.99,-7.151,-0.212,-0.773,-10.485,-0.001,1.310,3.384
6.02,-7.151,-0.212,-0.773,-10.485,-0.001,1.310,3.384
6.04,-7.319,-0.204,-0.790,-10.545,-0.001,1.317,3.275
6.06,-7.319,-0.204,-0.790,-10.545,-0.001,1.317,3.275
6.08,-7.455,-0.198,-0.804,-10.584,-0.001,1.322,3.179
6.10,-7.455,-0.198,-0.804,-10.584,-0.001,1.322,3.179
6.12,-7.455,-0.198,-0.804,-10.584,-0.001,1.322,3.179
6.14,-7.638,-0.191,-0.823,-10.624,-0.001,1.327,3.033
6.16,-7.638,-0.191,-0.823,-10.624,-0.001,1.327,3.033
6.18,-7.766,-0.186,-0.837,-10.661,-0.001,1.332,2.944
6.20,-7.766,-0.186,-0.837,-10.661,-0.001,1.332,2.944
6.22,-7.889,-0.182,-0.850,-10.700,-0.001,1.336,2.858
6.24,-7.889,-0.182,-0.850,-10.700,-0.001,1.336,2.858
6.27,-8.056,-0.176,-0.869,-10.736,-0.001,1.341,2.726
6.29,-8.056,-0.176,-0.869,-10.736,-0.001,1.341,2.726
6.31,-8.172,-0.172,-0.881,-10.771,-0.001,1.345,2.646
6.33,-8.172,-0.172,-0.881,-10.771,-0.001,1.345,2.646
6.35,-8.284,-0.169,-0.894,-10.806,-0.001,1.350,2.568
6.37,-8.284,-0.169,-0.894,-10.806,-0.001,1.350,2.568
6.39,-8.392,-0.166,-0.907,-10.840,-0.001,1.354,2.494
6.41,-8.392,-0.166,-0.907,-10.840,-0.001,1.354,2.494
6.43,-8.498,-0.163,-0.919,-10.873,-0.001,1.358,2.421
6.45,-8.498,-0.163,-0.919,-10.873,-0.001,1.358,2.421
6.47,-8.599,-0.160,-0.931,-10.905,-0.001,1.362,2.351
6.49,-8.599,-0.160,-0.931,-10.905,-0.001,1.362,2.351
6.51,-8.698,-0.157,-0.942,-10.936,-0.001,1.366,2.283
6.54,-8.698,-0.157,-0.942,-10.936,-0.001,1.366,2.283
6.56,-8.812,-0.153,-0.955,-10.980,-0.001,1.372,2.213
6.58,-8.812,-0.153,-0.955,-10.980,-0.001,1.372,2.213
6.60,-8.812,-0.153,-0.955,-10.980,-0.001,1.372,2.213
6.62,-8.939,-0.148,-0.970,-10.970,-0.001,1.370,2.075
6.64,-8.939,-0.148,-0.970,-10.970,-0.001,1.370,2.075
6.66,-9.027,-0.145,-0.980,-10.998,-0.001,1.374,2.015
6.68,-9.027,-0.145,-0.980,-10.998,-0.001,1.374,2.015
6.70,-9.111,-0.141,-0.990,-11.025,-0.001,1.377,1.957
6.72,-9.111,-0.141,-0.990,-11.025,-0.001,1.377,1.957
6.74,-9.193,-0.138,-0.999,-11.049,-0.001,1.380,1.900
6.76,-9.193,-0.138,-0.999,-11.049,-0.001,1.380,1.900
6.78,-9.303,-0.132,-1.012,-11.073,-0.001,1.383,1.814
6.81,-9.303,-0.132,-1.012,-11.073,-0.001,1.383,1.814
6.83,-9.378,-0.128,-1.022,-11.096,-0.001,1.386,1.761
6.85,-9.378,-0.128,-1.022,-11.096,-0.001,1.386,1.761
6.87,-9.451,-0.124,-1.031,-11.118,-0.001,1.389,1.710
6.89,-9.451,-0.124,-1.031,-11.118,-0.001,1.389,1.710
6.91,-9.521,-0.120,-1.039,-11.139,-0.001,1.392,1.660
6.93,-9.521,-0.120,-1.039,-11.139,-0.001,1.392,1.660
6.95,-9.588,-0.115,-1.048,-11.158,-0.001,1.394,1.612
6.97,-9.588,-0.115,-1.048,-11.158,-0.001,1.394,1.612
6.99,-9.653,-0.110,-1.056,-11.176,-0.001,1.396,1.564
7.01,-9.653,-0.110,-1.056,-11.176,-0.001,1.396,1.564
7.03,-9.715,-0.105,-1.064,-11.200,-0.001,1.399,1.526
7.05,-9.715,-0.105,-1.064,-11.200,-0.001,1.399,1.526
7.08,-9.775,-0.100,-1.072,-11.214,-0.001,1.401,1.480
7.10,-9.775,-0.100,-1.072,-11.214,-0.001,1.401,1.480
7.12,-9.775,-0.100,-1.072,-11.214,-0.001,1.401,1.480
7.14,-9.866,-0.091,-1.085,-11.227,-0.001,1.403,1.401
7.16,-9.866,-0.091,-1.085,-11.227,-0.001,1.403,1.401
7.18,-9.920,-0.085,-1.092,-11.239,-0.001,1.405,1.359
7.20,-9.920,-0.085,-1.092,-11.239,-0.001,1.405,1.359
7.22,-9.971,-0.079,-1.100,-11.250,-0.001,1.406,1.318
7.24,-9.971,-0.079,-1.100,-11.250,-0.001,1.406,1.318
7.26,-10.020,-0.073,-1.107,-11.260,-0.001,1.407,1.278
7.28,-10.020,-0.073,-1.107,-11.260,-0.001,1.407,1.278
7.30,-10.085,-0.064,-1.117,-11.270,-0.001,1.408,1.221
7.32,-10.085,-0.064,-1.117,-11.270,-0.001,1.408,1.221
7.35,-10.129,-0.058,-1.124,-11.278,-0.001,1.409,1.185
7.37,-10.129,-0.058,-1.124,-11.278,-0.001,1.409,1.185
7.39,-10.170,-0.052,-1.131,-11.286,-0.001,1.410,1.151
7.41,-10.170,-0.052,-1.131,-11.286,-0.001,1.410,1.151
7.43,-10.209,-0.046,-1.138,-11.293,-0.001,1.411,1.118
7.45,-10.209,-0.046,-1.138,-11.293,-0.001,1.411,1.118
7.47,-10.246,-0.040,-1.145,-11.299,-0.001,1.412,1.087
7.49,-10.246,-0.040,-1.145,-11.299,-0.001,1.412,1.087
7.51,-10.280,-0.034,-1.151,-11.305,-0.001,1.413,1.058
7.53,-10.280,-0.034,-1.151,-11.305,-0.001,1.413,1.058
7.55,-10.313,-0.028,-1.157,-11.314,-0.001,1.414,1.034
7.58,-10.313,-0.028,-1.157,-11.314,-0.001,1.414,1.034
7.60,-10.349,-0.021,-1.164,-11.320,-0.000,1.415,1.003
7.62,-10.349,-0.021,-1.164,-11.320,-0.000,1.415,1.003
7.64,-10.349,-0.021,-1.164,-11.320,-0.000,1.415,1.003
7.66,-10.388,-0.013,-1.172,-11.326,-0.000,1.416,0.969
7.68,-10.388,-0.013,-1.172,-11.326,-0.000,1.416,0.969
7.70,-10.413,-0.008,-1.177,-11.331,-0.000,1.416,0.949
7.72,-10.413,-0.008,-1.177,-11.331,-0.000,1.416,0.949
7.74,-10.437,-0.003,-1.182,-11.338,-0.000,1.417,0.931
7.76,-10.437,-0.003,-1.182,-11.338,-0.000,1.417,0.931
7.78,-10.460,0.001,-1.187,-11.344,-0.000,1.418,0.914
7.80,-10.460,0.001,-1.187,-11.344,-0.000,1.418,0.914
7.82,-10.489,0.007,-1.193,-11.351,-0.000,1.419,0.892
7.85,-10.489,0.007,-1.193,-11.351,-0.000,1.419,0.892
7.87,-10.508,0.011,-1.198,-11.359,-0.000,1.420,0.880
7.89,-10.508,0.011,-1.198,-11.359,-0.000,1.420,0.880
7.91,-10.525,0.014,-1.202,-11.367,-0.000,1.421,0.870
7.93,-10.525,0.014,-1.202,-11.367,-0.000,1.421,0.870
