t,px,py,pz,ex,ey,ez,err
1.85,0.011,-0.000,0.022,-3.326,-0.124,0.818,3.444
1.87,0.011,0.001,0.022,-3.368,-0.121,0.816,3.483
1.89,0.011,0.001,0.022,-3.368,-0.121,0.816,3.483
1.92,0.011,0.003,0.022,-3.410,-0.118,0.812,3.524
1.94,0.011,0.003,0.022,-3.410,-0.118,0.812,3.524
1.96,0.011,0.004,0.022,-3.453,-0.115,0.809,3.565
1.98,0.011,0.004,0.022,-3.453,-0.115,0.809,3.565
2.00,0.012,0.005,0.022,-3.495,-0.113,0.806,3.605
2.02,0.012,0.005,0.022,-3.495,-0.113,0.806,3.605
2.04,0.012,0.006,0.023,-3.540,-0.110,0.803,3.648
2.06,0.012,0.006,0.023,-3.540,-0.110,0.803,3.648
2.08,0.012,0.006,0.023,-3.540,-0.110,0.803,3.648
2.10,0.013,0.007,0.023,-3.601,-0.106,0.799,3.708
2.12,0.013,0.007,0.023,-3.601,-0.106,0.799,3.708
2.15,0.014,0.008,0.023,-3.643,-0.103,0.796,3.749
2.17,0.014,0.008,0.023,-3.643,-0.103,0.796,3.749
2.19,0.014,0.009,0.024,-3.685,-0.101,0.793,3.789
2.21,0.014,0.009,0.024,-3.685,-0.101,0.793,3.789
2.23,0.015,0.009,0.024,-3.726,-0.098,0.790,3.829
2.25,0.015,0.009,0.024,-3.726,-0.098,0.790,3.829
2.27,0.015,0.010,0.024,-3.770,-0.096,0.787,3.872
2.29,0.015,0.010,0.024,-3.770,-0.096,0.787,3.872
2.31,0.016,0.010,0.025,-3.810,-0.093,0.784,3.911
2.33,0.016,0.010,0.025,-3.810,-0.093,0.784,3.911
2.35,0.016,0.011,0.025,-3.850,-0.091,0.781,3.951
2.37,0.016,0.011,0.025,-3.850,-0.091,0.781,3.951
2.40,0.017,0.011,0.026,-3.891,-0.089,0.779,3.991
2.42,0.017,0.011,0.026,-3.891,-0.089,0.779,3.991
2.44,0.017,0.012,0.026,-3.932,-0.086,0.776,4.031
2.46,0.017,0.012,0.026,-3.932,-0.086,0.776,4.031
2.48,0.018,0.012,0.027,-3.972,-0.084,0.774,4.071
2.50,0.018,0.012,0.027,-3.972,-0.084,0.774,4.071
2.52,0.018,0.012,0.027,-4.016,-0.082,0.771,4.113
2.54,0.018,0.012,0.027,-4.016,-0.082,0.771,4.113
2.56,0.018,0.012,0.027,-4.016,-0.082,0.771,4.113
2.58,0.019,0.012,0.027,-4.078,-0.078,0.768,4.175
2.60,0.019,0.012,0.027,-4.078,-0.078,0.768,4.175
2.63,0.020,0.012,0.027,-4.119,-0.076,0.766,4.215
2.65,0.020,0.012,0.027,-4.119,-0.076,0.766,4.215
2.67,0.021,0.012,0.027,-4.160,-0.074,0.764,4.255
2.69,0.021,0.012,0.027,-4.160,-0.074,0.764,4.255
2.71,0.022,0.012,0.027,-4.200,-0.072,0.762,4.295
2.73,0.022,0.012,0.027,-4.200,-0.072,0.762,4.295
2.75,0.022,0.011,0.026,-4.243,-0.070,0.760,4.338
2.77,0.022,0.011,0.026,-4.243,-0.070,0.760,4.338
2.79,0.023,0.011,0.026,-4.283,-0.068,0.758,4.377
2.81,0.023,0.011,0.026,-4.283,-0.068,0.758,4.377
2.83,0.023,0.011,0.026,-4.322,-0.066,0.756,4.416
2.85,0.023,0.011,0.026,-4.322,-0.066,0.756,4.416
2.87,0.024,0.010,0.026,-4.362,-0.064,0.754,4.456
2.90,0.024,0.010,0.026,-4.362,-0.064,0.754,4.456
2.92,0.025,0.010,0.025,-4.405,-0.062,0.752,4.498
2.94,0.025,0.010,0.025,-4.405,-0.062,0.752,4.498
2.96,0.025,0.009,0.025,-4.446,-0.060,0.751,4.538
2.98,0.025,0.009,0.025,-4.446,-0.060,0.751,4.538
3.00,0.025,0.008,0.024,-4.490,-0.057,0.749,4.581
3.02,0.025,0.008,0.024,-4.490,-0.057,0.749,4.581
3.04,0.025,0.007,0.023,-4.530,-0.056,0.747,4.620
3.06,0.025,0.007,0.023,-4.530,-0.056,0.747,4.620
3.08,0.025,0.007,0.023,-4.530,-0.056,0.747,4.620
3.10,0.024,0.006,0.022,-4.591,-0.053,0.745,4.679
3.13,0.024,0.006,0.022,-4.591,-0.053,0.745,4.679
3.15,0.023,0.004,0.022,-4.633,-0.051,0.743,4.719
3.17,0.023,0.004,0.022,-4.633,-0.051,0.743,4.719
3.19,0.021,0.003,0.021,-4.674,-0.049,0.742,4.757
3.21,0.021,0.003,0.021,-4.674,-0.049,0.742,4.757
3.23,0.019,0.002,0.020,-4.718,-0.047,0.740,4.798
3.25,0.019,0.002,0.020,-4.718,-0.047,0.740,4.798
3.27,0.017,0.002,0.019,-4.758,-0.045,0.738,4.835
3.29,0.017,0.002,0.019,-4.758,-0.045,0.738,4.835
3.31,0.013,0.001,0.018,-4.799,-0.043,0.737,4.871
3.33,0.013,0.001,0.018,-4.799,-0.043,0.737,4.871
3.35,0.009,-0.000,0.016,-4.840,-0.041,0.736,4.907
3.38,0.009,-0.000,0.016,-4.840,-0.041,0.736,4.907
3.40,0.002,-0.002,0.014,-4.883,-0.039,0.734,4.942
3.42,0.002,-0.002,0.014,-4.883,-0.039,0.734,4.942
3.44,-0.004,-0.003,0.012,-4.925,-0.037,0.733,4.977
3.46,-0.004,-0.003,0.012,-4.925,-0.037,0.733,4.977
3.48,-0.013,-0.004,0.009,-4.969,-0.035,0.731,5.011
3.50,-0.013,-0.004,0.009,-4.969,-0.035,0.731,5.011
3.52,-0.023,-0.006,0.006,-5.009,-0.034,0.730,5.041
3.54,-0.023,-0.006,0.006,-5.009,-0.034,0.730,5.041
3.56,-0.034,-0.008,0.002,-5.050,-0.032,0.729,5.069
3.58,-0.034,-0.008,0.002,-5.050,-0.032,0.729,5.069
3.60,-0.034,-0.008,0.002,-5.050,-0.032,0.729,5.069
3.63,-0.056,-0.011,-0.003,-5.112,-0.029,0.727,5.107
3.65,-0.056,-0.011,-0.003,-5.112,-0.029,0.727,5.107
3.67,-0.074,-0.013,-0.007,-5.154,-0.028,0.726,5.131
3.69,-0.074,-0.013,-0.007,-5.154,-0.028,0.726,5.131
3.71,-0.095,-0.016,-0.010,-5.195,-0.026,0.725,5.150
3.73,-0.095,-0.016,-0.010,-5.195,-0.026,0.725,5.150
3.75,-0.119,-0.020,-0.012,-5.240,-0.024,0.725,5.170
3.77,-0.119,-0.020,-0.012,-5.240,-0.024,0.725,5.170
3.79,-0.147,-0.023,-0.013,-5.281,-0.022,0.724,5.182
3.81,-0.147,-0.023,-0.013,-5.281,-0.022,0.724,5.182
3.83,-0.180,-0.025,-0.012,-5.322,-0.021,0.723,5.191
3.86,-0.180,-0.025,-0.012,-5.322,-0.021,0.723,5.191
3.88,-0.233,-0.023,-0.007,-5.364,-0.019,0.723,5.180
3.90,-0.233,-0.023,-0.007,-5.364,-0.019,0.723,5.180
3.92,-0.277,-0.019,0.000,-5.407,-0.018,0.722,5.180
3.94,-0.277,-0.019,0.000,-5.407,-0.018,0.722,5.180
3.96,-0.325,-0.011,0.013,-5.447,-0.016,0.722,5.174
3.98,-0.325,-0.011,0.013,-5.447,-0.016,0.722,5.174
4.00,-0.358,0.005,0.015,-5.491,-0.015,0.722,5.185
4.02,-0.358,0.005,0.015,-5.491,-0.015,0.722,5.185
4.04,-0.374,0.055,-0.025,-5.532,-0.013,0.722,5.204
4.06,-0.374,0.055,-0.025,-5.532,-0.013,0.722,5.204
4.08,-0.374,0.055,-0.025,-5.532,-0.013,0.722,5.204
4.10,-0.398,0.154,-0.082,-5.593,-0.011,0.722,5.237
4.13,-0.398,0.154,-0.082,-5.593,-0.011,0.722,5.237
4.15,-0.406,0.238,-0.121,-5.634,-0.010,0.722,5.269
4.17,-0.406,0.238,-0.121,-5.634,-0.010,0.722,5.269
4.19,-0.406,0.304,-0.148,-5.676,-0.008,0.722,5.310
4.21,-0.406,0.304,-0.148,-5.676,-0.008,0.722,5.310
4.23,-0.402,0.361,-0.168,-5.717,-0.007,0.723,5.357
4.25,-0.402,0.361,-0.168,-5.717,-0.007,0.723,5.357
4.27,-0.394,0.411,-0.182,-5.762,-0.006,0.724,5.411
4.29,-0.394,0.411,-0.182,-5.762,-0.006,0.724,5.411
4.31,-0.383,0.453,-0.192,-5.801,-0.005,0.725,5.464
4.33,-0.383,0.453,-0.192,-5.801,-0.005,0.725,5.464
4.35,-0.371,0.489,-0.197,-5.843,-0.004,0.726,5.519
4.37,-0.371,0.489,-0.197,-5.843,-0.004,0.726,5.519
4.40,-0.360,0.524,-0.198,-5.884,-0.003,0.727,5.574
4.42,-0.360,0.524,-0.198,-5.884,-0.003,0.727,5.574
4.44,-0.345,0.573,-0.194,-5.925,-0.002,0.729,5.635
4.46,-0.345,0.573,-0.194,-5.925,-0.002,0.729,5.635
4.48,-0.336,0.612,-0.189,-5.966,-0.001,0.730,5.689
4.50,-0.336,0.612,-0.189,-5.966,-0.001,0.730,5.689
4.52,-0.328,0.654,-0.181,-6.010,0.000,0.732,5.746
4.54,-0.328,0.654,-0.181,-6.010,0.000,0.732,5.746
4.56,-0.321,0.701,-0.171,-6.050,0.001,0.734,5.799
4.58,-0.321,0.701,-0.171,-6.050,0.001,0.734,5.799
4.60,-0.321,0.701,-0.171,-6.050,0.001,0.734,5.799
4.62,-0.313,0.771,-0.155,-6.111,0.002,0.738,5.878
4.64,-0.313,0.771,-0.155,-6.111,0.002,0.738,5.878
4.67,-0.309,0.835,-0.138,-6.152,0.003,0.741,5.933
4.69,-0.309,0.835,-0.138,-6.152,0.003,0.741,5.933
4.71,-0.308,0.889,-0.123,-6.194,0.003,0.743,5.984
4.73,-0.308,0.889,-0.123,-6.194,0.003,0.743,5.984
4.75,-0.312,0.942,-0.108,-6.235,0.004,0.746,6.031
4.77,-0.312,0.942,-0.108,-6.235,0.004,0.746,6.031
4.79,-0.319,0.992,-0.094,-6.279,0.004,0.750,6.077
4.81,-0.319,0.992,-0.094,-6.279,0.004,0.750,6.077
4.83,-0.331,1.040,-0.079,-6.319,0.005,0.753,6.114
4.85,-0.331,1.040,-0.079,-6.319,0.005,0.753,6.114
4.87,-0.349,1.083,-0.065,-6.359,0.005,0.757,6.146
4.89,-0.349,1.083,-0.065,-6.359,0.005,0.757,6.146
4.92,-0.371,1.121,-0.051,-6.401,0.006,0.760,6.173
4.94,-0.371,1.121,-0.051,-6.401,0.006,0.760,6.173
4.96,-0.409,1.164,-0.033,-6.442,0.006,0.764,6.186
4.98,-0.409,1.164,-0.033,-6.442,0.006,0.764,6.186
5.00,-0.441,1.188,-0.021,-6.483,0.006,0.768,6.202
5.02,-0.441,1.188,-0.021,-6.483,0.006,0.768,6.202
5.04,-0.469,1.202,-0.012,-6.527,0.006,0.773,6.222
5.06,-0.469,1.202,-0.012,-6.527,0.006,0.773,6.222
5.08,-0.469,1.202,-0.012,-6.527,0.006,0.773,6.222
5.10,-0.529,1.219,0.002,-6.588,0.006,0.780,6.228
5.12,-0.529,1.219,0.002,-6.588,0.006,0.780,6.228
5.15,-0.578,1.222,0.009,-6.629,0.006,0.784,6.223
5.17,-0.578,1.222,0.009,-6.629,0.006,0.784,6.223
5.19,-0.620,1.219,0.012,-6.670,0.007,0.789,6.222
5.21,-0.620,1.219,0.012,-6.670,0.007,0.789,6.222
5.23,-0.665,1.211,0.014,-6.711,0.007,0.794,6.218
5.25,-0.665,1.211,0.014,-6.711,0.007,0.794,6.218
5.27,-0.712,1.200,0.013,-6.755,0.006,0.800,6.213
5.29,-0.712,1.200,0.013,-6.755,0.006,0.800,6.213
5.31,-0.761,1.186,0.010,-6.795,0.006,0.805,6.202
5.33,-0.761,1.186,0.010,-6.795,0.006,0.805,6.202
5.35,-0.813,1.170,0.005,-6.835,0.006,0.810,6.187
5.37,-0.813,1.170,0.005,-6.835,0.006,0.810,6.187
5.40,-0.869,1.151,-0.001,-6.876,0.006,0.816,6.169
5.42,-0.869,1.151,-0.001,-6.876,0.006,0.816,6.169
5.44,-0.955,1.123,-0.013,-6.918,0.006,0.821,6.121
5.46,-0.955,1.123,-0.013,-6.918,0.006,0.821,6.121
5.48,-1.021,1.101,-0.024,-6.959,0.006,0.827,6.091
5.50,-1.021,1.101,-0.024,-6.959,0.006,0.827,6.091
5.52,-1.093,1.078,-0.035,-7.003,0.006,0.833,6.059
5.54,-1.093,1.078,-0.035,-7.003,0.006,0.833,6.059
5.56,-1.171,1.054,-0.047,-7.044,0.005,0.839,6.018
5.58,-1.171,1.054,-0.047,-7.044,0.005,0.839,6.018
5.60,-1.171,1.054,-0.047,-7.044,0.005,0.839,6.018
5.63,-1.308,1.013,-0.068,-7.104,0.005,0.848,5.934
5.65,-1.308,1.013,-0.068,-7.104,0.005,0.848,5.934
5.67,-1.402,0.986,-0.081,-7.145,0.005,0.854,5.877
5.69,-1.402,0.986,-0.081,-7.145,0.005,0.854,5.877
5.71,-1.503,0.958,-0.096,-7.186,0.004,0.860,5.813
5.73,-1.503,0.958,-0.096,-7.186,0.004,0.860,5.813
5.75,-1.611,0.928,-0.110,-7.230,0.004,0.866,5.744
5.77,-1.611,0.928,-0.110,-7.230,0.004,0.866,5.744
5.79,-1.725,0.898,-0.125,-7.270,0.004,0.872,5.666
5.81,-1.725,0.898,-0.125,-7.270,0.004,0.872,5.666
5.83,-1.846,0.866,-0.139,-7.310,0.004,0.878,5.580
5.85,-1.846,0.866,-0.139,-7.310,0.004,0.878,5.580
5.87,-1.974,0.833,-0.153,-7.350,0.003,0.884,5.489
5.90,-1.974,0.833,-0.153,-7.350,0.003,0.884,5.489
5.92,-2.135,0.793,-0.169,-7.393,0.003,0.890,5.366
5.94,-2.135,0.793,-0.169,-7.393,0.003,0.890,5.366
5.96,-2.304,0.751,-0.184,-7.434,0.003,0.896,5.233
5.98,-2.304,0.751,-0.184,-7.434,0.003,0.896,5.233
6.00,-2.449,0.716,-0.197,-7.476,0.002,0.903,5.126
6.02,-2.449,0.716,-0.197,-7.476,0.002,0.903,5.126
6.04,-2.599,0.679,-0.211,-7.517,0.002,0.909,5.013
6.06,-2.599,0.679,-0.211,-7.517,0.002,0.909,5.013
6.08,-2.752,0.643,-0.226,-7.556,0.002,0.915,4.896
6.10,-2.752,0.643,-0.226,-7.556,0.002,0.915,4.896
6.12,-2.752,0.643,-0.226,-7.556,0.002,0.915,4.896
6.15,-3.002,0.586,-0.258,-7.617,0.002,0.924,4.700
6.17,-3.002,0.586,-0.258,-7.617,0.002,0.924,4.700
6.19,-3.161,0.550,-0.281,-7.658,0.001,0.930,4.577
6.21,-3.161,0.550,-0.281,-7.658,0.001,0.930,4.577
6.23,-3.321,0.516,-0.305,-7.699,0.001,0.935,4.453
6.25,-3.321,0.516,-0.305,-7.699,0.001,0.935,4.453
6.27,-3.481,0.483,-0.331,-7.742,0.001,0.942,4.331
6.29,-3.481,0.483,-0.331,-7.742,0.001,0.942,4.331
6.31,-3.642,0.451,-0.357,-7.781,0.001,0.947,4.206
6.33,-3.642,0.451,-0.357,-7.781,0.001,0.947,4.206
6.35,-3.801,0.421,-0.383,-7.821,0.001,0.953,4.082
6.37,-3.801,0.421,-0.383,-7.821,0.001,0.953,4.082
6.40,-3.961,0.393,-0.409,-7.863,0.001,0.959,3.960
6.42,-3.961,0.393,-0.409,-7.863,0.001,0.959,3.960
6.44,-4.182,0.355,-0.445,-7.904,0.000,0.965,3.774
6.46,-4.182,0.355,-0.445,-7.904,0.000,0.965,3.774
6.48,-4.308,0.336,-0.466,-7.944,0.000,0.970,3.687
6.50,-4.308,0.336,-0.466,-7.944,0.000,0.970,3.687
6.52,-4.495,0.308,-0.497,-7.988,0.000,0.977,3.539
6.54,-4.495,0.308,-0.497,-7.988,0.000,0.977,3.539
6.56,-4.650,0.287,-0.523,-8.028,0.000,0.982,3.421
6.58,-4.650,0.287,-0.523,-8.028,0.000,0.982,3.421
6.60,-4.650,0.287,-0.523,-8.028,0.000,0.982,3.421
6.62,-4.863,0.260,-0.559,-8.088,0.000,0.990,3.263
6.64,-4.863,0.260,-0.559,-8.088,0.000,0.990,3.263
6.67,-5.043,0.239,-0.589,-8.129,-0.000,0.996,3.122
6.69,-5.043,0.239,-0.589,-8.129,-0.000,0.996,3.122
6.71,-5.190,0.223,-0.612,-8.171,-0.000,1.002,3.014
6.73,-5.190,0.223,-0.612,-8.171,-0.000,1.002,3.014
6.75,-5.336,0.209,-0.633,-8.212,-0.000,1.007,2.908
6.77,-5.336,0.209,-0.633,-8.212,-0.000,1.007,2.908
6.79,-5.479,0.195,-0.653,-8.256,-0.000,1.013,2.808
6.81,-5.479,0.195,-0.653,-8.256,-0.000,1.013,2.808
6.83,-5.619,0.184,-0.672,-8.297,-0.000,1.019,2.706
6.85,-5.619,0.184,-0.672,-8.297,-0.000,1.019,2.706
6.87,-5.758,0.173,-0.689,-8.338,-0.000,1.024,2.608
6.90,-5.758,0.173,-0.689,-8.338,-0.000,1.024,2.608
6.92,-5.947,0.160,-0.712,-8.380,-0.000,1.030,2.459
6.94,-5.947,0.160,-0.712,-8.380,-0.000,1.030,2.459
6.96,-6.079,0.152,-0.727,-8.422,-0.000,1.035,2.367
6.98,-6.079,0.152,-0.727,-8.422,-0.000,1.035,2.367
7.00,-6.210,0.145,-0.742,-8.463,-0.000,1.041,2.278
7.02,-6.210,0.145,-0.742,-8.463,-0.000,1.041,2.278
7.04,-6.312,0.140,-0.754,-8.509,0.000,1.047,2.221
7.06,-6.312,0.140,-0.754,-8.509,0.000,1.047,2.221
7.08,-6.463,0.133,-0.772,-8.549,0.000,1.052,2.110
7.10,-6.463,0.133,-0.772,-8.549,0.000,1.052,2.110
7.12,-6.463,0.133,-0.772,-8.549,0.000,1.052,2.110
7.14,-6.658,0.126,-0.795,-8.611,0.000,1.060,1.975
7.17,-6.658,0.126,-0.795,-8.611,0.000,1.060,1.975
7.19,-6.777,0.122,-0.808,-8.655,0.000,1.066,1.900
7.21,-6.777,0.122,-0.808,-8.655,0.000,1.066,1.900
7.23,-6.893,0.120,-0.820,-8.697,0.000,1.071,1.825
7.25,-6.893,0.120,-0.820,-8.697,0.000,1.071,1.825
7.27,-7.008,0.117,-0.831,-8.741,0.000,1.077,1.755
7.29,-7.008,0.117,-0.831,-8.741,0.000,1.077,1.755
7.31,-7.120,0.116,-0.841,-8.782,0.000,1.082,1.683
7.33,-7.120,0.116,-0.841,-8.782,0.000,1.082,1.683
7.35,-7.230,0.115,-0.850,-8.823,0.000,1.087,1.614
7.37,-7.230,0.115,-0.850,-8.823,0.000,1.087,1.614
7.39,-7.338,0.114,-0.859,-8.864,0.001,1.092,1.548
7.42,-7.338,0.114,-0.859,-8.864,0.001,1.092,1.548
7.44,-7.485,0.115,-0.870,-8.908,0.001,1.098,1.445
7.46,-7.485,0.115,-0.870,-8.908,0.001,1.098,1.445
7.48,-7.567,0.116,-0.876,-8.949,0.001,1.103,1.405
7.50,-7.567,0.116,-0.876,-8.949,0.001,1.103,1.405
7.52,-7.688,0.118,-0.885,-8.993,0.001,1.108,1.329
7.54,-7.688,0.118,-0.885,-8.993,0.001,1.108,1.329
7.56,-7.786,0.121,-0.891,-9.033,0.001,1.113,1.272
7.58,-7.786,0.121,-0.891,-9.033,0.001,1.113,1.272
7.60,-7.786,0.121,-0.891,-9.033,0.001,1.113,1.272
7.62,-7.920,0.125,-0.901,-9.095,0.001,1.121,1.202
7.64,-7.920,0.125,-0.901,-9.095,0.001,1.121,1.202
7.67,-8.032,0.131,-0.909,-9.136,0.001,1.126,1.133
7.69,-8.032,0.131,-0.909,-9.136,0.001,1.126,1.133
7.71,-8.092,0.055,-0.899,-9.177,0.001,1.131,1.111
7.73,-8.092,0.055,-0.899,-9.177,0.001,1.131,1.111
7.75,-8.119,-0.100,-0.870,-9.217,0.001,1.136,1.134
7.77,-8.119,-0.100,-0.870,-9.217,0.001,1.136,1.134
7.79,-8.143,-0.254,-0.841,-9.260,0.001,1.142,1.184
7.81,-8.143,-0.254,-0.841,-9.260,0.001,1.142,1.184
7.83,-8.165,-0.408,-0.813,-9.299,0.001,1.146,1.250
7.85,-8.165,-0.408,-0.813,-9.299,0.001,1.146,1.250
7.87,-8.183,-0.559,-0.787,-9.338,0.001,1.151,1.334
7.89,-8.183,-0.559,-0.787,-9.338,0.001,1.151,1.334
7.92,-8.196,-0.702,-0.762,-9.378,0.001,1.156,1.431
7.94,-8.196,-0.702,-0.762,-9.378,0.001,1.156,1.431
7.96,-8.204,-0.889,-0.728,-9.418,0.002,1.161,1.566
7.98,-8.204,-0.889,-0.728,-9.418,0.002,1.161,1.566
8.00,-8.205,-1.010,-0.705,-9.457,0.002,1.166,1.675
8.02,-8.205,-1.010,-0.705,-9.457,0.002,1.166,1.675
8.04,-8.202,-1.100,-0.687,-9.498,0.002,1.171,1.768
8.06,-8.202,-1.100,-0.687,-9.498,0.002,1.171,1.768
8.08,-8.196,-1.220,-0.660,-9.536,0.002,1.176,1.886
8.10,-8.196,-1.220,-0.660,-9.536,0.002,1.176,1.886
8.12,-8.196,-1.220,-0.660,-9.536,0.002,1.176,1.886
8.14,-8.187,-1.340,-0.632,-9.593,0.002,1.183,2.020
8.17,-8.187,-1.340,-0.632,-9.593,0.002,1.183,2.020
8.19,-8.181,-1.425,-0.610,-9.633,0.002,1.188,2.116
8.21,-8.181,-1.425,-0.610,-9.633,0.002,1.188,2.116
8.23,-8.181,-1.485,-0.594,-9.671,0.002,1.193,2.188
8.25,-8.181,-1.485,-0.594,-9.671,0.002,1.193,2.188
