t,px,py,pz,ex,ey,ez,err
0.00,-0.063,-0.002,-0.044,6.949,-0.024,0.882,7.062
0.02,-0.063,-0.002,-0.044,6.951,-0.024,0.882,7.064
0.04,-0.063,-0.002,-0.044,6.951,-0.024,0.882,7.064
0.06,-0.063,-0.002,-0.044,6.985,-0.024,0.886,7.098
0.08,-0.063,-0.002,-0.044,6.985,-0.024,0.886,7.098
0.10,-0.063,-0.002,-0.044,7.024,-0.024,0.891,7.138
0.13,-0.063,-0.002,-0.044,7.024,-0.024,0.891,7.138
0.15,-0.064,-0.002,-0.044,7.068,-0.023,0.896,7.182
0.17,-0.064,-0.002,-0.044,7.068,-0.023,0.896,7.182
0.19,-0.064,-0.002,-0.044,7.109,-0.023,0.900,7.224
0.21,-0.064,-0.002,-0.044,7.109,-0.023,0.900,7.224
0.23,-0.064,-0.002,-0.043,7.149,-0.023,0.905,7.265
0.25,-0.064,-0.002,-0.043,7.149,-0.023,0.905,7.265
0.27,-0.064,-0.002,-0.043,7.190,-0.023,0.910,7.306
0.29,-0.064,-0.002,-0.043,7.190,-0.023,0.910,7.306
0.31,-0.064,-0.002,-0.043,7.233,-0.023,0.915,7.349
0.33,-0.064,-0.002,-0.043,7.233,-0.023,0.915,7.349
0.36,-0.064,-0.001,-0.043,7.272,-0.022,0.919,7.389
0.38,-0.064,-0.001,-0.043,7.272,-0.022,0.919,7.389
0.40,-0.064,-0.001,-0.042,7.316,-0.022,0.924,7.432
0.42,-0.064,-0.001,-0.042,7.316,-0.022,0.924,7.432
0.44,-0.064,-0.001,-0.042,7.357,-0.022,0.929,7.474
0.46,-0.064,-0.001,-0.042,7.357,-0.022,0.929,7.474
0.48,-0.063,-0.000,-0.042,7.398,-0.022,0.934,7.514
0.50,-0.063,-0.000,-0.042,7.398,-0.022,0.934,7.514
0.52,-0.063,0.000,-0.042,7.438,-0.022,0.938,7.554
0.54,-0.063,0.000,-0.042,7.438,-0.022,0.938,7.554
0.56,-0.063,0.000,-0.042,7.438,-0.022,0.938,7.554
0.58,-0.061,0.001,-0.041,7.500,-0.021,0.946,7.615
0.60,-0.061,0.001,-0.041,7.500,-0.021,0.946,7.615
0.63,-0.061,0.001,-0.041,7.539,-0.021,0.950,7.654
0.65,-0.061,0.001,-0.041,7.539,-0.021,0.950,7.654
0.67,-0.060,0.002,-0.041,7.582,-0.021,0.955,7.697
0.69,-0.060,0.002,-0.041,7.582,-0.021,0.955,7.697
0.71,-0.060,0.002,-0.042,7.623,-0.021,0.960,7.738
0.73,-0.060,0.002,-0.042,7.623,-0.021,0.960,7.738
0.75,-0.059,0.002,-0.042,7.663,-0.021,0.965,7.777
0.77,-0.059,0.002,-0.042,7.663,-0.021,0.965,7.777
0.79,-0.059,0.002,-0.042,7.703,-0.020,0.970,7.817
0.81,-0.059,0.002,-0.042,7.703,-0.020,0.970,7.817
0.83,-0.058,0.002,-0.043,7.744,-0.020,0.975,7.858
0.85,-0.058,0.002,-0.043,7.744,-0.020,0.975,7.858
0.87,-0.058,0.002,-0.043,7.785,-0.020,0.980,7.899
0.90,-0.058,0.002,-0.043,7.785,-0.020,0.980,7.899
0.92,-0.058,0.002,-0.044,7.828,-0.020,0.985,7.942
0.94,-0.058,0.002,-0.044,7.828,-0.020,0.985,7.942
0.96,-0.057,0.002,-0.044,7.869,-0.020,0.990,7.983
0.98,-0.057,0.002,-0.044,7.869,-0.020,0.990,7.983
1.00,-0.057,0.003,-0.045,7.909,-0.019,0.995,8.023
1.02,-0.057,0.003,-0.045,7.909,-0.019,0.995,8.023
1.04,-0.057,0.003,-0.045,7.950,-0.019,1.000,8.063
1.06,-0.057,0.003,-0.045,7.950,-0.019,1.000,8.063
1.08,-0.057,0.003,-0.045,7.950,-0.019,1.000,8.063
1.10,-0.056,0.003,-0.046,8.012,-0.019,1.008,8.126
1.12,-0.056,0.003,-0.046,8.012,-0.019,1.008,8.126
1.15,-0.056,0.003,-0.046,8.052,-0.019,1.013,8.165
1.17,-0.056,0.003,-0.046,8.052,-0.019,1.013,8.165
1.19,-0.055,0.003,-0.047,8.095,-0.019,1.018,8.208
1.21,-0.055,0.003,-0.047,8.095,-0.019,1.018,8.208
1.23,-0.055,0.004,-0.047,8.136,-0.018,1.023,8.249
1.25,-0.055,0.004,-0.047,8.136,-0.018,1.023,8.249
1.27,-0.054,0.004,-0.047,8.178,-0.018,1.028,8.291
1.29,-0.054,0.004,-0.047,8.178,-0.018,1.028,8.291
1.31,-0.054,0.004,-0.047,8.218,-0.018,1.033,8.330
1.33,-0.054,0.004,-0.047,8.218,-0.018,1.033,8.330
1.35,-0.053,0.004,-0.048,8.261,-0.018,1.039,8.373
1.37,-0.053,0.004,-0.048,8.261,-0.018,1.039,8.373
1.40,-0.053,0.004,-0.048,8.301,-0.018,1.044,8.414
1.42,-0.053,0.004,-0.048,8.301,-0.018,1.044,8.414
1.44,-0.053,0.005,-0.048,8.346,-0.017,1.049,8.458
1.46,-0.053,0.005,-0.048,8.346,-0.017,1.049,8.458
1.48,-0.053,0.006,-0.048,8.388,-0.017,1.055,8.501
1.50,-0.053,0.006,-0.048,8.388,-0.017,1.055,8.501
1.52,-0.053,0.006,-0.049,8.429,-0.017,1.060,8.542
1.54,-0.053,0.006,-0.049,8.429,-0.017,1.060,8.542
1.56,-0.053,0.006,-0.049,8.429,-0.017,1.060,8.542
1.58,-0.053,0.007,-0.049,8.493,-0.017,1.068,8.607
1.60,-0.053,0.007,-0.049,8.493,-0.017,1.068,8.607
1.63,-0.053,0.008,-0.050,8.534,-0.017,1.073,8.648
1.65,-0.053,0.008,-0.050,8.534,-0.017,1.073,8.648
1.67,-0.053,0.008,-0.050,8.579,-0.016,1.079,8.692
1.69,-0.053,0.008,-0.050,8.579,-0.016,1.079,8.692
1.71,-0.053,0.009,-0.050,8.621,-0.016,1.084,8.735
1.73,-0.053,0.009,-0.050,8.621,-0.016,1.084,8.735
1.75,-0.053,0.009,-0.050,8.663,-0.016,1.090,8.778
1.77,-0.053,0.009,-0.050,8.663,-0.016,1.090,8.778
1.79,-0.054,0.009,-0.051,8.704,-0.016,1.095,8.819
1.81,-0.054,0.009,-0.051,8.704,-0.016,1.095,8.819
1.83,-0.054,0.010,-0.051,8.745,-0.016,1.100,8.862
1.85,-0.054,0.010,-0.051,8.745,-0.016,1.100,8.862
1.88,-0.054,0.010,-0.051,8.788,-0.016,1.105,8.905
1.90,-0.054,0.010,-0.051,8.788,-0.016,1.105,8.905
1.92,-0.054,0.011,-0.052,8.832,-0.015,1.111,8.949
1.94,-0.054,0.011,-0.052,8.832,-0.015,1.111,8.949
1.96,-0.054,0.011,-0.052,8.874,-0.015,1.116,8.992
1.98,-0.054,0.011,-0.052,8.874,-0.015,1.116,8.992
2.00,-0.055,0.012,-0.052,8.916,-0.015,1.121,9.034
2.02,-0.055,0.012,-0.052,8.916,-0.015,1.121,9.034
2.04,-0.055,0.012,-0.052,8.956,-0.015,1.126,9.075
2.06,-0.055,0.012,-0.052,8.956,-0.015,1.126,9.075
2.08,-0.055,0.012,-0.052,8.956,-0.015,1.126,9.075
2.10,-0.056,0.013,-0.052,9.019,-0.014,1.134,9.139
2.13,-0.056,0.013,-0.052,9.019,-0.014,1.134,9.139
2.15,-0.056,0.013,-0.052,9.059,-0.014,1.139,9.179
2.17,-0.056,0.013,-0.052,9.059,-0.014,1.139,9.179
2.19,-0.057,0.013,-0.052,9.105,-0.014,1.145,9.226
2.21,-0.057,0.013,-0.052,9.105,-0.014,1.145,9.226
2.23,-0.057,0.013,-0.052,9.144,-0.014,1.150,9.266
2.25,-0.057,0.013,-0.052,9.144,-0.014,1.150,9.266
2.27,-0.057,0.013,-0.052,9.184,-0.014,1.155,9.308
2.29,-0.057,0.013,-0.052,9.184,-0.014,1.155,9.308
2.31,-0.058,0.014,-0.051,9.224,-0.014,1.160,9.348
2.33,-0.058,0.014,-0.051,9.224,-0.014,1.160,9.348
2.35,-0.059,0.014,-0.051,9.265,-0.013,1.165,9.390
2.37,-0.059,0.014,-0.051,9.265,-0.013,1.165,9.390
2.40,-0.059,0.014,-0.051,9.304,-0.013,1.169,9.430
2.42,-0.059,0.014,-0.051,9.304,-0.013,1.169,9.430
2.44,-0.060,0.014,-0.051,9.346,-0.013,1.175,9.473
2.46,-0.060,0.014,-0.051,9.346,-0.013,1.175,9.473
2.48,-0.061,0.015,-0.050,9.386,-0.013,1.179,9.514
2.50,-0.061,0.015,-0.050,9.386,-0.013,1.179,9.514
2.52,-0.061,0.015,-0.049,9.425,-0.013,1.184,9.554
2.54,-0.061,0.015,-0.049,9.425,-0.013,1.184,9.554
2.56,-0.061,0.015,-0.049,9.425,-0.013,1.184,9.554
2.58,-0.062,0.015,-0.049,9.483,-0.012,1.191,9.614
2.60,-0.062,0.015,-0.049,9.483,-0.012,1.191,9.614
2.62,-0.063,0.015,-0.048,9.522,-0.012,1.196,9.654
2.64,-0.063,0.015,-0.048,9.522,-0.012,1.196,9.654
2.67,-0.064,0.015,-0.047,9.560,-0.012,1.200,9.692
2.69,-0.064,0.015,-0.047,9.560,-0.012,1.200,9.692
2.71,-0.064,0.015,-0.046,9.600,-0.012,1.205,9.734
2.73,-0.064,0.015,-0.046,9.600,-0.012,1.205,9.734
2.75,-0.065,0.015,-0.046,9.639,-0.012,1.210,9.774
2.77,-0.065,0.015,-0.046,9.639,-0.012,1.210,9.774
2.79,-0.065,0.015,-0.045,9.678,-0.012,1.215,9.813
2.81,-0.065,0.015,-0.045,9.678,-0.012,1.215,9.813
2.83,-0.066,0.014,-0.044,9.715,-0.011,1.219,9.851
2.85,-0.066,0.014,-0.044,9.715,-0.011,1.219,9.851
2.87,-0.067,0.014,-0.044,9.755,-0.011,1.224,9.893
2.89,-0.067,0.014,-0.044,9.755,-0.011,1.224,9.893
2.91,-0.068,0.014,-0.044,9.793,-0.011,1.229,9.932
2.94,-0.068,0.014,-0.044,9.793,-0.011,1.229,9.932
2.96,-0.069,0.015,-0.044,9.834,-0.011,1.233,9.974
2.98,-0.069,0.015,-0.044,9.834,-0.011,1.233,9.974
3.00,-0.069,0.017,-0.045,9.875,-0.011,1.238,10.016
3.02,-0.069,0.017,-0.045,9.875,-0.011,1.238,10.016
3.04,-0.069,0.018,-0.046,9.914,-0.011,1.243,10.055
3.06,-0.069,0.018,-0.046,9.914,-0.011,1.243,10.055
3.08,-0.069,0.018,-0.046,9.914,-0.011,1.243,10.055
3.10,-0.067,0.023,-0.051,9.974,-0.010,1.250,10.112
3.12,-0.067,0.023,-0.051,9.974,-0.010,1.250,10.112
3.14,-0.063,0.026,-0.055,10.017,-0.010,1.256,10.152
3.16,-0.063,0.026,-0.055,10.017,-0.010,1.256,10.152
3.18,-0.059,0.030,-0.059,10.058,-0.010,1.261,10.188
3.21,-0.059,0.030,-0.059,10.058,-0.010,1.261,10.188
3.23,-0.052,0.034,-0.065,10.057,-0.010,1.261,10.179
3.25,-0.052,0.034,-0.065,10.057,-0.010,1.261,10.179
3.27,-0.042,0.039,-0.072,10.101,-0.010,1.266,10.213
3.29,-0.042,0.039,-0.072,10.101,-0.010,1.266,10.213
3.31,-0.029,0.045,-0.079,10.142,-0.010,1.271,10.241
3.33,-0.029,0.045,-0.079,10.142,-0.010,1.271,10.241
3.35,-0.013,0.050,-0.086,10.184,-0.009,1.276,10.267
3.37,-0.013,0.050,-0.086,10.184,-0.009,1.276,10.267
3.39,0.012,0.058,-0.093,10.227,-0.009,1.281,10.283
3.41,0.012,0.058,-0.093,10.227,-0.009,1.281,10.283
3.43,0.040,0.064,-0.097,10.270,-0.009,1.287,10.299
3.45,0.040,0.064,-0.097,10.270,-0.009,1.287,10.299
3.47,0.074,0.070,-0.099,10.311,-0.009,1.292,10.307
3.50,0.074,0.070,-0.099,10.311,-0.009,1.292,10.307
3.52,0.114,0.076,-0.100,10.356,-0.008,1.297,10.311
3.54,0.114,0.076,-0.100,10.356,-0.008,1.297,10.311
3.56,0.162,0.080,-0.101,10.398,-0.008,1.302,10.307
3.58,0.162,0.080,-0.101,10.398,-0.008,1.302,10.307
3.60,0.162,0.080,-0.101,10.398,-0.008,1.302,10.307
3.62,0.266,0.083,-0.100,10.459,-0.008,1.310,10.265
3.64,0.266,0.083,-0.100,10.459,-0.008,1.310,10.265
3.66,0.334,0.082,-0.099,10.499,-0.008,1.315,10.238
3.68,0.334,0.082,-0.099,10.499,-0.008,1.315,10.238
3.70,0.409,0.077,-0.098,10.539,-0.008,1.320,10.204
3.73,0.409,0.077,-0.098,10.539,-0.008,1.320,10.204
3.75,0.489,0.070,-0.097,10.580,-0.007,1.325,10.165
3.77,0.489,0.070,-0.097,10.580,-0.007,1.325,10.165
3.79,0.575,0.059,-0.094,10.619,-0.007,1.330,10.120
3.81,0.575,0.059,-0.094,10.619,-0.007,1.330,10.120
3.83,0.665,0.044,-0.091,10.655,-0.007,1.334,10.067
3.85,0.665,0.044,-0.091,10.655,-0.007,1.334,10.067
3.87,0.759,0.027,-0.087,10.691,-0.007,1.339,10.011
3.89,0.759,0.027,-0.087,10.691,-0.007,1.339,10.011
3.91,0.873,0.003,-0.083,10.726,-0.007,1.343,9.933
3.93,0.873,0.003,-0.083,10.726,-0.007,1.343,9.933
3.95,0.971,-0.017,-0.078,10.761,-0.006,1.347,9.872
3.97,0.971,-0.017,-0.078,10.761,-0.006,1.347,9.872
4.00,1.072,-0.036,-0.070,10.794,-0.006,1.351,9.806
4.02,1.072,-0.036,-0.070,10.794,-0.006,1.351,9.806
4.04,1.173,-0.054,-0.055,10.828,-0.006,1.355,9.742
4.06,1.173,-0.054,-0.055,10.828,-0.006,1.355,9.742
4.08,1.173,-0.054,-0.055,10.828,-0.006,1.355,9.742
4.10,1.254,-0.117,-0.122,10.874,-0.006,1.361,9.700
4.12,1.254,-0.117,-0.122,10.874,-0.006,1.361,9.700
4.14,1.325,-0.196,-0.197,10.903,-0.006,1.365,9.651
4.16,1.325,-0.196,-0.197,10.903,-0.006,1.365,9.651
4.18,1.366,-0.255,-0.248,10.931,-0.006,1.368,9.633
4.20,1.366,-0.255,-0.248,10.931,-0.006,1.368,9.633
4.22,1.405,-0.308,-0.290,10.924,-0.006,1.368,9.585
4.25,1.405,-0.308,-0.290,10.924,-0.006,1.368,9.585
4.27,1.446,-0.351,-0.317,10.949,-0.006,1.371,9.568
4.29,1.446,-0.351,-0.317,10.949,-0.006,1.371,9.568
4.31,1.491,-0.380,-0.331,10.977,-0.005,1.374,9.550
4.33,1.491,-0.380,-0.331,10.977,-0.005,1.374,9.550
4.35,1.544,-0.395,-0.334,11.000,-0.005,1.377,9.521
4.37,1.544,-0.395,-0.334,11.000,-0.005,1.377,9.521
4.39,1.605,-0.394,-0.328,11.021,-0.005,1.379,9.482
4.41,1.605,-0.394,-0.328,11.021,-0.005,1.379,9.482
4.43,1.689,-0.375,-0.315,11.042,-0.005,1.382,9.421
4.45,1.689,-0.375,-0.315,11.042,-0.005,1.382,9.421
4.47,1.764,-0.347,-0.301,11.061,-0.005,1.385,9.366
4.49,1.764,-0.347,-0.301,11.061,-0.005,1.385,9.366
4.52,1.841,-0.311,-0.285,11.075,-0.005,1.387,9.304
4.54,1.841,-0.311,-0.285,11.075,-0.005,1.387,9.304
4.56,1.918,-0.270,-0.268,11.084,-0.005,1.389,9.238
4.58,1.918,-0.270,-0.268,11.084,-0.005,1.389,9.238
4.60,1.918,-0.270,-0.268,11.084,-0.005,1.389,9.238
4.62,2.021,-0.207,-0.243,11.085,-0.005,1.392,9.139
4.64,2.021,-0.207,-0.243,11.085,-0.005,1.392,9.139
4.66,2.116,-0.141,-0.217,11.076,-0.005,1.394,9.039
4.68,2.116,-0.141,-0.217,11.076,-0.005,1.394,9.039
4.70,2.179,-0.096,-0.196,11.061,-0.004,1.396,8.963
4.72,2.179,-0.096,-0.196,11.061,-0.004,1.396,8.963
4.74,2.238,-0.053,-0.175,11.038,-0.004,1.398,8.885
4.76,2.238,-0.053,-0.175,11.038,-0.004,1.398,8.885
4.79,2.294,-0.015,-0.155,11.010,-0.004,1.399,8.804
4.81,2.294,-0.015,-0.155,11.010,-0.004,1.399,8.804
4.83,2.351,0.018,-0.135,10.971,-0.004,1.401,8.713
4.85,2.351,0.018,-0.135,10.971,-0.004,1.401,8.713
4.87,2.409,0.044,-0.116,10.929,-0.004,1.402,8.617
4.89,2.409,0.044,-0.116,10.929,-0.004,1.402,8.617
4.91,2.470,0.063,-0.097,10.881,-0.004,1.404,8.512
4.93,2.470,0.063,-0.097,10.881,-0.004,1.404,8.512
4.95,2.547,0.079,-0.084,10.830,-0.004,1.405,8.388
4.97,2.547,0.079,-0.084,10.830,-0.004,1.405,8.388
4.99,2.613,0.088,-0.080,10.771,-0.004,1.406,8.265
5.01,2.613,0.088,-0.080,10.771,-0.004,1.406,8.265
5.04,2.687,0.092,-0.074,10.712,-0.004,1.407,8.136
5.06,2.687,0.092,-0.074,10.712,-0.004,1.407,8.136
5.08,2.769,0.091,-0.069,10.647,-0.004,1.408,7.991
5.10,2.769,0.091,-0.069,10.647,-0.004,1.408,7.991
5.12,2.769,0.091,-0.069,10.647,-0.004,1.408,7.991
5.14,2.898,0.079,-0.068,10.553,-0.004,1.409,7.773
5.16,2.898,0.079,-0.068,10.553,-0.004,1.409,7.773
5.18,3.043,0.059,-0.080,10.491,-0.004,1.409,7.566
5.20,3.043,0.059,-0.080,10.491,-0.004,1.409,7.566
5.22,3.155,0.043,-0.095,10.428,-0.004,1.410,7.391
5.24,3.155,0.043,-0.095,10.428,-0.004,1.410,7.391
5.26,3.272,0.026,-0.115,10.365,-0.004,1.410,7.210
5.28,3.272,0.026,-0.115,10.365,-0.004,1.410,7.210
5.31,3.393,0.011,-0.139,10.304,-0.004,1.410,7.027
5.33,3.393,0.011,-0.139,10.304,-0.004,1.410,7.027
5.35,3.516,-0.002,-0.166,10.238,-0.004,1.411,6.836
5.37,3.516,-0.002,-0.166,10.238,-0.004,1.411,6.836
5.39,3.641,-0.013,-0.197,10.174,-0.004,1.411,6.644
5.41,3.641,-0.013,-0.197,10.174,-0.004,1.411,6.644
5.43,3.768,-0.020,-0.231,10.113,-0.004,1.411,6.454
5.45,3.768,-0.020,-0.231,10.113,-0.004,1.411,6.454
5.47,3.921,-0.026,-0.275,10.051,-0.004,1.411,6.234
5.49,3.921,-0.026,-0.275,10.051,-0.004,1.411,6.234
5.51,4.048,-0.028,-0.314,9.987,-0.004,1.411,6.040
5.54,4.048,-0.028,-0.314,9.987,-0.004,1.411,6.040
5.56,4.173,-0.028,-0.354,9.927,-0.004,1.411,5.850
5.58,4.173,-0.028,-0.354,9.927,-0.004,1.411,5.850
5.60,4.173,-0.028,-0.354,9.927,-0.004,1.411,5.850
5.62,4.346,-0.025,-0.410,9.829,-0.004,1.410,5.573
5.64,4.346,-0.025,-0.410,9.829,-0.004,1.410,5.573
5.66,4.514,-0.019,-0.465,9.769,-0.004,1.410,5.339
5.68,4.514,-0.019,-0.465,9.769,-0.004,1.410,5.339
5.70,4.631,-0.014,-0.503,9.709,-0.004,1.410,5.158
5.72,4.631,-0.014,-0.503,9.709,-0.004,1.410,5.158
5.74,4.744,-0.008,-0.540,9.646,-0.004,1.409,4.978
5.76,4.744,-0.008,-0.540,9.646,-0.004,1.409,4.978
5.79,4.854,-0.000,-0.575,9.587,-0.004,1.409,4.806
5.81,4.854,-0.000,-0.575,9.587,-0.004,1.409,4.806
5.83,4.959,0.008,-0.609,9.524,-0.004,1.408,4.634
5.85,4.959,0.008,-0.609,9.524,-0.004,1.408,4.634
5.87,5.061,0.017,-0.643,9.463,-0.004,1.407,4.468
5.89,5.061,0.017,-0.643,9.463,-0.004,1.407,4.468
5.91,5.158,0.026,-0.675,9.405,-0.004,1.407,4.310
5.93,5.158,0.026,-0.675,9.405,-0.004,1.407,4.310
5.95,5.250,0.036,-0.706,9.346,-0.004,1.406,4.155
5.97,5.250,0.036,-0.706,9.346,-0.004,1.406,4.155
5.99,5.354,0.048,-0.742,9.286,-0.004,1.405,3.988
6.01,5.354,0.048,-0.742,9.286,-0.004,1.405,3.988
6.03,5.435,0.058,-0.772,9.225,-0.004,1.404,3.843
6.06,5.435,0.058,-0.772,9.225,-0.004,1.404,3.843
6.08,5.512,0.067,-0.801,9.162,-0.004,1.403,3.700
6.10,5.512,0.067,-0.801,9.162,-0.004,1.403,3.700
6.12,5.512,0.067,-0.801,9.162,-0.004,1.403,3.700
6.14,5.610,0.079,-0.839,9.071,-0.004,1.402,3.507
6.16,5.610,0.079,-0.839,9.071,-0.004,1.402,3.507
6.18,5.700,0.091,-0.874,9.011,-0.004,1.400,3.354
6.20,5.700,0.091,-0.874,9.011,-0.004,1.400,3.354
6.22,5.758,0.098,-0.898,8.950,-0.004,1.399,3.232
6.24,5.758,0.098,-0.898,8.950,-0.004,1.399,3.232
6.26,5.812,0.103,-0.920,8.888,-0.004,1.398,3.114
6.28,5.812,0.103,-0.920,8.888,-0.004,1.398,3.114
6.31,5.862,0.108,-0.940,8.828,-0.004,1.397,3.003
6.33,5.862,0.108,-0.940,8.828,-0.004,1.397,3.003
6.35,5.907,0.111,-0.960,8.763,-0.004,1.396,2.891
6.37,5.907,0.111,-0.960,8.763,-0.004,1.396,2.891
6.39,5.948,0.113,-0.978,8.700,-0.004,1.394,2.785
6.41,5.948,0.113,-0.978,8.700,-0.004,1.394,2.785
6.43,5.985,0.114,-0.995,8.642,-0.004,1.393,2.688
6.45,5.985,0.114,-0.995,8.642,-0.004,1.393,2.688
6.47,6.025,0.114,-1.013,8.579,-0.004,1.392,2.585
6.49,6.025,0.114,-1.013,8.579,-0.004,1.392,2.585
6.51,6.053,0.113,-1.027,8.516,-0.004,1.390,2.493
6.53,6.053,0.113,-1.027,8.516,-0.004,1.390,2.493
6.56,6.077,0.111,-1.038,8.455,-0.004,1.389,2.407
6.58,6.077,0.111,-1.038,8.455,-0.004,1.389,2.407
6.60,6.077,0.111,-1.038,8.455,-0.004,1.389,2.407
6.62,6.103,0.108,-1.051,8.356,-0.004,1.387,2.280
6.64,6.103,0.108,-1.051,8.356,-0.004,1.387,2.280
6.66,6.118,0.105,-1.058,8.295,-0.004,1.385,2.204
6.68,6.118,0.105,-1.058,8.295,-0.004,1.385,2.204
6.70,6.132,0.101,-1.066,8.233,-0.004,1.384,2.128
6.72,6.132,0.101,-1.066,8.233,-0.004,1.384,2.128
6.74,6.137,0.098,-1.070,8.170,-0.005,1.382,2.060
6.76,6.137,0.098,-1.070,8.170,-0.005,1.382,2.060
6.78,6.138,0.096,-1.073,8.107,-0.005,1.381,1.996
6.80,6.138,0.096,-1.073,8.107,-0.005,1.381,1.996
6.83,6.135,0.094,-1.075,8.046,-0.005,1.379,1.937
6.85,6.135,0.094,-1.075,8.046,-0.005,1.379,1.937
6.87,6.129,0.093,-1.076,7.977,-0.005,1.377,1.875
6.89,6.129,0.093,-1.076,7.977,-0.005,1.377,1.875
6.91,6.119,0.092,-1.077,7.915,-0.005,1.376,1.824
6.93,6.119,0.092,-1.077,7.915,-0.005,1.376,1.824
6.95,6.105,0.092,-1.077,7.853,-0.005,1.374,1.776
6.97,6.105,0.092,-1.077,7.853,-0.005,1.374,1.776
6.99,6.085,0.093,-1.077,7.791,-0.005,1.373,1.734
7.01,6.085,0.093,-1.077,7.791,-0.005,1.373,1.734
7.03,6.064,0.095,-1.077,7.727,-0.005,1.371,1.691
7.06,6.064,0.095,-1.077,7.727,-0.005,1.371,1.691
7.08,6.041,0.097,-1.076,7.661,-0.005,1.369,1.649
7.10,6.041,0.097,-1.076,7.661,-0.005,1.369,1.649
7.12,6.041,0.097,-1.076,7.661,-0.005,1.369,1.649
7.14,6.003,0.102,-1.076,7.567,-0.005,1.366,1.594
7.16,6.003,0.102,-1.076,7.567,-0.005,1.366,1.594
7.18,5.960,0.109,-1.075,7.504,-0.005,1.365,1.575
7.20,5.960,0.109,-1.075,7.504,-0.005,1.365,1.575
7.22,5.926,0.114,-1.074,7.443,-0.005,1.363,1.549
7.24,5.926,0.114,-1.074,7.443,-0.005,1.363,1.549
7.26,5.891,0.120,-1.074,7.378,-0.005,1.361,1.520
7.28,5.891,0.120,-1.074,7.378,-0.005,1.361,1.520
7.31,5.853,0.127,-1.073,7.317,-0.005,1.360,1.498
7.33,5.853,0.127,-1.073,7.317,-0.005,1.360,1.498
7.35,5.813,0.135,-1.073,7.248,-0.005,1.358,1.469
7.37,5.813,0.135,-1.073,7.248,-0.005,1.358,1.469
7.39,5.772,0.143,-1.073,7.187,-0.005,1.356,1.451
7.41,5.772,0.143,-1.073,7.187,-0.005,1.356,1.451
7.43,5.729,0.151,-1.073,7.127,-0.005,1.354,1.434
7.45,5.729,0.151,-1.073,7.127,-0.005,1.354,1.434
7.47,5.675,0.161,-1.074,7.064,-0.006,1.352,1.426
7.49,5.675,0.161,-1.074,7.064,-0.006,1.352,1.426
7.51,5.630,0.170,-1.074,7.001,-0.006,1.351,1.410
7.53,5.630,0.170,-1.074,7.001,-0.006,1.351,1.410
7.56,5.583,0.180,-1.074,6.940,-0.006,1.349,1.397
7.58,5.583,0.180,-1.074,6.940,-0.006,1.349,1.397
7.60,5.535,0.189,-1.075,6.871,-0.006,1.347,1.377
7.62,5.535,0.189,-1.075,6.871,-0.006,1.347,1.377
7.64,5.535,0.189,-1.075,6.871,-0.006,1.347,1.377
7.66,5.446,0.205,-1.077,6.780,-0.006,1.344,1.376
7.68,5.446,0.205,-1.077,6.780,-0.006,1.344,1.376
7.70,5.396,0.213,-1.078,6.718,-0.006,1.342,1.366
7.72,5.396,0.213,-1.078,6.718,-0.006,1.342,1.366
7.74,5.346,0.221,-1.079,6.656,-0.006,1.341,1.355
7.76,5.346,0.221,-1.079,6.656,-0.006,1.341,1.355
7.78,5.295,0.228,-1.080,6.593,-0.006,1.339,1.344
7.80,5.295,0.228,-1.080,6.593,-0.006,1.339,1.344
7.83,5.243,0.235,-1.082,6.533,-0.006,1.337,1.337
7.85,5.243,0.235,-1.082,6.533,-0.006,1.337,1.337
7.87,5.191,0.241,-1.083,6.467,-0.006,1.335,1.324
7.89,5.191,0.241,-1.083,6.467,-0.006,1.335,1.324
7.91,5.139,0.247,-1.085,6.405,-0.006,1.333,1.314
7.93,5.139,0.247,-1.085,6.405,-0.006,1.333,1.314
7.95,5.086,0.251,-1.086,6.343,-0.006,1.332,1.306
7.97,5.086,0.251,-1.086,6.343,-0.006,1.332,1.306
7.99,5.022,0.256,-1.088,6.283,-0.006,1.330,1.311
8.01,5.022,0.256,-1.088,6.283,-0.006,1.330,1.311
8.03,4.968,0.259,-1.090,6.218,-0.006,1.328,1.300
8.05,4.968,0.259,-1.090,6.218,-0.006,1.328,1.300
8.07,4.914,0.262,-1.092,6.158,-0.006,1.326,1.294
8.10,4.914,0.262,-1.092,6.158,-0.006,1.326,1.294
8.12,4.914,0.262,-1.092,6.158,-0.006,1.326,1.294
8.14,4.837,0.264,-1.094,6.062,-0.007,1.324,1.275
8.16,4.837,0.264,-1.094,6.062,-0.007,1.324,1.275
8.18,4.782,0.265,-1.096,5.999,-0.007,1.322,1.267
8.20,4.782,0.265,-1.096,5.999,-0.007,1.322,1.267
8.22,4.706,0.265,-1.098,5.937,-0.007,1.320,1.281
8.24,4.706,0.265,-1.098,5.937,-0.007,1.320,1.281
8.26,4.651,0.265,-1.100,5.875,-0.007,1.319,1.273
8.28,4.651,0.265,-1.100,5.875,-0.007,1.319,1.273
8.30,4.595,0.264,-1.102,5.812,-0.007,1.317,1.265
8.32,4.595,0.264,-1.102,5.812,-0.007,1.317,1.265
8.35,4.540,0.262,-1.104,5.751,-0.007,1.315,1.258
8.37,4.540,0.262,-1.104,5.751,-0.007,1.315,1.258
